journal,nojournal,journalCompression,journalCompressionSnappy,journalCompressionZlib,journalCommitInterval,Performance-,Cpu-
1,0,1,0,1,10,261841.8,39.251309
1,0,1,0,1,50,256331.8,33.725934
1,0,1,0,1,100,260033.8,34.512079
1,0,1,0,1,200,263464.4,33.717765
1,0,1,0,1,500,260374.6,32.932276
1,0,1,0,1,1,259762.8,43.003166
1,0,1,0,1,10,260204.4,39.013952
1,0,1,0,1,50,259851.4,35.020556
1,0,1,0,1,100,259267.0,34.353419
1,0,1,0,1,200,259412.6,34.352453
1,0,1,0,1,500,261817.8,33.884875
1,0,1,0,1,1,260649.2,43.440733
1,0,1,0,1,10,260459.8,39.166041
1,0,1,0,1,50,262559.2,34.572018
1,0,1,0,1,100,257071.6,32.966144
1,0,1,0,1,200,262655.0,34.404796
1,0,1,0,1,500,258941.6,34.288682
1,0,1,0,1,1,261150.4,42.728041
1,0,1,0,1,10,258810.2,38.613204
1,0,1,0,1,50,258091.4,34.590244
1,0,1,0,1,100,257940.6,34.481494
1,0,1,0,1,200,254635.8,32.342755
1,0,1,0,1,500,257362.6,33.88485
1,0,1,0,1,1,258924.4,43.245649
1,0,1,0,1,10,257529.6,39.042999
1,0,1,0,1,50,255288.8,33.450127
1,0,1,0,1,100,260528.8,34.430259
1,0,1,0,1,200,260223.0,33.523108
1,0,1,0,1,500,257608.4,34.239274
1,0,1,0,1,1,261057.2,43.135568
1,0,1,0,1,10,260652.4,38.7563
1,0,1,0,1,50,259716.0,34.280509
1,0,1,0,1,100,258753.0,34.186786
1,0,1,0,1,200,260223.2,34.031094
1,0,1,0,1,500,256585.4,34.18528
1,0,1,0,1,1,334669.8,48.24723
1,0,1,0,1,10,333323.4,43.49551
1,0,1,0,1,50,335073.2,38.705722
1,0,1,0,1,100,333286.2,37.480243
1,0,1,0,1,200,335064.0,37.185943
1,0,1,0,1,500,334200.0,36.836283
1,0,1,0,1,1,333371.4,48.103031
1,0,1,0,1,10,332987.2,43.663781
1,0,1,0,1,50,331271.0,38.920805
1,0,1,0,1,100,335027.2,37.950483
1,0,1,0,1,200,332683.0,37.226675
1,0,1,0,1,500,338541.8,37.498111
1,0,1,0,1,1,335599.8,48.789216
1,0,1,0,1,10,337140.0,43.589652
1,0,1,0,1,50,334067.8,38.409899
1,0,1,0,1,100,334148.2,37.832767
1,0,1,0,1,200,330944.0,37.661438
1,0,1,0,1,500,327842.6,35.663595
1,0,1,0,1,1,333622.6,48.13418
1,0,1,0,1,10,330117.4,41.47489
1,0,1,0,1,50,335274.6,38.90722
1,0,1,0,1,100,335044.6,37.68655
1,0,1,0,1,200,333744.2,37.704438
1,0,1,0,1,500,329833.2,35.975276
1,0,1,0,1,1,334440.8,48.152098
1,0,1,0,1,10,334964.8,43.611673
1,0,1,0,1,50,327232.4,37.041194
1,0,1,0,1,100,333337.4,37.459926
1,0,1,0,1,200,332498.0,35.763669
1,0,1,0,1,500,337237.8,37.55587
1,0,1,0,1,1,333519.8,48.114028
1,0,1,0,1,10,334869.0,43.33285
1,0,1,0,1,50,333340.0,38.233237
1,0,1,0,1,100,328610.4,36.381595
1,0,1,0,1,200,333839.6,37.267682
1,0,1,0,1,500,326113.2,35.550782
1,0,1,0,1,1,334093.2,48.171434
1,0,1,0,1,10,329070.8,41.721348
1,0,1,0,1,50,327249.0,36.78898
1,0,1,0,1,100,331738.6,36.079402
1,0,1,0,1,200,331052.8,36.918695
1,0,1,0,1,500,333425.0,37.259225
1,0,1,0,1,1,328212.8,47.326822
1,0,1,0,1,10,331881.6,43.549262
1,0,1,0,1,50,331059.4,37.337934
1,0,1,0,1,100,329242.8,35.855188
1,0,1,0,1,200,333063.0,37.282904
1,0,1,0,1,500,330214.8,37.19742
1,0,1,0,1,1,336592.6,48.186849
1,0,1,0,1,10,334279.6,43.728289
1,0,1,0,1,50,338620.8,38.466686
1,0,1,0,1,100,329167.0,37.488203
1,0,1,0,1,200,331960.2,37.39815
1,0,1,0,1,500,332588.8,37.289264
1,0,1,0,1,1,334261.6,48.054421
1,0,1,0,1,10,335804.4,43.296056
1,0,1,0,1,50,331099.8,38.326837
1,0,1,0,1,100,337822.8,37.553062
1,0,1,0,1,200,334065.8,37.052053
1,0,1,0,1,500,331849.2,35.818543
1,0,1,0,1,1,267543.2,43.435121
1,0,1,0,1,10,263105.8,39.893535
1,0,1,0,1,50,264794.2,35.425118
1,0,1,0,1,100,263520.0,35.063831
1,0,1,0,1,200,256833.8,32.938771
1,0,1,0,1,500,261925.4,34.71648
1,0,1,0,1,1,262702.8,43.888261
1,0,1,0,1,10,259487.2,39.88217
1,0,1,0,1,50,264461.8,35.483077
1,0,1,0,1,100,260282.8,35.074324
1,0,1,0,1,200,263600.2,34.712658
1,0,1,0,1,500,260762.6,34.560461
1,0,1,0,1,1,262185.2,43.299841
1,0,1,0,1,10,262750.6,39.642837
1,0,1,0,1,50,263760.8,35.401282
1,0,1,0,1,100,261382.0,34.881913
1,0,1,0,1,200,260484.4,34.648054
1,0,1,0,1,500,262264.6,34.754173
1,0,1,0,1,1,261768.8,42.921863
1,0,1,0,1,10,260490.6,39.709122
1,0,1,0,1,50,262574.8,35.339463
1,0,1,0,1,100,262280.6,34.924122
1,0,1,0,1,200,262412.2,34.769386
1,0,1,0,1,500,265081.8,34.395417
1,0,1,0,1,1,262631.2,43.591849
1,0,1,0,1,10,264630.0,39.792508
1,0,1,0,1,50,260923.8,35.289577
1,0,1,0,1,100,262985.0,34.802185
1,0,1,0,1,200,265835.4,34.291973
1,0,1,0,1,500,256072.8,32.640909
1,0,1,0,1,1,331994.4,47.502601
1,0,1,0,1,10,324622.8,41.447092
1,0,1,0,1,50,335973.2,38.716635
1,0,1,0,1,100,341438.8,37.892759
1,0,1,0,1,200,335957.2,37.506417
1,0,1,0,1,500,339687.2,37.531489
1,0,1,0,1,1,332783.8,48.32082
1,0,1,0,1,10,340311.4,43.619682
1,0,1,0,1,50,332864.2,37.958502
1,0,1,0,1,100,335903.2,37.928719
1,0,1,0,1,200,334185.2,37.407443
1,0,1,0,1,500,327298.0,37.033559
1,0,1,0,1,1,330966.8,47.89714
1,0,1,0,1,10,332091.8,43.336489
1,0,1,0,1,50,337118.0,38.978068
1,0,1,0,1,100,335175.2,37.843252
1,0,1,0,1,200,332694.2,37.312109
1,0,1,0,1,500,330062.6,37.321722
1,0,1,0,1,1,336975.8,48.602685
1,0,1,0,1,10,336855.6,44.072653
1,0,1,0,1,50,336400.4,38.800544
1,0,1,0,1,100,336667.2,37.970402
1,0,1,0,1,200,332545.2,37.698623
1,0,1,0,1,500,338235.8,37.788209
1,0,1,0,1,1,338328.2,48.40718
1,0,1,0,1,10,335680.2,43.848397
1,0,1,0,1,50,336422.2,38.994307
1,0,1,0,1,100,336290.8,37.498532
1,0,1,0,1,200,336444.2,37.436824
1,0,1,0,1,500,337996.6,37.522347
1,0,1,0,1,1,260254.4,42.975793
1,0,1,0,1,10,266551.6,39.622368
1,0,1,0,1,50,262280.4,34.010462
1,0,1,0,1,100,267551.4,34.607126
1,0,1,0,1,200,257981.4,32.198844
1,0,1,0,1,500,262102.6,34.251788
1,0,1,0,1,1,261419.0,43.222349
1,0,1,0,1,10,262869.2,39.275773
1,0,1,0,1,50,257553.2,33.759801
1,0,1,0,1,100,262175.4,34.534811
1,0,1,0,1,200,267089.4,34.352796
1,0,1,0,1,500,263962.0,33.885146
1,0,1,0,1,1,263272.2,43.338299
1,0,1,0,1,10,262216.8,39.356887
1,0,1,0,1,50,264499.6,35.071253
1,0,1,0,1,100,253880.4,33.242921
1,0,1,0,1,200,261531.8,33.903982
1,0,1,0,1,500,257726.8,32.343192
1,0,1,0,1,1,262467.4,43.074375
1,0,1,0,1,10,261126.6,39.376411
1,0,1,0,1,50,253347.6,33.201997
1,0,1,0,1,100,263717.2,34.551949
1,0,1,0,1,200,262199.2,34.589858
1,0,1,0,1,500,260089.4,34.091089
1,0,1,0,1,1,260481.4,43.638366
1,0,1,0,1,10,256104.2,37.83735
1,0,1,0,1,50,258096.2,34.7485
1,0,1,0,1,100,260970.6,34.456319
1,0,1,0,1,200,263484.2,33.815764
1,0,1,0,1,500,259746.6,34.256734
1,0,1,0,1,1,339026.6,48.486652
1,0,1,0,1,10,338558.8,43.754099
1,0,1,0,1,50,339983.2,38.726127
1,0,1,0,1,100,334510.8,37.847306
1,0,1,0,1,200,332644.4,36.993972
1,0,1,0,1,500,337171.4,37.461902
1,0,1,0,1,1,337550.6,48.43848
1,0,1,0,1,10,339908.0,43.68146
1,0,1,0,1,50,337945.8,38.342277
1,0,1,0,1,100,333310.0,37.569457
1,0,1,0,1,200,334571.0,37.124476
1,0,1,0,1,500,335476.2,37.209795
1,0,1,0,1,1,334958.8,48.322219
1,0,1,0,1,10,337264.8,43.34041
1,0,1,0,1,50,335732.6,38.792126
1,0,1,0,1,100,332507.2,37.580262
1,0,1,0,1,200,333678.4,36.321277
1,0,1,0,1,500,333456.6,37.096033
1,0,1,0,1,1,333789.2,48.635923
1,0,1,0,1,10,338267.4,43.464725
1,0,1,0,1,50,327676.8,37.154907
1,0,1,0,1,100,332506.4,37.738922
1,0,1,0,1,200,329616.2,35.878298
1,0,1,0,1,500,336482.4,36.833059
1,0,1,0,1,1,333568.8,48.239459
1,0,1,0,1,10,338342.8,43.537271
1,0,1,0,1,50,333934.0,38.526531
1,0,1,0,1,100,341073.6,35.952438
1,0,1,0,1,200,335375.6,37.065444
1,0,1,0,1,500,335215.6,37.232694
0,1,0,0,0,1,215662.8,26.702289
0,1,0,0,0,1,214035.4,25.222914
0,1,0,0,0,1,216768.2,25.519997
0,1,0,0,0,1,212309.4,26.452838
0,1,0,0,0,1,216703.4,26.001243
0,1,0,0,0,1,217162.2,26.639288
0,1,0,0,0,1,215034.0,26.198749
0,1,0,0,0,1,214176.6,26.587952
0,1,0,0,0,1,209442.0,25.762667
0,1,0,0,0,1,218196.0,25.981299
0,1,0,0,0,1,218172.2,26.805608
0,1,0,0,0,1,211798.0,26.153868
0,1,0,0,0,1,213746.6,26.703821
0,1,0,0,0,1,214061.8,26.863427
0,1,0,0,0,1,218143.8,26.821119
0,1,0,0,0,1,220585.0,26.644606
0,1,0,0,0,1,216391.6,26.680392
0,1,0,0,0,1,216335.0,26.356246
0,1,0,0,0,1,218739.4,26.91851
0,1,0,0,0,1,216002.0,26.565713
0,1,0,0,0,1,287641.8,32.069343
0,1,0,0,0,1,287369.8,31.705226
0,1,0,0,0,1,289695.2,31.794414
0,1,0,0,0,1,287216.8,31.586457
0,1,0,0,0,1,289092.4,31.641636
0,1,0,0,0,1,288571.8,32.010687
0,1,0,0,0,1,291568.8,31.938683
0,1,0,0,0,1,285141.2,31.79672
0,1,0,0,0,1,289205.4,31.55818
0,1,0,0,0,1,292834.6,31.748157
0,1,0,0,0,1,288666.6,31.413464
0,1,0,0,0,1,287752.2,31.797128
0,1,0,0,0,1,292799.4,31.532746
0,1,0,0,0,1,285378.2,31.355195
0,1,0,0,0,1,287565.4,31.630549
0,1,0,0,0,1,288391.6,31.796721
0,1,0,0,0,1,291087.6,32.063722
0,1,0,0,0,1,289836.8,31.56124
0,1,0,0,0,1,291838.4,32.132583
0,1,0,0,0,1,291634.2,32.206891
0,1,0,0,0,1,215603.8,26.304206
0,1,0,0,0,1,213173.0,26.366726
0,1,0,0,0,1,214276.2,26.234084
0,1,0,0,0,1,213370.2,25.840229
0,1,0,0,0,1,215349.6,26.264804
0,1,0,0,0,1,210589.4,25.732335
0,1,0,0,0,1,214866.6,26.225351
0,1,0,0,0,1,218245.6,26.057916
0,1,0,0,0,1,216879.4,26.073118
0,1,0,0,0,1,214272.8,26.029576
0,1,0,0,0,1,285342.0,31.730967
0,1,0,0,0,1,287000.0,31.668261
0,1,0,0,0,1,284988.4,31.604112
0,1,0,0,0,1,287077.4,31.690128
0,1,0,0,0,1,290653.2,31.615922
0,1,0,0,0,1,288670.6,31.681262
0,1,0,0,0,1,289421.8,31.650954
0,1,0,0,0,1,284827.4,31.16455
0,1,0,0,0,1,287891.6,31.622648
0,1,0,0,0,1,289172.4,31.615623
0,1,0,0,0,1,216936.8,26.997426
0,1,0,0,0,1,213701.8,26.411707
0,1,0,0,0,1,217445.4,26.820443
0,1,0,0,0,1,213908.2,26.427267
0,1,0,0,0,1,216213.6,26.88449
0,1,0,0,0,1,292171.6,32.132213
0,1,0,0,0,1,289820.6,31.928882
0,1,0,0,0,1,292366.6,31.799735
0,1,0,0,0,1,288071.0,31.137068
0,1,0,0,0,1,288864.2,31.436068
0,1,0,0,0,1,214607.2,26.274483
0,1,0,0,0,1,217344.0,26.495548
0,1,0,0,0,1,214952.6,26.316582
0,1,0,0,0,1,216658.4,26.36194
0,1,0,0,0,1,214562.8,26.571943
0,1,0,0,0,1,288178.8,31.874968
0,1,0,0,0,1,290629.2,31.90988
0,1,0,0,0,1,289025.6,32.032088
0,1,0,0,0,1,287353.4,31.387202
0,1,0,0,0,1,292202.2,31.416148
0,1,0,0,0,1,214741.2,26.453947
0,1,0,0,0,1,214631.2,26.347846
0,1,0,0,0,1,210988.4,25.618756
0,1,0,0,0,1,212916.8,26.454972
0,1,0,0,0,1,217296.2,25.861986
0,1,0,0,0,1,213278.6,26.413974
0,1,0,0,0,1,215085.0,26.203204
0,1,0,0,0,1,214317.2,26.406003
0,1,0,0,0,1,212111.0,25.994218
0,1,0,0,0,1,213030.0,25.984668
0,1,0,0,0,1,214654.2,26.749104
0,1,0,0,0,1,215604.6,26.702688
0,1,0,0,0,1,215089.0,26.74951
0,1,0,0,0,1,216071.8,26.982803
0,1,0,0,0,1,217022.0,26.955384
0,1,0,0,0,1,216034.2,26.488321
0,1,0,0,0,1,220383.8,26.507301
0,1,0,0,0,1,214960.2,26.543394
0,1,0,0,0,1,215323.2,26.414282
0,1,0,0,0,1,214858.2,26.226443
0,1,0,0,0,1,290584.8,31.894784
0,1,0,0,0,1,286939.4,31.643798
0,1,0,0,0,1,283812.0,31.456394
0,1,0,0,0,1,287818.4,31.030051
0,1,0,0,0,1,288946.0,31.571753
0,1,0,0,0,1,291279.2,31.991757
0,1,0,0,0,1,290969.8,31.492805
0,1,0,0,0,1,289569.4,32.137105
0,1,0,0,0,1,287639.8,31.929417
0,1,0,0,0,1,292169.6,31.589528
0,1,0,0,0,1,286767.0,31.364646
0,1,0,0,0,1,289430.2,31.58562
0,1,0,0,0,1,288616.4,31.401463
0,1,0,0,0,1,288988.8,31.753454
0,1,0,0,0,1,289476.4,31.470494
0,1,0,0,0,1,289848.0,31.815951
0,1,0,0,0,1,291381.4,31.686746
0,1,0,0,0,1,289570.0,31.737209
0,1,0,0,0,1,289631.8,31.569296
0,1,0,0,0,1,290709.2,31.860398
0,1,0,0,0,1,215316.6,26.598366
0,1,0,0,0,1,212700.8,26.255013
0,1,0,0,0,1,213328.2,26.380262
0,1,0,0,0,1,213751.2,26.472085
0,1,0,0,0,1,213343.8,26.299897
0,1,0,0,0,1,213447.6,26.558707
0,1,0,0,0,1,213956.6,25.963957
0,1,0,0,0,1,212354.4,25.942833
0,1,0,0,0,1,211727.2,26.07344
0,1,0,0,0,1,215516.2,26.67519
0,1,0,0,0,1,287798.8,31.601064
0,1,0,0,0,1,289339.8,31.847948
0,1,0,0,0,1,284402.0,31.113925
0,1,0,0,0,1,282446.6,31.1374
0,1,0,0,0,1,286616.4,31.001233
0,1,0,0,0,1,289628.4,31.71147
0,1,0,0,0,1,297904.6,31.735183
0,1,0,0,0,1,285830.8,31.412295
0,1,0,0,0,1,289479.4,31.828261
0,1,0,0,0,1,284924.8,31.440493
0,1,0,0,0,1,219252.6,26.590551
0,1,0,0,0,1,222114.4,27.077893
0,1,0,0,0,1,215215.4,26.874533
0,1,0,0,0,1,216032.2,26.868794
0,1,0,0,0,1,215208.8,26.17174
0,1,0,0,0,1,290657.6,32.220253
0,1,0,0,0,1,290085.8,32.107029
0,1,0,0,0,1,288186.6,31.98782
0,1,0,0,0,1,291078.2,31.66607
0,1,0,0,0,1,288807.2,31.614866
0,1,0,0,0,1,216776.6,26.695834
0,1,0,0,0,1,219626.4,26.539098
0,1,0,0,0,1,216602.0,26.277879
0,1,0,0,0,1,213679.6,26.297637
0,1,0,0,0,1,217406.4,26.52931
0,1,0,0,0,1,293630.0,32.283974
0,1,0,0,0,1,290909.8,31.755595
0,1,0,0,0,1,289182.0,31.550453
0,1,0,0,0,1,290421.0,32.105545
0,1,0,0,0,1,288694.4,31.473394
1,0,0,0,0,1,226508.4,39.496248
1,0,0,0,0,10,226914.4,36.248869
1,0,0,0,0,50,225522.4,33.510417
1,0,0,0,0,100,227590.8,32.925468
1,0,0,0,0,200,228197.2,32.736841
1,0,0,0,0,500,230843.0,32.822056
1,0,0,0,0,1,226673.2,39.078066
1,0,0,0,0,10,226928.4,34.546484
1,0,0,0,0,50,227408.8,33.603816
1,0,0,0,0,100,229279.8,32.632632
1,0,0,0,0,200,226024.6,32.709064
1,0,0,0,0,500,230608.0,33.044112
1,0,0,0,0,1,227129.2,39.09261
1,0,0,0,0,10,229385.8,35.857737
1,0,0,0,0,50,230360.6,33.024519
1,0,0,0,0,100,228556.2,32.52029
1,0,0,0,0,200,226191.6,32.762442
1,0,0,0,0,500,228199.6,32.72279
1,0,0,0,0,1,225160.4,38.710843
1,0,0,0,0,10,227699.8,36.454131
1,0,0,0,0,50,229458.6,33.374889
1,0,0,0,0,100,231098.8,32.619087
1,0,0,0,0,200,225135.0,32.73508
1,0,0,0,0,500,222162.6,29.53978
1,0,0,0,0,1,225278.2,37.775947
1,0,0,0,0,10,226815.6,36.305995
1,0,0,0,0,50,228949.4,32.870154
1,0,0,0,0,100,226765.2,30.876831
1,0,0,0,0,200,229795.2,32.169367
1,0,0,0,0,500,228791.6,32.37684
1,0,0,0,0,1,227574.8,39.466146
1,0,0,0,0,10,228084.0,36.429855
1,0,0,0,0,50,222867.2,33.032865
1,0,0,0,0,100,227816.0,32.715519
1,0,0,0,0,200,226576.8,32.229935
1,0,0,0,0,500,226195.0,32.154171
1,0,0,0,0,1,227158.0,39.136848
1,0,0,0,0,10,230083.8,35.221494
1,0,0,0,0,50,224746.0,32.432699
1,0,0,0,0,100,223295.0,30.769868
1,0,0,0,0,200,226555.0,32.465632
1,0,0,0,0,500,226365.8,32.170621
1,0,0,0,0,1,227585.8,39.231109
1,0,0,0,0,10,222237.6,34.279067
1,0,0,0,0,50,224056.4,32.972866
1,0,0,0,0,100,225713.2,32.763794
1,0,0,0,0,200,226100.6,32.537668
1,0,0,0,0,500,221361.0,29.536315
1,0,0,0,0,1,227777.2,39.298485
1,0,0,0,0,10,222448.8,34.571218
1,0,0,0,0,50,226486.6,32.73749
1,0,0,0,0,100,228638.6,33.029685
1,0,0,0,0,200,231207.2,32.481534
1,0,0,0,0,500,228922.4,32.739958
1,0,0,0,0,1,227356.8,39.404619
1,0,0,0,0,10,224517.8,36.424296
1,0,0,0,0,50,226899.4,32.985656
1,0,0,0,0,100,227608.0,32.129325
1,0,0,0,0,200,222325.4,32.608653
1,0,0,0,0,500,228858.6,32.214286
1,0,0,0,0,1,230476.8,39.604983
1,0,0,0,0,10,231433.4,36.588013
1,0,0,0,0,50,226858.8,31.592141
1,0,0,0,0,100,228637.8,32.968657
1,0,0,0,0,200,228299.2,33.083986
1,0,0,0,0,500,230705.8,32.989336
1,0,0,0,0,1,232923.4,40.188038
1,0,0,0,0,10,231652.0,36.770413
1,0,0,0,0,50,230438.8,33.589799
1,0,0,0,0,100,233234.8,32.809287
1,0,0,0,0,200,224998.0,32.148875
1,0,0,0,0,500,226532.0,31.637037
1,0,0,0,0,1,226740.2,38.915203
1,0,0,0,0,10,227242.0,34.837868
1,0,0,0,0,50,222984.4,32.596018
1,0,0,0,0,100,226744.6,32.482452
1,0,0,0,0,200,228212.2,32.468021
1,0,0,0,0,500,226769.6,31.036926
1,0,0,0,0,1,227126.4,38.909568
1,0,0,0,0,10,232780.6,35.956924
1,0,0,0,0,50,224521.0,33.211885
1,0,0,0,0,100,222702.6,32.910634
1,0,0,0,0,200,227641.2,32.81163
1,0,0,0,0,500,230285.0,32.929681
1,0,0,0,0,1,230894.2,39.726473
1,0,0,0,0,10,229963.0,36.381614
1,0,0,0,0,50,230109.8,32.567506
1,0,0,0,0,100,227276.8,32.645607
1,0,0,0,0,200,226065.4,31.083813
1,0,0,0,0,500,228226.2,32.438657
1,0,0,0,0,1,227054.6,39.097323
1,0,0,0,0,10,226516.8,35.781491
1,0,0,0,0,50,227183.2,32.692323
1,0,0,0,0,100,230142.4,32.890714
1,0,0,0,0,200,227875.8,32.306909
1,0,0,0,0,500,229359.8,32.014622
1,0,0,0,0,1,226902.4,39.475404
1,0,0,0,0,10,226908.4,35.99903
1,0,0,0,0,50,223302.2,31.175364
1,0,0,0,0,100,223758.2,30.830661
1,0,0,0,0,200,223995.4,32.292931
1,0,0,0,0,500,222457.4,29.433618
1,0,0,0,0,1,225007.4,39.223688
1,0,0,0,0,10,225244.6,35.830322
1,0,0,0,0,50,226792.4,32.636647
1,0,0,0,0,100,228354.2,32.072807
1,0,0,0,0,200,229759.4,32.347486
1,0,0,0,0,500,228553.4,32.317648
1,0,0,0,0,1,227820.4,38.901366
1,0,0,0,0,10,229304.8,35.713009
1,0,0,0,0,50,224406.6,32.584072
1,0,0,0,0,100,225014.6,32.102222
1,0,0,0,0,200,229444.0,32.43012
1,0,0,0,0,500,232712.8,32.519025
1,0,0,0,0,1,228597.0,39.376741
1,0,0,0,0,10,229230.0,35.647854
1,0,0,0,0,50,225593.8,32.609052
1,0,0,0,0,100,227924.4,32.240802
1,0,0,0,0,200,230217.0,32.462024
1,0,0,0,0,500,228096.4,30.357565
1,0,0,0,0,1,298463.4,45.249178
1,0,0,0,0,10,298947.6,41.571855
1,0,0,0,0,50,301413.0,37.32977
1,0,0,0,0,100,298563.8,35.949038
1,0,0,0,0,200,300050.0,36.606731
1,0,0,0,0,500,301076.4,36.532619
1,0,0,0,0,1,297917.2,45.371949
1,0,0,0,0,10,297914.8,41.296114
1,0,0,0,0,50,301572.0,36.71046
1,0,0,0,0,100,298264.0,36.705605
1,0,0,0,0,200,296788.2,35.302665
1,0,0,0,0,500,299375.4,36.31923
1,0,0,0,0,1,296864.4,45.469005
1,0,0,0,0,10,301276.0,41.169521
1,0,0,0,0,50,300196.6,36.774907
1,0,0,0,0,100,297799.8,36.513522
1,0,0,0,0,200,296820.0,36.359621
1,0,0,0,0,500,302715.2,36.240879
1,0,0,0,0,1,296178.6,45.478813
1,0,0,0,0,10,296549.4,41.44303
1,0,0,0,0,50,298261.0,37.480038
1,0,0,0,0,100,301786.4,36.191586
1,0,0,0,0,200,299945.8,36.518004
1,0,0,0,0,500,299404.8,36.199349
1,0,0,0,0,1,300197.4,45.752009
1,0,0,0,0,10,300967.2,41.797105
1,0,0,0,0,50,298085.4,36.868345
1,0,0,0,0,100,295275.0,35.180758
1,0,0,0,0,200,301574.0,35.953715
1,0,0,0,0,500,304792.6,35.581523
1,0,0,0,0,1,303232.4,45.591431
1,0,0,0,0,10,300095.2,41.96132
1,0,0,0,0,50,300208.4,35.934708
1,0,0,0,0,100,303710.2,36.659491
1,0,0,0,0,200,300318.2,36.820356
1,0,0,0,0,500,304101.2,36.575808
1,0,0,0,0,1,302256.2,46.273981
1,0,0,0,0,10,302848.4,41.153375
1,0,0,0,0,50,300763.4,37.708917
1,0,0,0,0,100,300643.0,36.687636
1,0,0,0,0,200,296024.8,35.888882
1,0,0,0,0,500,303264.2,36.331035
1,0,0,0,0,1,295140.2,44.896275
1,0,0,0,0,10,296099.8,41.52569
1,0,0,0,0,50,302088.6,37.736376
1,0,0,0,0,100,298795.4,36.988333
1,0,0,0,0,200,303091.8,36.60065
1,0,0,0,0,500,300687.2,36.759966
1,0,0,0,0,1,304574.4,46.353208
1,0,0,0,0,10,300957.4,39.306221
1,0,0,0,0,50,300085.8,37.292779
1,0,0,0,0,100,302764.2,36.896015
1,0,0,0,0,200,299805.6,34.974573
1,0,0,0,0,500,297781.8,36.644354
1,0,0,0,0,1,302037.2,45.908068
1,0,0,0,0,10,305197.2,40.694886
1,0,0,0,0,50,299870.2,37.746717
1,0,0,0,0,100,297697.0,36.760154
1,0,0,0,0,200,303842.2,37.00417
1,0,0,0,0,500,299010.2,36.892859
1,0,0,0,0,1,295966.6,45.065431
1,0,0,0,0,10,297340.8,41.521769
1,0,0,0,0,50,292410.2,36.890013
1,0,0,0,0,100,296371.6,36.267217
1,0,0,0,0,200,299558.2,35.005322
1,0,0,0,0,500,299049.4,35.984162
1,0,0,0,0,1,298778.6,45.550531
1,0,0,0,0,10,297742.4,41.670449
1,0,0,0,0,50,298289.6,37.034179
1,0,0,0,0,100,300020.0,36.135504
1,0,0,0,0,200,296018.6,36.303808
1,0,0,0,0,500,298775.6,35.891212
1,0,0,0,0,1,294058.4,45.016418
1,0,0,0,0,10,298871.4,41.401368
1,0,0,0,0,50,295340.4,36.858157
1,0,0,0,0,100,298672.6,36.109068
1,0,0,0,0,200,300230.2,36.310678
1,0,0,0,0,500,302951.4,36.342265
1,0,0,0,0,1,296340.2,45.440429
1,0,0,0,0,10,299922.6,41.837894
1,0,0,0,0,50,294661.4,37.264244
1,0,0,0,0,100,298941.8,35.995516
1,0,0,0,0,200,295930.2,36.109262
1,0,0,0,0,500,297710.2,35.995152
1,0,0,0,0,1,298268.8,45.711225
1,0,0,0,0,10,294011.0,40.96365
1,0,0,0,0,50,295737.2,36.855617
1,0,0,0,0,100,293627.8,36.25056
1,0,0,0,0,200,296009.8,36.278438
1,0,0,0,0,500,297681.4,36.173518
1,0,0,0,0,1,299482.6,45.150284
1,0,0,0,0,10,300370.4,41.504704
1,0,0,0,0,50,299938.4,37.492061
1,0,0,0,0,100,300606.8,36.442634
1,0,0,0,0,200,301230.4,36.122793
1,0,0,0,0,500,301517.8,36.246974
1,0,0,0,0,1,300784.8,45.896055
1,0,0,0,0,10,300022.2,41.385445
1,0,0,0,0,50,303042.6,37.091361
1,0,0,0,0,100,304702.6,36.207479
1,0,0,0,0,200,300293.2,36.234817
1,0,0,0,0,500,301870.4,36.387052
1,0,0,0,0,1,302284.8,45.701416
1,0,0,0,0,10,297741.4,41.307851
1,0,0,0,0,50,297490.4,37.207607
1,0,0,0,0,100,301186.8,36.484264
1,0,0,0,0,200,298675.0,36.548987
1,0,0,0,0,500,303017.4,35.94231
1,0,0,0,0,1,296082.2,45.591801
1,0,0,0,0,10,300845.0,41.627355
1,0,0,0,0,50,300379.4,37.293178
1,0,0,0,0,100,302474.2,36.647909
1,0,0,0,0,200,299390.0,36.650314
1,0,0,0,0,500,300175.0,36.323089
1,0,0,0,0,1,303932.4,45.707734
1,0,0,0,0,10,296390.2,39.877291
1,0,0,0,0,50,303758.0,36.702555
1,0,0,0,0,100,297127.2,36.640093
1,0,0,0,0,200,300890.8,35.734404
1,0,0,0,0,500,303426.2,36.243672
1,0,0,0,0,1,228454.0,39.276574
1,0,0,0,0,10,222115.8,35.915037
1,0,0,0,0,50,227821.0,32.940237
1,0,0,0,0,100,226456.0,32.84186
1,0,0,0,0,200,225293.8,32.572064
1,0,0,0,0,500,230266.8,32.810044
1,0,0,0,0,1,226860.2,38.866797
1,0,0,0,0,10,225957.6,36.254857
1,0,0,0,0,50,222307.0,31.128773
1,0,0,0,0,100,226507.2,32.567356
1,0,0,0,0,200,226109.0,32.568006
1,0,0,0,0,500,230547.8,32.718552
1,0,0,0,0,1,222818.6,38.933266
1,0,0,0,0,10,230765.6,35.987794
1,0,0,0,0,50,225930.2,32.56124
1,0,0,0,0,100,227720.4,32.959518
1,0,0,0,0,200,225646.6,32.57261
1,0,0,0,0,500,228352.4,32.459024
