encryption,compression,compressionBzip2,compressionGzip,compressionLzo,compressionZpaq,compressionLzma,unlimitedWindowSize,disableCompressibilityTesting,Level,ProcessorCount,MaxRam,Performance-,Benchmark-cpu-
0,1,0,0,0,0,1,0,0,1,4,18,26669.2,70.527517
0,1,0,0,0,0,1,0,0,2,4,18,27013.4,70.45001
0,1,0,0,0,0,1,0,0,3,4,18,29153.2,87.645357
0,1,0,0,0,0,1,0,0,4,4,18,40041.4,90.927927
0,1,0,0,0,0,1,0,0,5,4,18,38829,94.44552
0,1,0,0,0,0,1,0,0,6,4,18,44924,93.375372
0,1,0,0,0,0,1,0,0,7,4,18,86382.8,95.118434
0,1,0,0,0,0,1,0,0,8,4,18,394885.2,25.936308
0,1,0,0,0,0,1,0,0,9,4,18,287614.4,26.557073
0,1,0,0,0,0,1,1,0,1,1,2,65511.8,28.641212
0,1,0,0,0,0,1,1,0,2,1,2,65513.6,28.672858
0,1,0,0,0,0,1,1,0,3,1,2,69240.2,29.283851
0,1,0,0,0,0,1,1,0,4,1,2,82021,29.242097
0,1,0,0,0,0,1,1,0,5,1,2,81594,29.678049
0,1,0,0,0,0,1,1,0,6,1,2,115595.4,28.356789
0,1,0,0,0,0,1,1,0,7,1,2,289224.2,26.531364
0,1,0,0,0,0,1,1,0,8,1,2,287498.4,26.542634
0,1,0,0,0,0,1,1,0,9,1,2,287487.8,26.558942
0,1,0,0,0,0,1,1,0,1,2,2,29223.6,64.687379
0,1,0,0,0,0,1,1,0,2,2,2,29065.2,65.029655
0,1,0,0,0,0,1,1,0,3,2,2,33404.4,69.989947
0,1,0,0,0,0,1,1,0,4,2,2,45708.2,74.545169
0,1,0,0,0,0,1,1,0,5,2,2,43472.8,79.410528
0,1,0,0,0,0,1,1,0,6,2,2,115485.4,28.30558
0,1,0,0,0,0,1,1,0,7,2,2,289266,26.565226
0,1,0,0,0,0,1,1,0,8,2,2,287550,26.556277
0,1,0,0,0,0,1,1,0,9,2,2,287745.2,26.598606
0,1,0,0,0,0,1,1,0,1,3,2,24166.2,77.909367
0,1,0,0,0,0,1,1,0,2,3,2,24170.8,78.337333
0,1,0,0,0,0,1,1,0,3,3,2,30924,83.159969
0,1,0,0,0,0,1,1,0,4,3,2,45757.4,74.507565
0,1,0,0,0,0,1,1,0,5,3,2,43380.4,79.441082
0,1,0,0,0,0,1,1,0,6,3,2,115638.2,28.258126
0,1,0,0,0,0,1,1,0,7,3,2,289219,26.541257
0,1,0,0,0,0,1,1,0,8,3,2,287090.2,26.584216
0,1,0,0,0,0,1,1,0,9,3,2,287521,26.535889
0,1,0,0,0,0,1,1,0,1,4,2,23848.8,78.474833
0,1,0,0,0,0,1,1,0,2,4,2,24027.2,77.902033
0,1,0,0,0,0,1,1,0,3,4,2,31369.6,83.71242
0,1,0,0,0,0,1,1,0,4,4,2,45750.8,74.538763
0,1,0,0,0,0,1,1,0,5,4,2,43437.4,79.333182
0,1,0,0,0,0,1,1,0,6,4,2,115544.2,28.296601
0,1,0,0,0,0,1,1,0,7,4,2,289151.8,26.550372
0,1,0,0,0,0,1,1,0,8,4,2,287499.8,26.59897
0,1,0,0,0,0,1,1,0,9,4,2,287663,26.58685
0,1,0,0,0,0,1,1,0,1,1,6,68241.6,27.429804
0,1,0,0,0,0,1,1,0,2,1,6,68253.4,27.322694
0,1,0,0,0,0,1,1,0,3,1,6,69199,29.244704
0,1,0,0,0,0,1,1,0,4,1,6,84011.2,28.81381
0,1,0,0,0,0,1,1,0,5,1,6,83757.4,29.061429
0,1,0,0,0,0,1,1,0,6,1,6,124481,27.965881
0,1,0,0,0,0,1,1,0,7,1,6,288983.8,26.539524
0,1,0,0,0,0,1,1,0,8,1,6,287519.4,26.573138
0,1,0,0,0,0,1,1,0,9,1,6,287310,26.55913
0,1,0,0,0,0,1,1,0,1,2,6,29529.4,64.164
0,1,0,0,0,0,1,1,0,2,2,6,29578.4,64.489264
0,1,0,0,0,0,1,1,0,3,2,6,33049.4,69.57697
0,1,0,0,0,0,1,1,0,4,2,6,45198.2,75.212357
0,1,0,0,0,0,1,1,0,5,2,6,43873.8,78.375454
0,1,0,0,0,0,1,1,0,6,2,6,49268.4,78.40338
0,1,0,0,0,0,1,1,0,7,2,6,288665.6,26.539547
0,1,0,0,0,0,1,1,0,8,2,6,287403.6,26.533657
0,1,0,0,0,0,1,1,0,9,2,6,287280.4,26.579397
0,1,0,0,0,0,1,1,0,1,3,6,24315,78.368126
0,1,0,0,0,0,1,1,0,2,3,6,24498.2,78.2668
0,1,0,0,0,0,1,1,0,3,3,6,30322.6,85.383699
0,1,0,0,0,0,1,1,0,4,3,6,39534,92.952628
0,1,0,0,0,0,1,1,0,5,3,6,38683.8,94.467517
0,1,0,0,0,0,1,1,0,6,3,6,49228.8,78.391102
0,1,0,0,0,0,1,1,0,7,3,6,288873.2,26.564903
0,1,0,0,0,0,1,1,0,8,3,6,287487.2,26.500693
0,1,0,0,0,0,1,1,0,9,3,6,287451.6,26.577631
0,1,0,0,0,0,1,1,0,1,4,6,23082.6,80.770435
0,1,0,0,0,0,1,1,0,2,4,6,23421.6,80.138696
0,1,0,0,0,0,1,1,0,3,4,6,30231.8,87.696021
0,1,0,0,0,0,1,1,0,4,4,6,40435.8,90.968841
0,1,0,0,0,0,1,1,0,5,4,6,38901,94.236591
0,1,0,0,0,0,1,1,0,6,4,6,48917,78.599184
0,1,0,0,0,0,1,1,0,7,4,6,288836.6,26.578345
0,1,0,0,0,0,1,1,0,8,4,6,287195,26.541225
0,1,0,0,0,0,1,1,0,9,4,6,287550.2,26.561437
0,1,0,0,0,0,1,1,0,1,1,18,67616.4,27.131773
0,1,0,0,0,0,1,1,0,2,1,18,68002,27.465797
0,1,0,0,0,0,1,1,0,3,1,18,72947,27.141544
0,1,0,0,0,0,1,1,0,4,1,18,86383,27.556723
0,1,0,0,0,0,1,1,0,5,1,18,85994.2,27.851
0,1,0,0,0,0,1,1,0,6,1,18,127608.6,27.238893
0,1,0,0,0,0,1,1,0,7,1,18,370225.8,25.949607
0,1,0,0,0,0,1,1,0,8,1,18,395097.4,26.015849
0,1,0,0,0,0,1,1,0,9,1,18,287467.6,26.556772
0,1,0,0,0,0,1,1,0,1,2,18,30961.8,61.650323
0,1,0,0,0,0,1,1,0,2,2,18,30713.8,61.815484
0,1,0,0,0,0,1,1,0,3,2,18,34903.4,62.983841
0,1,0,0,0,0,1,1,0,4,2,18,50190.2,66.538107
0,1,0,0,0,0,1,1,0,5,2,18,49231.2,68.293099
0,1,0,0,0,0,1,1,0,6,2,18,58413.6,68.664787
0,1,0,0,0,0,1,1,0,7,2,18,86190.4,95.27679
0,1,0,0,0,0,1,1,0,8,2,18,395123.8,26.014087
0,1,0,0,0,0,1,1,0,9,2,18,287495.4,26.559512
0,1,0,0,0,0,1,1,0,1,3,18,26812.2,71.345185
0,1,0,0,0,0,1,1,0,2,3,18,26779.8,71.868148
0,1,0,0,0,0,1,1,0,3,3,18,29315,84.980736
0,1,0,0,0,0,1,1,0,4,3,18,43059.2,82.7613
0,1,0,0,0,0,1,1,0,5,3,18,42473.4,84.186135
0,1,0,0,0,0,1,1,0,6,3,18,46633.8,89.503404
0,1,0,0,0,0,1,1,0,7,3,18,85910.8,95.259748
0,1,0,0,0,0,1,1,0,8,3,18,395236.4,26.009677
0,1,0,0,0,0,1,1,0,9,3,18,287596.2,26.502186
0,1,0,0,0,0,1,1,0,1,4,18,26869.6,70.91725
0,1,0,0,0,0,1,1,0,2,4,18,26199.4,71.955457
0,1,0,0,0,0,1,1,0,3,4,18,29079.2,87.288046
0,1,0,0,0,0,1,1,0,4,4,18,40735.2,89.514005
0,1,0,0,0,0,1,1,0,5,4,18,38731,94.265978
0,1,0,0,0,0,1,1,0,6,4,18,45216,93.068184
0,1,0,0,0,0,1,1,0,7,4,18,86159,95.33347
0,1,0,0,0,0,1,1,0,8,4,18,394896.8,25.91412
0,1,0,0,0,0,1,1,0,9,4,18,287418.2,26.56368
1,1,0,0,0,0,1,0,0,1,1,2,70202.8,27.745428
1,1,0,0,0,0,1,0,0,2,1,2,69793.6,27.974
1,1,0,0,0,0,1,0,0,3,1,2,75005,28.1152
1,1,0,0,0,0,1,0,0,4,1,2,87966.2,28.153409
1,1,0,0,0,0,1,0,0,5,1,2,86270.2,28.968054
1,1,0,0,0,0,1,0,0,6,1,2,120214.2,28.404333
1,1,0,0,0,0,1,0,0,7,1,2,293715.6,26.780409
1,1,0,0,0,0,1,0,0,8,1,2,292172.4,26.817043
1,1,0,0,0,0,1,0,0,9,1,2,292196.6,26.832469
1,1,0,0,0,0,1,0,0,1,2,2,32630,59.905455
1,1,0,0,0,0,1,0,0,2,2,2,32540,60.896661
1,1,0,0,0,0,1,0,0,3,2,2,37478.2,64.02
1,1,0,0,0,0,1,0,0,4,2,2,50779.6,67.810274
1,1,0,0,0,0,1,0,0,5,2,2,49522.4,70.187306
1,1,0,0,0,0,1,0,0,6,2,2,120063.4,28.306168
1,1,0,0,0,0,1,0,0,7,2,2,293826.8,26.78297
1,1,0,0,0,0,1,0,0,8,2,2,292115.8,26.789985
1,1,0,0,0,0,1,0,0,9,2,2,292176.8,26.810094
1,1,0,0,0,0,1,0,0,1,3,2,28267.8,69.170517
1,1,0,0,0,0,1,0,0,2,3,2,28245.4,70.215429
1,1,0,0,0,0,1,0,0,3,3,2,33834.8,77.548824
1,1,0,0,0,0,1,0,0,4,3,2,50716.8,67.994573
1,1,0,0,0,0,1,0,0,5,3,2,49688,70.067608
1,1,0,0,0,0,1,0,0,6,3,2,120107.2,28.342834
1,1,0,0,0,0,1,0,0,7,3,2,293608.4,26.723522
1,1,0,0,0,0,1,0,0,8,3,2,292002.2,26.799795
1,1,0,0,0,0,1,0,0,9,3,2,292597.4,26.805274
1,1,0,0,0,0,1,0,0,1,4,2,26552.2,73.105641
1,1,0,0,0,0,1,0,0,2,4,2,26664.8,73.663675
1,1,0,0,0,0,1,0,0,3,4,2,33852.2,78.817953
1,1,0,0,0,0,1,0,0,4,4,2,50598,67.731576
1,1,0,0,0,0,1,0,0,5,4,2,49669.4,70.109559
1,1,0,0,0,0,1,0,0,6,4,2,120156.4,28.391975
1,1,0,0,0,0,1,0,0,7,4,2,293851.6,26.750166
1,1,0,0,0,0,1,0,0,8,4,2,292346.4,26.803159
1,1,0,0,0,0,1,0,0,9,4,2,292532.8,26.802741
1,1,0,0,0,0,1,0,0,1,1,6,70876.2,27.31831
1,1,0,0,0,0,1,0,0,2,1,6,70831.2,27.097147
1,1,0,0,0,0,1,0,0,3,1,6,73571.6,27.367123
1,1,0,0,0,0,1,0,0,4,1,6,88061.4,27.754585
1,1,0,0,0,0,1,0,0,5,1,6,87795.6,28.3825
1,1,0,0,0,0,1,0,0,6,1,6,128614.6,27.623985
1,1,0,0,0,0,1,0,0,7,1,6,292232.2,26.560414
1,1,0,0,0,0,1,0,0,8,1,6,290153.4,26.647374
1,1,0,0,0,0,1,0,0,9,1,6,290679.4,26.644433
1,1,0,0,0,0,1,0,0,1,2,6,33407.6,58.094296
1,1,0,0,0,0,1,0,0,2,2,6,33654.2,57.919238
1,1,0,0,0,0,1,0,0,3,2,6,34636.2,67.226857
1,1,0,0,0,0,1,0,0,4,2,6,48893.2,69.94642
1,1,0,0,0,0,1,0,0,5,2,6,48455.8,70.730595
1,1,0,0,0,0,1,0,0,6,2,6,52060.4,75.338599
1,1,0,0,0,0,1,0,0,7,2,6,292049.6,26.590455
1,1,0,0,0,0,1,0,0,8,2,6,290509.2,26.64131
1,1,0,0,0,0,1,0,0,9,2,6,290656,26.64131
1,1,0,0,0,0,1,0,0,1,3,6,26662.4,73.220712
1,1,0,0,0,0,1,0,0,2,3,6,26434.4,72.907749
1,1,0,0,0,0,1,0,0,3,3,6,30731.8,84.379133
1,1,0,0,0,0,1,0,0,4,3,6,42412.2,86.717874
1,1,0,0,0,0,1,0,0,5,3,6,41562.6,88.641905
1,1,0,0,0,0,1,0,0,6,3,6,51935,75.403503
1,1,0,0,0,0,1,0,0,7,3,6,292156.4,26.574347
1,1,0,0,0,0,1,0,0,8,3,6,290701.6,26.654483
1,1,0,0,0,0,1,0,0,9,3,6,290582.8,26.653355
1,1,0,0,0,0,1,0,0,1,4,6,25204.2,76.923385
1,1,0,0,0,0,1,0,0,2,4,6,25028.8,77.1344
1,1,0,0,0,0,1,0,0,3,4,6,31515,84.849067
1,1,0,0,0,0,1,0,0,4,4,6,42160,87.882569
1,1,0,0,0,0,1,0,0,5,4,6,40272,92.518894
1,1,0,0,0,0,1,0,0,6,4,6,51911.8,75.425588
1,1,0,0,0,0,1,0,0,7,4,6,292126.8,26.622435
1,1,0,0,0,0,1,0,0,8,4,6,290310.2,26.649018
1,1,0,0,0,0,1,0,0,9,4,6,290746.8,26.63763
1,1,0,0,0,0,1,0,0,1,1,18,70389.8,27.235867
1,1,0,0,0,0,1,0,0,2,1,18,70631.8,27.037096
1,1,0,0,0,0,1,0,0,3,1,18,75476.4,27.268332
1,1,0,0,0,0,1,0,0,4,1,18,89159.2,27.211916
1,1,0,0,0,0,1,0,0,5,1,18,88384.6,27.765676
1,1,0,0,0,0,1,0,0,6,1,18,130345.6,27.157846
1,1,0,0,0,0,1,0,0,7,1,18,373295.6,25.898511
1,1,0,0,0,0,1,0,0,8,1,18,398005,26.001057
1,1,0,0,0,0,1,0,0,9,1,18,290049,26.551677
1,1,0,0,0,0,1,0,0,1,2,18,32105.2,60.080398
1,1,0,0,0,0,1,0,0,2,2,18,31760.6,60.022097
1,1,0,0,0,0,1,0,0,3,2,18,36871,61.432943
1,1,0,0,0,0,1,0,0,4,2,18,51709.4,66.07405
1,1,0,0,0,0,1,0,0,5,2,18,50711.4,67.183067
1,1,0,0,0,0,1,0,0,6,2,18,60526.4,67.868904
1,1,0,0,0,0,1,0,0,7,2,18,87193.8,94.603804
1,1,0,0,0,0,1,0,0,8,2,18,397528.2,25.941134
1,1,0,0,0,0,1,0,0,9,2,18,290010.2,26.499244
1,1,0,0,0,0,1,0,0,1,3,18,27489.8,69.704286
1,1,0,0,0,0,1,0,0,2,3,18,27444.8,70.031429
1,1,0,0,0,0,1,0,0,3,3,18,30680.4,83.594839
1,1,0,0,0,0,1,0,0,4,3,18,44365.2,81.277778
1,1,0,0,0,0,1,0,0,5,3,18,43653.6,82.899545
1,1,0,0,0,0,1,0,0,6,3,18,47871,88.503643
1,1,0,0,0,0,1,0,0,7,3,18,87350.4,94.514906
1,1,0,0,0,0,1,0,0,8,3,18,397207,25.992703
1,1,0,0,0,0,1,0,0,9,3,18,289911.6,26.560163
1,1,0,0,0,0,1,0,0,1,4,18,28049.4,68.882734
1,1,0,0,0,0,1,0,0,2,4,18,28449.4,68.473005
1,1,0,0,0,0,1,0,0,3,4,18,30399.4,85.500021
1,1,0,0,0,0,1,0,0,4,4,18,41539.4,89.391181
1,1,0,0,0,0,1,0,0,5,4,18,40244,92.751939
1,1,0,0,0,0,1,0,0,6,4,18,46170.8,92.575803
1,1,0,0,0,0,1,0,0,7,4,18,87348.8,94.584465
1,1,0,0,0,0,1,0,0,8,4,18,397121,25.99927
1,1,0,0,0,0,1,0,0,9,4,18,289808.8,26.50793
1,1,0,0,0,0,1,1,0,1,1,2,68271.8,28.456411
1,1,0,0,0,0,1,1,0,2,1,2,68150.8,28.653235
1,1,0,0,0,0,1,1,0,3,1,2,71985.4,29.243725
1,1,0,0,0,0,1,1,0,4,1,2,84503.8,29.204692
1,1,0,0,0,0,1,1,0,5,1,2,84127.8,29.480549
1,1,0,0,0,0,1,1,0,6,1,2,118015.2,28.243729
1,1,0,0,0,0,1,1,0,7,1,2,291558.8,26.544705
1,1,0,0,0,0,1,1,0,8,1,2,289927.8,26.487714
1,1,0,0,0,0,1,1,0,9,1,2,289835,26.595709
1,1,0,0,0,0,1,1,0,1,2,2,30245,64.84228
1,1,0,0,0,0,1,1,0,2,2,2,29992,65.010575
1,1,0,0,0,0,1,1,0,3,2,2,34519.2,69.404571
1,1,0,0,0,0,1,1,0,4,2,2,46852.4,73.979621
1,1,0,0,0,0,1,1,0,5,2,2,44642.6,78.622667
1,1,0,0,0,0,1,1,0,6,2,2,118094.8,28.159251
1,1,0,0,0,0,1,1,0,7,2,2,291571,26.550324
1,1,0,0,0,0,1,1,0,8,2,2,289811,26.540899
1,1,0,0,0,0,1,1,0,9,2,2,290048.4,26.574187
1,1,0,0,0,0,1,1,0,1,3,2,25435.6,77.02923
1,1,0,0,0,0,1,1,0,2,3,2,25164.6,77.6784
1,1,0,0,0,0,1,1,0,3,3,2,32040.8,82.835322
1,1,0,0,0,0,1,1,0,4,3,2,46823.8,73.94852
1,1,0,0,0,0,1,1,0,5,3,2,44778.8,78.510555
1,1,0,0,0,0,1,1,0,6,3,2,118135,28.255593
1,1,0,0,0,0,1,1,0,7,3,2,291407.8,26.449413
1,1,0,0,0,0,1,1,0,8,3,2,289693.6,26.525059
1,1,0,0,0,0,1,1,0,9,3,2,290036.2,26.562967
1,1,0,0,0,0,1,1,0,1,4,2,24903.8,77.2256
1,1,0,0,0,0,1,1,0,2,4,2,24824.2,77.6552
1,1,0,0,0,0,1,1,0,3,4,2,32063.4,83.343409
1,1,0,0,0,0,1,1,0,4,4,2,46825,73.965532
1,1,0,0,0,0,1,1,0,5,4,2,44633.2,78.519364
1,1,0,0,0,0,1,1,0,6,4,2,118178,28.187433
1,1,0,0,0,0,1,1,0,7,4,2,291589.8,26.473653
1,1,0,0,0,0,1,1,0,8,4,2,290197,26.562512
1,1,0,0,0,0,1,1,0,9,4,2,290129.8,26.554996
1,1,0,0,0,0,1,1,0,1,1,6,71088.4,27.334084
1,1,0,0,0,0,1,1,0,2,1,6,70854,27.412459
1,1,0,0,0,0,1,1,0,3,1,6,71522,29.039855
1,1,0,0,0,0,1,1,0,4,1,6,86685.4,28.804325
1,1,0,0,0,0,1,1,0,5,1,6,86734.6,28.812924
1,1,0,0,0,0,1,1,0,6,1,6,128129.2,27.920446
1,1,0,0,0,0,1,1,0,7,1,6,291610.8,26.531547
1,1,0,0,0,0,1,1,0,8,1,6,289954.8,26.545175
1,1,0,0,0,0,1,1,0,9,1,6,290061.8,26.555933
1,1,0,0,0,0,1,1,0,1,2,6,30281.4,63.727893
1,1,0,0,0,0,1,1,0,2,2,6,30304.6,64.023441
1,1,0,0,0,0,1,1,0,3,2,6,34782.4,67.796238
1,1,0,0,0,0,1,1,0,4,2,6,46428,74.414561
1,1,0,0,0,0,1,1,0,5,2,6,45377.6,77.224222
1,1,0,0,0,0,1,1,0,6,2,6,50839.4,77.270364
1,1,0,0,0,0,1,1,0,7,2,6,291607.6,26.507568
1,1,0,0,0,0,1,1,0,8,2,6,289755,26.542393
1,1,0,0,0,0,1,1,0,9,2,6,289955.8,26.514119
1,1,0,0,0,0,1,1,0,1,3,6,25336,77.010431
1,1,0,0,0,0,1,1,0,2,3,6,25295.4,77.512615
1,1,0,0,0,0,1,1,0,3,3,6,31271,83.964677
1,1,0,0,0,0,1,1,0,4,3,6,40595.4,91.144707
1,1,0,0,0,0,1,1,0,5,3,6,39918.4,93.401
1,1,0,0,0,0,1,1,0,6,3,6,50586.2,77.657647
1,1,0,0,0,0,1,1,0,7,3,6,291700.8,26.527904
1,1,0,0,0,0,1,1,0,8,3,6,289799,26.544983
1,1,0,0,0,0,1,1,0,9,3,6,289951.2,26.557586
1,1,0,0,0,0,1,1,0,1,4,6,24228.4,79.208533
1,1,0,0,0,0,1,1,0,2,4,6,24409.2,78.4774
1,1,0,0,0,0,1,1,0,3,4,6,31102.8,86.423226
1,1,0,0,0,0,1,1,0,4,4,6,41477.4,89.900848
1,1,0,0,0,0,1,1,0,5,4,6,40015.4,93.136656
1,1,0,0,0,0,1,1,0,6,4,6,50375.6,77.542549
1,1,0,0,0,0,1,1,0,7,4,6,291463.6,26.500361
1,1,0,0,0,0,1,1,0,8,4,6,290027.6,26.510218
1,1,0,0,0,0,1,1,0,9,4,6,289958.4,26.553987
1,1,0,0,0,0,1,1,0,1,1,18,71101.2,27.381592
1,1,0,0,0,0,1,1,0,2,1,18,70347,27.283191
1,1,0,0,0,0,1,1,0,3,1,18,75953.2,27.265713
1,1,0,0,0,0,1,1,0,4,1,18,89320.4,27.435273
1,1,0,0,0,0,1,1,0,5,1,18,88584.8,27.722377
1,1,0,0,0,0,1,1,0,6,1,18,129721.4,27.191946
1,1,0,0,0,0,1,1,0,7,1,18,373106.4,25.915575
1,1,0,0,0,0,1,1,0,8,1,18,397854.2,26.000154
1,1,0,0,0,0,1,1,0,9,1,18,289894,26.523171
1,1,0,0,0,0,1,1,0,1,2,18,31967.8,60.500625
1,1,0,0,0,0,1,1,0,2,2,18,31871.2,60.378447
1,1,0,0,0,0,1,1,0,3,2,18,37125.6,62.107567
1,1,0,0,0,0,1,1,0,4,2,18,51694.8,65.78144
1,1,0,0,0,0,1,1,0,5,2,18,50647.4,67.348628
1,1,0,0,0,0,1,1,0,6,2,18,60371,67.405781
1,1,0,0,0,0,1,1,0,7,2,18,87578.4,94.591161
1,1,0,0,0,0,1,1,0,8,2,18,397671.2,25.999392
1,1,0,0,0,0,1,1,0,9,2,18,290014.4,26.530405
1,1,0,0,0,0,1,1,0,1,3,18,27657.4,69.915291
1,1,0,0,0,0,1,1,0,2,3,18,27431,69.827857
1,1,0,0,0,0,1,1,0,3,3,18,30469.4,83.646151
1,1,0,0,0,0,1,1,0,4,3,18,44266.4,81.568242
1,1,0,0,0,0,1,1,0,5,3,18,43767.4,83.173636
1,1,0,0,0,0,1,1,0,6,3,18,47959.8,88.785709
1,1,0,0,0,0,1,1,0,7,3,18,87634.8,94.55127
1,1,0,0,0,0,1,1,0,8,3,18,397416.6,25.998275
1,1,0,0,0,0,1,1,0,9,3,18,289810.2,26.54033
1,1,0,0,0,0,1,1,0,1,4,18,27281.2,71.416005
1,1,0,0,0,0,1,1,0,2,4,18,28036.6,68.869032
1,1,0,0,0,0,1,1,0,3,4,18,30806.2,84.009516
1,1,0,0,0,0,1,1,0,4,4,18,41811.6,88.951443
1,1,0,0,0,0,1,1,0,5,4,18,40245.8,92.972
1,1,0,0,0,0,1,1,0,6,4,18,46296.6,92.743728
1,1,0,0,0,0,1,1,0,7,4,18,87732.8,94.653592
1,1,0,0,0,0,1,1,0,8,4,18,398391.8,25.997177
1,1,0,0,0,0,1,1,0,9,4,18,289846.2,26.525398
0,1,0,0,0,0,1,0,1,1,1,2,64439.4,28.966135
0,1,0,0,0,0,1,0,1,2,1,2,63888.6,29.289231
0,1,0,0,0,0,1,0,1,3,1,2,68206.2,29.925571
0,1,0,0,0,0,1,0,1,4,1,2,83088,28.866682
0,1,0,0,0,0,1,0,1,5,1,2,81575.8,29.824198
0,1,0,0,0,0,1,0,1,6,1,2,116105.8,28.81422
0,1,0,0,0,0,1,0,1,7,1,2,288546.4,26.998969
0,1,0,0,0,0,1,0,1,8,1,2,286602.8,27.105664
0,1,0,0,0,0,1,0,1,9,1,2,286812.8,27.040387
0,1,0,0,0,0,1,0,1,1,2,2,28549.8,66.776934
0,1,0,0,0,0,1,0,1,2,2,2,28629.8,67.005247
0,1,0,0,0,0,1,0,1,3,2,2,33621.2,69.912193
0,1,0,0,0,0,1,0,1,4,2,2,47667,71.297456
0,1,0,0,0,0,1,0,1,5,2,2,45949.8,74.8
0,1,0,0,0,0,1,0,1,6,2,2,116098,28.979162
0,1,0,0,0,0,1,0,1,7,2,2,288383.8,27.108939
0,1,0,0,0,0,1,0,1,8,2,2,287001.6,27.099223
0,1,0,0,0,0,1,0,1,9,2,2,286821.4,27.119271
0,1,0,0,0,0,1,0,1,1,3,2,23683.4,80.366233
0,1,0,0,0,0,1,0,1,2,3,2,23970.8,80.656033
0,1,0,0,0,0,1,0,1,3,3,2,30407.6,84.699764
0,1,0,0,0,0,1,0,1,4,3,2,47643.4,71.70078
0,1,0,0,0,0,1,0,1,5,3,2,46302.4,74.407891
0,1,0,0,0,0,1,0,1,6,3,2,116213.8,28.737263
0,1,0,0,0,0,1,0,1,7,3,2,288256,27.089506
0,1,0,0,0,0,1,0,1,8,3,2,286901.6,27.098881
0,1,0,0,0,0,1,0,1,9,3,2,287019.4,27.110888
0,1,0,0,0,0,1,0,1,1,4,2,23792,78.965
0,1,0,0,0,0,1,0,1,2,4,2,23989.6,79.269933
0,1,0,0,0,0,1,0,1,3,4,2,30775.8,85.580279
0,1,0,0,0,0,1,0,1,4,4,2,47658.4,71.415647
0,1,0,0,0,0,1,0,1,5,4,2,46275.6,74.233293
0,1,0,0,0,0,1,0,1,6,4,2,115990.4,28.871853
0,1,0,0,0,0,1,0,1,7,4,2,288136.2,27.08775
0,1,0,0,0,0,1,0,1,8,4,2,286769.8,27.005974
0,1,0,0,0,0,1,0,1,9,4,2,287002,27.123504
0,1,0,0,0,0,1,0,1,1,1,6,67666.8,27.671176
0,1,0,0,0,0,1,0,1,2,1,6,67567.8,27.51511
0,1,0,0,0,0,1,0,1,3,1,6,69757.4,28.843165
0,1,0,0,0,0,1,0,1,4,1,6,83806.4,28.961191
0,1,0,0,0,0,1,0,1,5,1,6,84314.2,28.986711
0,1,0,0,0,0,1,0,1,6,1,6,123864.4,28.101448
0,1,0,0,0,0,1,0,1,7,1,6,288991.8,26.636507
0,1,0,0,0,0,1,0,1,8,1,6,286948.2,26.690444
0,1,0,0,0,0,1,0,1,9,1,6,287310.4,26.723122
0,1,0,0,0,0,1,0,1,1,2,6,29891,63.527428
0,1,0,0,0,0,1,0,1,2,2,6,30012.2,63.537434
0,1,0,0,0,0,1,0,1,3,2,6,32066,70.437465
0,1,0,0,0,0,1,0,1,4,2,6,45757.6,74.453913
0,1,0,0,0,0,1,0,1,5,2,6,45181.6,75.954619
0,1,0,0,0,0,1,0,1,6,2,6,49029,78.601859
0,1,0,0,0,0,1,0,1,7,2,6,288940,26.723188
0,1,0,0,0,0,1,0,1,8,2,6,287280,26.687213
0,1,0,0,0,0,1,0,1,9,2,6,287317,26.737545
0,1,0,0,0,0,1,0,1,1,3,6,24352.2,77.814867
0,1,0,0,0,0,1,0,1,2,3,6,24429,77.4146
0,1,0,0,0,0,1,0,1,3,3,6,28731.2,88.518621
0,1,0,0,0,0,1,0,1,4,3,6,41052.4,88.98271
0,1,0,0,0,0,1,0,1,5,3,6,39832.4,91.5545
0,1,0,0,0,0,1,0,1,6,3,6,49001,78.839706
0,1,0,0,0,0,1,0,1,7,3,6,289302.6,26.68893
0,1,0,0,0,0,1,0,1,8,3,6,287569,26.723009
0,1,0,0,0,0,1,0,1,9,3,6,287533.6,26.723356
0,1,0,0,0,0,1,0,1,1,4,6,22990,81.407717
0,1,0,0,0,0,1,0,1,2,4,6,23001.2,81.122283
0,1,0,0,0,0,1,0,1,3,4,6,29934.8,87.311509
0,1,0,0,0,0,1,0,1,4,4,6,40219.6,91.390622
0,1,0,0,0,0,1,0,1,5,4,6,38362.2,95.415061
0,1,0,0,0,0,1,0,1,6,4,6,48748.8,78.865714
0,1,0,0,0,0,1,0,1,7,4,6,289004.2,26.681438
0,1,0,0,0,0,1,0,1,8,4,6,287255,26.746998
0,1,0,0,0,0,1,0,1,9,4,6,287566.2,26.72439
0,1,0,0,0,0,1,0,1,1,1,18,68415.6,27.380486
0,1,0,0,0,0,1,0,1,2,1,18,68162.4,27.402647
0,1,0,0,0,0,1,0,1,3,1,18,73239.8,27.295196
0,1,0,0,0,0,1,0,1,4,1,18,86627.2,27.558861
0,1,0,0,0,0,1,0,1,5,1,18,86415,27.714799
0,1,0,0,0,0,1,0,1,6,1,18,127080.6,27.275176
0,1,0,0,0,0,1,0,1,7,1,18,370677.4,25.91174
0,1,0,0,0,0,1,0,1,8,1,18,394973.4,26.023347
