compressed_script,encryption,crypt_aes,crypt_blowfish,transaction_control,txc_mvlocks,txc_mvcc,txc_locks,table_type,memory_tables,cached_tables,small_cache,large_cache,logging,detailed_logging,no_write_delay,small_log,Benchmark-energy-,Benchmark-time-,Benchmark-cpu-
0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,7.3808,262,3.918079
0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,7.6442,264.4,3.922531
0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,7.4812,266.2,4.033937
0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,7.1848,263.4,4.067384
0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,7.349,262.2,3.837214
0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,7.0926,262.4,3.85414
0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,7.083,262.2,3.896623
0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,7.4212,263.6,3.991392
0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,7.3924,263,4.042138
0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,7.316,262,3.826896
0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,8.1002,262,3.878544
0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,7.3468,263.4,3.95658
0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,7.4944,265.2,3.954394
0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,7.3942,262.2,3.929085
0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,7.1012,263,3.988609
0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,7.0922,263.2,3.960093
0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,7.4692,265,3.875076
0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,7.328,261.8,3.824994
0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,7.3398,262.2,3.839363
0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,7.3782,263.4,3.93509
0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,7.3596,263,3.964319
0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,7.3514,262,3.890958
0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,7.0738,262.4,3.901813
0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,7.0916,263,4.008626
0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,7.1314,263.4,4.024053
0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,7.34,262.4,3.89042
0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,7.3806,263.6,3.966219
0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,7.3904,262.6,4.00761
0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,7.111,262.4,3.939687
0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,7.1184,263.2,4.062682
0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,8.0062,263.6,4.029568
0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,6.6326,249.2,2.011727
0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,6.6932,249.2,2.03927
0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,6.6656,249.4,2.164988
0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,6.6652,249.6,2.146287
0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,6.6436,248.6,2.069627
0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,6.6594,249.2,2.148153
0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,6.6776,249.2,2.17628
0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,6.7722,250.4,2.125348
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,6.6646,248.6,2.082791
0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,6.6594,248.8,2.078632
0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,6.6372,248.8,2.085867
0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,6.6676,249.6,2.211667
0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,6.6522,249.2,2.210882
0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,6.6452,248.6,2.109234
0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,6.6232,248.4,2.053942
0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,6.6522,249.4,2.235403
0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,6.7152,249.6,2.249933
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,6.649,248.6,2.108306
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,6.6698,249.6,2.194512
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,6.6658,249,2.213595
0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,6.6548,248.2,2.13228
0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,6.6268,248.8,2.112485
0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,6.6166,248.4,2.090172
0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,6.6476,249.4,2.250374
0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,6.6772,249.4,2.266455
0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,6.6564,249,2.122621
0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,6.6276,248.6,2.1235
0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,6.6506,249.4,2.256572
0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,6.7152,249.4,2.270091
0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,6.6648,249,2.139194
0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,6.672,248.8,2.124527
0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,6.6824,249.2,2.263392
0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,6.6608,248.8,2.067613
0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,6.692,249.6,2.128123
0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,7.2812,261.8,3.887234
0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,7.2958,262,4.021992
0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,7.3082,261.8,4.035366
0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,7.1288,262,4.005991
0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,7.2184,265.4,4.305242
0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,8.0104,265,4.291742
0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,7.9458,262.6,4.019723
0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,7.1308,262.2,4.051247
0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,7.181,265.4,4.324877
0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,7.4216,265.2,4.326159
0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,7.9328,262.6,4.058366
0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,7.3526,262.8,4.072767
0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,7.1468,263.4,4.04265
0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,7.1418,265,4.213718
0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,7.991,265,4.214814
0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,7.3404,263.2,4.066236
0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,7.1514,262.8,4.060156
0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,7.1814,264.6,4.216344
0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,8.0102,264.6,4.199088
0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,7.1282,262.8,4.041596
0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,7.1674,265,4.192597
0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,7.3658,264.8,4.19886
0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,7.3468,262.6,4.157067
0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,7.972,263,4.128898
0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,7.116,263,4.03977
0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,7.1724,264.8,4.261153
0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,7.3932,264.4,4.253588
0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,7.286,262,4.070638
0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,7.1796,262.6,4.085576
0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,7.2056,265,4.231636
0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,8.0322,265,4.248794
0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,7.1978,262.6,4.089431
0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,7.1896,265,4.25921
0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,8.0274,264.4,4.343218
0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,7.1328,262.2,4.016655
0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,7.1482,265,4.340651
0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,8.0446,265.4,4.315754
0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,14.1212,481.8,13.263733
0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,14.1288,482,13.229558
0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,13.9802,482,13.224221
0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,13.7864,484.6,13.300987
0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,15.479,484,13.315571
0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,14.1594,481.6,13.253622
0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,13.9532,482.4,13.216005
0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,13.76,484.4,13.300876
0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,15.4904,484.2,13.309874
0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,15.267,517,14.068932
0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,16.5246,517,14.09746
0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,15.001,517.8,14.024962
0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,14.837,519.6,14.119097
0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,15.3056,519.4,14.134442
0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,15.2554,517.2,14.091944
0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,14.7892,518,14.081764
0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,15.1122,519.8,14.107562
0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,16.6586,519.6,14.101632
0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,15.0508,518.2,14.016177
0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,14.8266,519,14.104436
0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,16.6334,519.2,14.132034
0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,15.286,517.4,14.117165
0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,15.2518,517.2,14.077053
0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,14.731,517,14.059464
0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,15.0954,520.2,14.098613
0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,16.6186,519.2,14.11691
0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,15.2634,517.8,14.095491
0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,14.768,517.6,14.063372
0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,15.0886,520.2,14.108805
0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,16.6518,519.6,14.106008
0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,14.747,517.6,14.040693
0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,15.1188,520.2,14.087148
0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,16.6626,519.8,14.10719
0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,13.9358,482.4,13.217892
0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,13.7768,484.8,13.312559
0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,15.4644,485,13.288516
1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,7.2806,261.8,3.885544
1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,7.304,261.8,4.038296
1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,7.313,261.6,4.046025
1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,7.1342,262.4,4.054978
1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,7.231,265.2,4.294269
1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,8.0338,265.4,4.292425
1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,7.3558,262.2,4.057538
1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,7.1798,262.2,4.059904
1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,7.1912,265.2,4.312824
1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,8.0132,265.4,4.29193
1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,7.3162,262.6,4.04508
1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,8.0128,263,4.095689
1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,7.1876,263,4.092208
1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,7.205,265,4.240552
1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,7.4056,264.2,4.235157
1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,8.035,263.2,4.04848
1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,7.1896,262.8,4.099875
1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,7.2304,264.4,4.257062
1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,7.4154,264.6,4.201477
1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,7.1488,262.6,4.072106
1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,7.2028,264.4,4.184732
1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,8.0006,265,4.195163
1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,7.316,262.2,4.12589
1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,7.363,262.8,4.075249
1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,7.188,262.8,4.08629
1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,7.1614,264.6,4.247638
1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,8.0308,264.8,4.224773
1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,7.3376,262.6,4.073157
1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,7.0838,262.6,4.055568
1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,7.2286,264.4,4.26029
1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,7.994,264.2,4.260969
1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,7.2076,262.6,4.117515
1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,7.1694,264.8,4.240121
1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,8.02,264.6,4.254327
1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,7.1232,262.4,4.003651
1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,7.1756,265.2,4.287957
1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,8.0016,265.2,4.334348
1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,14.1604,481.4,13.24707
1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,15.5094,481.2,13.235497
1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,13.7484,481.4,13.227102
1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,14.0938,485.4,13.317851
1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,14.3478,485.2,13.343344
1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,15.6022,480.8,13.308076
1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,14.0526,482,13.252789
1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,13.8754,484.2,13.33543
1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,14.3946,484.8,13.332397
1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,16.7556,516.8,14.115469
1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,15.2886,517.2,14.089943
1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,14.842,517.8,14.07154
1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,15.0814,519.6,14.094592
1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,16.8008,518.8,14.078158
1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,16.6532,517.2,14.056574
1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,14.851,517.8,14.057569
1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,15.1204,520.2,14.06341
1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,15.3512,519.4,14.139743
1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,15.1586,517.4,14.081959
1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,14.9918,519.2,14.14679
1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,15.4184,518.4,14.174992
1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,15.2846,517.6,14.086676
1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,16.6038,516.4,14.077994
1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,15.1042,518.2,14.083968
1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,14.892,519,14.141226
1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,15.3896,519.4,14.11732
1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,15.381,517.2,14.114884
1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,15.1314,518,14.069531
1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,14.95,519,14.141789
1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,16.783,518.6,14.146937
1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,14.8394,517.8,14.121073
1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,15.1334,519.4,14.149251
1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,16.743,519,14.148283
1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,13.732,481.8,13.23347
1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,14.0728,484.8,13.31412
1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,15.5712,483.8,13.305011
1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,7.267,262.2,3.835146
1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,7.0514,261.8,3.871794
1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,7.1576,264.6,4.145929
1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,7.9802,265.2,4.095385
1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,7.293,262,3.882359
1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,7.037,261.6,3.875451
1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,7.196,265.6,4.123201
1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,7.9718,265,4.097069
1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,7.9066,263,3.958888
1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,7.909,262.8,3.971977
1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,7.1142,263,3.946222
1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,7.1242,264.4,4.091888
1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,7.3244,264.4,4.062136
1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,7.2802,262.8,3.957631
1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,7.126,263.2,3.951865
1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,7.1316,264.4,4.084296
1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,7.9398,264.6,4.07011
1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,7.1462,263,3.973245
1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,7.1564,264.4,4.08938
1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,7.304,263.6,4.072584
1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,7.2782,262.6,3.948665
1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,7.2772,262.4,3.90855
1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,7.0988,262.6,3.907498
1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,7.1238,264.2,4.102081
1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,7.954,264.2,4.121288
1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,7.262,262.6,3.969414
1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,7.0544,262.4,3.965754
1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,7.1818,264.6,4.117591
1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,7.9658,263.8,4.092538
1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,7.0862,263,3.955471
1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,7.1384,264.6,4.085715
1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,7.9546,264.6,4.092341
1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,7.0408,262.2,3.878437
1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,7.1662,264.8,4.0996
1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,8.0282,265.2,4.106375
0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,7.2578,261.8,3.877548
0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,7.0766,262,3.891494
0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,7.1722,265.2,4.088739
0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,7.9726,265.2,4.092642
0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,7.2864,262.2,3.871674
0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,7.1164,262.6,3.890457
0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,7.1728,265.2,4.126705
0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,7.9848,264.6,4.129371
0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,7.2564,262.6,3.972579
0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,7.8756,262.8,3.960152
0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,7.095,262.6,3.975554
0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,7.1068,264.6,4.024722
0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,7.3252,264.2,4.147306
0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,7.2924,262.8,3.962308
0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,7.145,263,3.950611
0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,7.1342,264.4,4.064573
0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,7.9306,264.6,4.059502
0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,7.0864,263,3.963664
0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,7.1338,264.4,4.076526
0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,7.9504,264.6,4.091696
0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,7.2876,262.4,3.966459
0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,7.8742,262.6,3.950037
0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,7.0854,262.6,3.940418
0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,7.106,264.6,4.091337
0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,7.3242,264.2,4.081366
0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,7.2992,262.8,3.988385
0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,7.1132,262.8,3.965267
0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,7.1446,264,4.086623
0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,7.942,264.4,4.073589
0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,7.088,262.8,3.94066
0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,7.0942,264.4,4.095548
0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,7.9944,264.4,4.099047
0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,7.1068,262.2,3.865094
0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,7.147,264.8,4.095477
0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,7.9676,264.6,4.153388
0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,6.6884,249.4,2.163136
