twoPass,quality,bestQuality,goodQuality,rtQuality,constantBitrate,autoAltRef,noAltRef,allowResize,Threads,TokenParts,ArnrMaxFrames,ArnrStrength,Performance-,Energy-,Cpu-
0,1,0,1,0,1,0,0,0,3,2,5,3,17300.8,858.2,63.614902
0,1,0,1,0,1,0,0,0,4,2,5,3,14260.8,813.2,76.903714
0,1,0,1,0,1,0,0,0,1,0,15,3,40173.8,1466.8,26.814
0,1,0,1,0,1,0,0,0,2,0,15,3,21969.6,988.4,47.056797
0,1,0,1,0,1,0,0,0,3,0,15,3,17200,844.4,62.335294
0,1,0,1,0,1,0,0,0,4,0,15,3,13993.8,809,76.95
0,1,0,1,0,1,0,0,0,1,1,15,3,41425.2,1474.4,26.948223
0,1,0,1,0,1,0,0,0,2,1,15,3,21813.4,980.6,46.894026
0,1,0,1,0,1,0,0,0,3,1,15,3,16980.4,868.8,63.057868
0,1,0,1,0,1,0,0,0,4,1,15,3,14115.2,792.4,76.948667
0,1,0,1,0,1,0,0,0,1,2,15,3,39437.6,1409.6,27.004756
0,1,0,1,0,1,0,0,0,2,2,15,3,22159.2,1035,47.669091
0,1,0,1,0,1,0,0,0,3,2,15,3,17243,872,63.528954
0,1,0,1,0,1,0,0,0,4,2,15,3,14247.2,813.2,77.152
0,1,0,1,0,1,0,0,0,1,0,0,6,40238,1458.4,26.561439
0,1,0,1,0,1,0,0,0,2,0,0,6,22251,988,47.64249
0,1,0,1,0,1,0,0,0,3,0,0,6,17818.2,911.6,63.477076
0,1,0,1,0,1,0,0,0,4,0,0,6,13981,782.4,76.758132
0,1,0,1,0,1,0,0,0,1,1,0,6,41471.2,1495,26.322439
0,1,0,1,0,1,0,0,0,2,1,0,6,22385,985.4,47.273478
0,1,0,1,0,1,0,0,0,3,1,0,6,16943.6,856.2,63.278824
0,1,0,1,0,1,0,0,0,4,1,0,6,14194.6,790.4,76.275832
0,1,0,1,0,1,0,0,0,1,2,0,6,39465.4,1455.2,26.707295
0,1,0,1,0,1,0,0,0,2,2,0,6,22209.4,1008.4,46.759091
0,1,0,1,0,1,0,0,0,3,2,0,6,17221.6,872.8,63.403529
0,1,0,1,0,1,0,0,0,4,2,0,6,13938,841.4,76.205385
0,1,0,1,0,1,0,0,0,1,0,5,6,39678.2,1419.6,26.096282
0,1,0,1,0,1,0,0,0,2,0,5,6,22299.6,1010.8,47.536798
0,1,0,1,0,1,0,0,0,3,0,5,6,17822.8,892.8,63.414771
0,1,0,1,0,1,0,0,0,4,0,5,6,14024,841.2,76.779048
0,1,0,1,0,1,0,0,0,1,1,5,6,41562.4,1542,26.190244
0,1,0,1,0,1,0,0,0,2,1,5,6,22279.8,1017.6,47.45917
0,1,0,1,0,1,0,0,0,3,1,5,6,16776.2,837.6,63.532941
0,1,0,1,0,1,0,0,0,4,1,5,6,14167.8,822.4,76.920667
0,1,0,1,0,1,0,0,0,1,2,5,6,39457.2,1447.8,26.568385
0,1,0,1,0,1,0,0,0,2,2,5,6,22245.4,997.4,47.333913
0,1,0,1,0,1,0,0,0,3,2,5,6,17282.4,873,63.585294
0,1,0,1,0,1,0,0,0,4,2,5,6,14190.2,824.4,76.818952
0,1,0,1,0,1,0,0,0,1,0,15,6,40304.2,1482,27.0045
0,1,0,1,0,1,0,0,0,2,0,15,6,22358.4,986.6,47.525376
0,1,0,1,0,1,0,0,0,3,0,15,6,17724,908.8,63.994445
0,1,0,1,0,1,0,0,0,4,0,15,6,14168.4,805.8,75.967744
0,1,0,1,0,1,0,0,0,1,1,15,6,41569.8,1522.4,26.339547
0,1,0,1,0,1,0,0,0,2,1,15,6,22270,993.8,48.036126
0,1,0,1,0,1,0,0,0,3,1,15,6,16450.8,848.6,62.843897
0,1,0,1,0,1,0,0,0,4,1,15,6,14239.6,801,76.425714
0,1,0,1,0,1,0,0,0,1,2,15,6,39414.6,1436.6,27.283013
0,1,0,1,0,1,0,0,0,2,2,15,6,22200.2,1012,47.53585
0,1,0,1,0,1,0,0,0,3,2,15,6,17221.2,862.4,63.419215
0,1,0,1,0,1,0,0,0,4,2,15,6,14240.4,797.2,76.655429
0,1,0,1,0,1,0,0,1,1,0,0,0,40353.2,1437.2,26.077
0,1,0,1,0,1,0,0,1,2,0,0,0,22374.8,1009.8,47.492609
0,1,0,1,0,1,0,0,1,3,0,0,0,17814.8,899.4,63.604379
0,1,0,1,0,1,0,0,1,4,0,0,0,14054.4,814.6,76.498571
0,1,0,1,0,1,0,0,1,1,1,0,0,41591.4,1504.8,26.93971
0,1,0,1,0,1,0,0,1,2,1,0,0,22244.6,987.6,47.815217
0,1,0,1,0,1,0,0,1,3,1,0,0,16940.2,872.2,63.164706
0,1,0,1,0,1,0,0,1,4,1,0,0,13682.2,760,76.832857
0,1,0,1,0,1,0,0,1,1,2,0,0,39422.4,1471.2,26.844385
0,1,0,1,0,1,0,0,1,2,2,0,0,22198.2,994.4,46.856364
0,1,0,1,0,1,0,0,1,3,2,0,0,16863.2,864,62.888823
0,1,0,1,0,1,0,0,1,4,2,0,0,14327,794,77.357429
0,1,0,1,0,1,0,0,1,1,0,5,0,40194.2,1456.8,26.583038
0,1,0,1,0,1,0,0,1,2,0,5,0,22316.8,967.2,47.610672
0,1,0,1,0,1,0,0,1,3,0,5,0,17762.2,931.8,63.618889
0,1,0,1,0,1,0,0,1,4,0,5,0,14109.4,790.6,76.323143
0,1,0,1,0,1,0,0,1,1,1,5,0,41575,1510,26.743484
0,1,0,1,0,1,0,0,1,2,1,5,0,22349.8,958.2,47.298142
0,1,0,1,0,1,0,0,1,3,1,5,0,16864.8,863,63.582353
0,1,0,1,0,1,0,0,1,4,1,5,0,14251,817,76.780953
0,1,0,1,0,1,0,0,1,1,2,5,0,39417.2,1477,26.6545
0,1,0,1,0,1,0,0,1,2,2,5,0,22206,1003.4,47.288182
0,1,0,1,0,1,0,0,1,3,2,5,0,17330.2,869,63.044575
0,1,0,1,0,1,0,0,1,4,2,5,0,14278.2,802.4,77.4
0,1,0,1,0,1,0,0,1,1,0,15,0,40244,1481.2,26.5375
0,1,0,1,0,1,0,0,1,2,0,15,0,22394.6,1004.8,47.744822
0,1,0,1,0,1,0,0,1,3,0,15,0,17890.8,889.2,63.208889
0,1,0,1,0,1,0,0,1,4,0,15,0,13666,736.8,76.602857
0,1,0,1,0,1,0,0,1,1,1,15,0,40959,1500.4,26.685366
0,1,0,1,0,1,0,0,1,2,1,15,0,22262.6,1017,47.790514
0,1,0,1,0,1,0,0,1,3,1,15,0,16939.6,872.2,63.083464
0,1,0,1,0,1,0,0,1,4,1,15,0,14177.8,799.8,76.944286
0,1,0,1,0,1,0,0,1,1,2,15,0,39435,1453.6,26.408205
0,1,0,1,0,1,0,0,1,2,2,15,0,22220,1005.6,47.145376
0,1,0,1,0,1,0,0,1,3,2,15,0,17237.8,856.2,63.721699
0,1,0,1,0,1,0,0,1,4,2,15,0,14411.8,846.8,76.558286
0,1,0,1,0,1,0,0,1,1,0,0,3,40094.2,1453.6,26.9415
0,1,0,1,0,1,0,0,1,2,0,0,3,22286.8,1011.2,47.706205
0,1,0,1,0,1,0,0,1,3,0,0,3,17859.2,926.4,63.65
0,1,0,1,0,1,0,0,1,4,0,0,3,14022.6,822.4,76.495714
0,1,0,1,0,1,0,0,1,1,1,0,3,41535,1533.6,26.522625
0,1,0,1,0,1,0,0,1,2,1,0,3,22175.8,1016.6,47.567984
0,1,0,1,0,1,0,0,1,3,1,0,3,16907.6,868,63.015074
0,1,0,1,0,1,0,0,1,4,1,0,3,14268.8,815.2,76.806952
0,1,0,1,0,1,0,0,1,1,2,0,3,39376.2,1444.4,26.48359
0,1,0,1,0,1,0,0,1,2,2,0,3,22218.8,1003.8,47.930474
0,1,0,1,0,1,0,0,1,3,2,0,3,17245.8,890.8,63.224379
0,1,0,1,0,1,0,0,1,4,2,0,3,14409.4,825.4,76.360857
0,1,0,1,0,1,0,0,1,1,0,5,3,40180.8,1462,27.0785
0,1,0,1,0,1,0,0,1,2,0,5,3,22328.8,1003.2,47.514704
0,1,0,1,0,1,0,0,1,3,0,5,3,17716.4,928.8,63.674967
0,1,0,1,0,1,0,0,1,4,0,5,3,14049.6,812.8,76.607143
0,1,0,1,0,1,0,0,1,1,1,5,3,41482.8,1521.8,26.484576
0,1,0,1,0,1,0,0,1,2,1,5,3,22203.2,1030,47.8217
0,1,0,1,0,1,0,0,1,3,1,5,3,16783,858.4,63.320221
0,1,0,1,0,1,0,0,1,4,1,5,3,14156.4,788.4,76.879714
0,1,0,1,0,1,0,0,1,1,2,5,3,39595.4,1460.4,26.74241
0,1,0,1,0,1,0,0,1,2,2,5,3,22260.6,1004.6,47.909249
0,1,0,1,0,1,0,0,1,3,2,5,3,17294.2,873,63.237974
0,1,0,1,0,1,0,0,1,4,2,5,3,13787.8,788,76.545714
0,1,0,1,0,1,0,0,1,1,0,15,3,39556.2,1419.2,26.234333
0,1,0,1,0,1,0,0,1,2,0,15,3,22369.4,979.2,46.593162
0,1,0,1,0,1,0,0,1,3,0,15,3,17821.4,909.4,63.693333
0,1,0,1,0,1,0,0,1,4,0,15,3,14160.2,824.8,76.496857
0,1,0,1,0,1,0,0,1,1,1,15,3,41621.6,1520.6,26.307514
0,1,0,1,0,1,0,0,1,2,1,15,3,22307.6,1012.8,47.122016
0,1,0,1,0,1,0,0,1,3,1,15,3,16505.6,829.6,62.032426
0,1,0,1,0,1,0,0,1,4,1,15,3,14113.4,823.2,77.062286
0,1,0,1,0,1,0,0,1,1,2,15,3,39464.8,1449.8,26.841154
0,1,0,1,0,1,0,0,1,2,2,15,3,22313.4,993.4,47.52921
0,1,0,1,0,1,0,0,1,3,2,15,3,17207.2,868,63.70281
0,1,0,1,0,1,0,0,1,4,2,15,3,14298.8,790.6,77.121429
0,1,0,1,0,1,0,0,1,1,0,0,6,40221,1499.8,27.0455
0,1,0,1,0,1,0,0,1,2,0,0,6,22212.6,996.4,48.016403
0,1,0,1,0,1,0,0,1,3,0,0,6,17687.8,905.2,63.626405
0,1,0,1,0,1,0,0,1,4,0,0,6,14122.6,812.8,76.153809
0,1,0,1,0,1,0,0,1,1,1,0,6,41498.6,1520.6,27.063972
0,1,0,1,0,1,0,0,1,2,1,0,6,22358.8,1003.6,47.840514
0,1,0,1,0,1,0,0,1,3,1,0,6,16907.6,849.6,62.975662
0,1,0,1,0,1,0,0,1,4,1,0,6,14274.6,807.2,76.582762
0,1,0,1,0,1,0,0,1,1,2,0,6,39302.8,1421.6,27.159269
0,1,0,1,0,1,0,0,1,2,2,0,6,22189.4,1032,47.329405
0,1,0,1,0,1,0,0,1,3,2,0,6,17290.2,891,63.384379
0,1,0,1,0,1,0,0,1,4,2,0,6,14415.6,828.8,76.173238
0,1,0,1,0,1,0,0,1,1,0,5,6,40077.4,1432.2,26.367551
0,1,0,1,0,1,0,0,1,2,0,5,6,22346.4,1003,47.225099
0,1,0,1,0,1,0,0,1,3,0,5,6,17766.2,912,63.311765
0,1,0,1,0,1,0,0,1,4,0,5,6,14104.4,783,76.727143
0,1,0,1,0,1,0,0,1,1,1,5,6,41594.8,1503.2,26.801417
0,1,0,1,0,1,0,0,1,2,1,5,6,22293,1004.8,47.434743
0,1,0,1,0,1,0,0,1,3,1,5,6,16876.8,865.4,63.522353
0,1,0,1,0,1,0,0,1,4,1,5,6,14198.6,837,77.148095
0,1,0,1,0,1,0,0,1,1,2,5,6,39413.2,1453.2,26.582664
0,1,0,1,0,1,0,0,1,2,2,5,6,22276.8,984,47.811779
0,1,0,1,0,1,0,0,1,3,2,5,6,17269.4,888,63.257843
0,1,0,1,0,1,0,0,1,4,2,5,6,13846.4,771,76.772857
0,1,0,1,0,1,0,0,1,1,0,15,6,40274.2,1470.4,26.518
0,1,0,1,0,1,0,0,1,2,0,15,6,22356.4,994,47.593636
0,1,0,1,0,1,0,0,1,3,0,15,6,17239.2,868.4,62.99281
0,1,0,1,0,1,0,0,1,4,0,15,6,14062,803,76.824667
0,1,0,1,0,1,0,0,1,1,1,15,6,40949.4,1502.8,26.231707
0,1,0,1,0,1,0,0,1,2,1,15,6,22186,1005.8,47.609921
0,1,0,1,0,1,0,0,1,3,1,15,6,16896.8,867.2,62.328235
0,1,0,1,0,1,0,0,1,4,1,15,6,14209.6,810.2,76.981333
0,1,0,1,0,1,0,0,1,1,2,15,6,39551.6,1449.2,26.680679
0,1,0,1,0,1,0,0,1,2,2,15,6,22234.6,998.8,47.462727
0,1,0,1,0,1,0,0,1,3,2,15,6,17239.2,873.2,63.229085
0,1,0,1,0,1,0,0,1,4,2,15,6,14228,786.4,77.178286
0,1,1,0,0,0,0,0,0,1,0,0,0,60766.2,2213.2,26.563153
0,1,1,0,0,0,0,0,0,2,0,0,0,34056.2,1501.8,48.598574
0,1,1,0,0,0,0,0,0,3,0,0,0,25876.8,1367.8,66.848547
0,1,1,0,0,0,0,0,0,4,0,0,0,21629.2,1248.6,84.093463
0,1,1,0,0,0,0,0,0,1,1,0,0,59478.2,2112.2,26.814638
0,1,1,0,0,0,0,0,0,2,1,0,0,33543,1518.6,48.636078
0,1,1,0,0,0,0,0,0,3,1,0,0,26112.6,1389.2,67.14
0,1,1,0,0,0,0,0,0,4,1,0,0,22304.8,1352,84.466601
0,1,1,0,0,0,0,0,0,1,2,0,0,60223,2169,26.512333
0,1,1,0,0,0,0,0,0,2,2,0,0,33605.4,1514.6,48.35533
0,1,1,0,0,0,0,0,0,3,2,0,0,26048.8,1344,66.818831
0,1,1,0,0,0,0,0,0,4,2,0,0,22024.2,1311.6,84.234545
0,1,1,0,0,0,0,0,0,1,0,5,0,60805,2168.6,26.585126
0,1,1,0,0,0,0,0,0,2,0,5,0,33880.4,1521.8,48.571123
0,1,1,0,0,0,0,0,0,3,0,5,0,25804.8,1359.8,66.796154
0,1,1,0,0,0,0,0,0,4,0,5,0,21692.8,1258.8,84.391818
0,1,1,0,0,0,0,0,0,1,1,5,0,58916.4,2119.8,26.02218
0,1,1,0,0,0,0,0,0,2,1,5,0,33638.2,1518.2,48.262674
0,1,1,0,0,0,0,0,0,3,1,5,0,26149.6,1368,67.146012
0,1,1,0,0,0,0,0,0,4,1,5,0,22397.8,1313.2,84.206245
0,1,1,0,0,0,0,0,0,1,2,5,0,59502.6,2152.4,26.099684
0,1,1,0,0,0,0,0,0,2,2,5,0,33594.6,1537.6,48.24754
0,1,1,0,0,0,0,0,0,3,2,5,0,26125.2,1355.8,67.001196
0,1,1,0,0,0,0,0,0,4,2,5,0,21997.6,1311.6,84.313597
0,1,1,0,0,0,0,0,0,1,0,15,0,60852.6,2168.2,26.058825
0,1,1,0,0,0,0,0,0,2,0,15,0,33947,1513.8,48.621729
0,1,1,0,0,0,0,0,0,3,0,15,0,25624,1355.6,67.036154
0,1,1,0,0,0,0,0,0,4,0,15,0,21675,1299.8,84.414199
0,1,1,0,0,0,0,0,0,1,1,15,0,59589.8,2159,26.760153
0,1,1,0,0,0,0,0,0,2,1,15,0,33658.2,1505,48.50697
0,1,1,0,0,0,0,0,0,3,1,15,0,25572.6,1357.8,66.803231
0,1,1,0,0,0,0,0,0,4,1,15,0,22337,1316.6,84.571502
0,1,1,0,0,0,0,0,0,1,2,15,0,60228.6,2205.6,26.627334
0,1,1,0,0,0,0,0,0,2,2,15,0,33512.2,1450.8,48.575276
0,1,1,0,0,0,0,0,0,3,2,15,0,25496.2,1332.4,66.511723
0,1,1,0,0,0,0,0,0,4,2,15,0,22075.2,1335,84.273637
0,1,1,0,0,0,0,0,0,1,0,0,3,60000.2,2132.2,25.894017
0,1,1,0,0,0,0,0,0,2,0,0,3,33915.4,1496.8,48.784118
0,1,1,0,0,0,0,0,0,3,0,0,3,25770.8,1378.6,66.832646
0,1,1,0,0,0,0,0,0,4,0,0,3,21664.8,1308,84.418398
0,1,1,0,0,0,0,0,0,1,1,0,3,59505,2122,26.28339
0,1,1,0,0,0,0,0,0,2,1,0,3,33706.2,1554.4,48.782941
0,1,1,0,0,0,0,0,0,3,1,0,3,26115.4,1387,67.117692
0,1,1,0,0,0,0,0,0,4,1,0,3,22373.8,1344,84.417391
0,1,1,0,0,0,0,0,0,1,2,0,3,60323.2,2153.8,26.501667
0,1,1,0,0,0,0,0,0,2,2,0,3,33628,1525,48.395597
0,1,1,0,0,0,0,0,0,3,2,0,3,25997.2,1359.4,67.205138
0,1,1,0,0,0,0,0,0,4,2,0,3,22083.6,1304.6,84.027905
0,1,1,0,0,0,0,0,0,1,0,5,3,60723,2217,26.750809
0,1,1,0,0,0,0,0,0,2,0,5,3,33979.4,1483.4,48.715294
0,1,1,0,0,0,0,0,0,3,0,5,3,25833.4,1354,67.034615
0,1,1,0,0,0,0,0,0,4,0,5,3,21663.6,1256.4,84.15013
0,1,1,0,0,0,0,0,0,1,1,5,3,59509,2161.4,26.226102
0,1,1,0,0,0,0,0,0,2,1,5,3,33782,1517.4,48.512852
0,1,1,0,0,0,0,0,0,3,1,5,3,26142.6,1344,66.92
0,1,1,0,0,0,0,0,0,4,1,5,3,22391.8,1325.8,84.427708
0,1,1,0,0,0,0,0,0,1,2,5,3,60130.8,2145.4,26.557
0,1,1,0,0,0,0,0,0,2,2,5,3,33565.8,1543.8,49.02
0,1,1,0,0,0,0,0,0,3,2,5,3,25456.6,1327.6,66.889415
0,1,1,0,0,0,0,0,0,4,2,5,3,21386,1263.6,84.263636
0,1,1,0,0,0,0,0,0,1,0,15,3,60135.6,2171.6,26.168334
0,1,1,0,0,0,0,0,0,2,0,15,3,34084.6,1535.8,48.827647
0,1,1,0,0,0,0,0,0,3,0,15,3,25832.6,1371.4,66.888462
0,1,1,0,0,0,0,0,0,4,0,15,3,21667.8,1259.8,84.210952
0,1,1,0,0,0,0,0,0,1,1,15,3,58699.2,2080.4,25.599007
0,1,1,0,0,0,0,0,0,2,1,15,3,33617.6,1506.4,48.98779
0,1,1,0,0,0,0,0,0,3,1,15,3,25523.4,1356.6,66.869231
0,1,1,0,0,0,0,0,0,4,1,15,3,22403.8,1340.6,84.287826
0,1,1,0,0,0,0,0,0,1,2,15,3,60268.4,2124.2,26.684333
0,1,1,0,0,0,0,0,0,2,2,15,3,33580,1540,48.793939
0,1,1,0,0,0,0,0,0,3,2,15,3,26038.6,1351.2,67.066923
0,1,1,0,0,0,0,0,0,4,2,15,3,22004.4,1321.8,84.195974
0,1,1,0,0,0,0,0,0,1,0,0,6,60721.6,2146.2,26.730432
0,1,1,0,0,0,0,0,0,2,0,0,6,33432.8,1492.8,48.102103
0,1,1,0,0,0,0,0,0,3,0,0,6,25211,1299.4,66.564
0,1,1,0,0,0,0,0,0,4,0,0,6,21570.4,1258.2,84.497922
0,1,1,0,0,0,0,0,0,1,1,0,6,59528,2149.6,26.736667
0,1,1,0,0,0,0,0,0,2,1,0,6,33745.8,1538.4,48.929412
0,1,1,0,0,0,0,0,0,3,1,0,6,26129.6,1337.4,67.065071
0,1,1,0,0,0,0,0,0,4,1,0,6,22330.4,1313.8,84.381858
0,1,1,0,0,0,0,0,0,1,2,0,6,60238.4,2213,26.430274
0,1,1,0,0,0,0,0,0,2,2,0,6,33565,1485.8,48.902727
0,1,1,0,0,0,0,0,0,3,2,0,6,26092.4,1357.6,67.17
0,1,1,0,0,0,0,0,0,4,2,0,6,22050.2,1307.2,84.237273
0,1,1,0,0,0,0,0,0,1,0,5,6,60689.2,2204.8,26.410497
0,1,1,0,0,0,0,0,0,2,0,5,6,34011.4,1512.8,48.783743
0,1,1,0,0,0,0,0,0,3,0,5,6,25748.8,1354.6,66.925046
0,1,1,0,0,0,0,0,0,4,0,5,6,21765.8,1284.8,84.257273
0,1,1,0,0,0,0,0,0,1,1,5,6,59289.6,2125.4,26.725763
0,1,1,0,0,0,0,0,0,2,1,5,6,33664,1532,48.914706
0,1,1,0,0,0,0,0,0,3,1,5,6,26143.2,1346,67.03886
0,1,1,0,0,0,0,0,0,4,1,5,6,22307.6,1344.8,84.500672
0,1,1,0,0,0,0,0,0,1,2,5,6,60208.2,2121.4,26.736
0,1,1,0,0,0,0,0,0,2,2,5,6,33560,1514.4,48.615276
0,1,1,0,0,0,0,0,0,3,2,5,6,26022.2,1377.4,67.287692
0,1,1,0,0,0,0,0,0,4,2,5,6,22061.8,1335.2,84.245731
0,1,1,0,0,0,0,0,0,1,0,15,6,60726.8,2159.8,26.785831
0,1,1,0,0,0,0,0,0,2,0,15,6,33936,1509.2,48.942353
0,1,1,0,0,0,0,0,0,3,0,15,6,25861.2,1405.2,66.651261
0,1,1,0,0,0,0,0,0,4,0,15,6,21652.4,1267.6,84.367532
0,1,1,0,0,0,0,0,0,1,1,15,6,59581.4,2140,26.780627
0,1,1,0,0,0,0,0,0,2,1,15,6,33757.6,1509.4,48.515027
0,1,1,0,0,0,0,0,0,3,1,15,6,25500.6,1300.4,66.857446
0,1,1,0,0,0,0,0,0,4,1,15,6,22278.4,1356,84.556561
0,1,1,0,0,0,0,0,0,1,2,15,6,60040.6,2161.4,26.636667
0,1,1,0,0,0,0,0,0,2,2,15,6,33617.4,1524.4,48.87
0,1,1,0,0,0,0,0,0,3,2,15,6,26080.4,1348.6,67.133846
0,1,1,0,0,0,0,0,0,4,2,15,6,22004,1324.6,84.362727
0,1,1,0,0,0,0,0,1,1,0,0,0,60978,2194.2,26.775738
0,1,1,0,0,0,0,0,1,2,0,0,0,33928.8,1542.2,48.7259
0,1,1,0,0,0,0,0,1,3,0,0,0,25804.2,1334.4,67.036923
0,1,1,0,0,0,0,0,1,4,0,0,0,21689.8,1271.4,84.378182
0,1,1,0,0,0,0,0,1,1,1,0,0,59492.6,2160.2,26.700237
0,1,1,0,0,0,0,0,1,2,1,0,0,33595.2,1484.2,48.765009
0,1,1,0,0,0,0,0,1,3,1,0,0,26099,1350,67.140769
0,1,1,0,0,0,0,0,1,4,1,0,0,22344.2,1309.2,84.642095
0,1,1,0,0,0,0,0,1,1,2,0,0,60369.4,2159.8,26.412667
0,1,1,0,0,0,0,0,1,2,2,0,0,33550.2,1510.8,48.858824
0,1,1,0,0,0,0,0,1,3,2,0,0,26020.8,1355.6,67.015385
0,1,1,0,0,0,0,0,1,4,2,0,0,22092.4,1337,83.984901
0,1,1,0,0,0,0,0,1,1,0,5,0,60714.2,2187,26.374831
0,1,1,0,0,0,0,0,1,2,0,5,0,33930.4,1522,48.594706
0,1,1,0,0,0,0,0,1,3,0,5,0,25881,1362.4,66.604616
0,1,1,0,0,0,0,0,1,4,0,5,0,21702.2,1274.4,83.996407
0,1,1,0,0,0,0,0,1,1,1,5,0,59452.8,2125.6,26.814576
0,1,1,0,0,0,0,0,1,2,1,5,0,33700,1509.2,48.365134
0,1,1,0,0,0,0,0,1,3,1,5,0,26174.2,1399.4,67.144387
0,1,1,0,0,0,0,0,1,4,1,5,0,22356.2,1348.4,84.267668
0,1,1,0,0,0,0,0,1,1,2,5,0,60188.8,2134,26.679333
0,1,1,0,0,0,0,0,1,2,2,5,0,33651.4,1494,48.330713
0,1,1,0,0,0,0,0,1,3,2,5,0,26001.6,1385.4,66.926154
0,1,1,0,0,0,0,0,1,4,2,5,0,21974.2,1307.2,84.507273
0,1,1,0,0,0,0,0,1,1,0,15,0,60724.2,2163.8,26.590803
0,1,1,0,0,0,0,0,1,2,0,15,0,34041,1519.4,48.803529
0,1,1,0,0,0,0,0,1,3,0,15,0,25116.4,1284,66.411692
0,1,1,0,0,0,0,0,1,4,0,15,0,21667.4,1338,84.360909
0,1,1,0,0,0,0,0,1,1,1,15,0,59475.4,2142.6,26.591412
0,1,1,0,0,0,0,0,1,2,1,15,0,33612.2,1504.8,48.409144
0,1,1,0,0,0,0,0,1,3,1,15,0,26138.4,1393.2,67.148689
0,1,1,0,0,0,0,0,1,4,1,15,0,22290.2,1322.8,84.368972
0,1,1,0,0,0,0,0,1,1,2,15,0,60262.2,2156.8,26.619667
0,1,1,0,0,0,0,0,1,2,2,15,0,33488.8,1521.6,48.723476
0,1,1,0,0,0,0,0,1,3,2,15,0,26059.6,1372.8,67.190769
0,1,1,0,0,0,0,0,1,4,2,15,0,22064,1354.8,84.290736
0,1,1,0,0,0,0,0,1,1,0,0,3,60122.8,2139,26.148246
0,1,1,0,0,0,0,0,1,2,0,0,3,34228.6,1516.8,48.57884
0,1,1,0,0,0,0,0,1,3,0,0,3,25743,1386.4,67.066154
0,1,1,0,0,0,0,0,1,4,0,0,3,21644.6,1296.4,84.321645
0,1,1,0,0,0,0,0,1,1,1,0,3,59476.8,2149,26.496384
0,1,1,0,0,0,0,0,1,2,1,0,3,33522.8,1503.6,48.249661
0,1,1,0,0,0,0,0,1,3,1,0,3,26226,1362,66.893077
0,1,1,0,0,0,0,0,1,4,1,0,3,22296.8,1329.4,84.134348
0,1,1,0,0,0,0,0,1,1,2,0,3,60323.6,2155.2,26.799994
0,1,1,0,0,0,0,0,1,2,2,0,3,33545.8,1509.6,48.692852
0,1,1,0,0,0,0,0,1,3,2,0,3,26084.6,1348.6,67.05755
0,1,1,0,0,0,0,0,1,4,2,0,3,22056.8,1312.4,84.432727
0,1,1,0,0,0,0,0,1,1,0,5,3,60728.8,2209,26.425995
0,1,1,0,0,0,0,0,1,2,0,5,3,33975.8,1548.6,48.839412
0,1,1,0,0,0,0,0,1,3,0,5,3,25860,1353.8,66.964615
0,1,1,0,0,0,0,0,1,4,0,5,3,21633.8,1214.8,84.512901
0,1,1,0,0,0,0,0,1,1,1,5,3,59549.2,2191.4,26.340339
0,1,1,0,0,0,0,0,1,2,1,5,3,33623.2,1513,48.762353
0,1,1,0,0,0,0,0,1,3,1,5,3,26193.2,1342,67.021196
0,1,1,0,0,0,0,0,1,4,1,5,3,22249.8,1292.4,84.468696
0,1,1,0,0,0,0,0,1,1,2,5,3,60338,2147,26.59
0,1,1,0,0,0,0,0,1,2,2,5,3,33518.8,1543,48.723708
0,1,1,0,0,0,0,0,1,3,2,5,3,26063.4,1357.2,67.185384
0,1,1,0,0,0,0,0,1,4,2,5,3,22121.2,1341.8,84.11751
0,1,1,0,0,0,0,0,1,1,0,15,3,60005,2109.6,26.070961
0,1,1,0,0,0,0,0,1,2,0,15,3,33375.4,1491.2,48.590677
0,1,1,0,0,0,0,0,1,3,0,15,3,25801.8,1355.2,66.629631
0,1,1,0,0,0,0,0,1,4,0,15,3,21649.4,1289.4,84.309134
0,1,1,0,0,0,0,0,1,1,1,15,3,59565.4,2146.4,26.719717
0,1,1,0,0,0,0,0,1,2,1,15,3,33527.6,1500,48.525544
0,1,1,0,0,0,0,0,1,3,1,15,3,26143.4,1377.6,67.252422
0,1,1,0,0,0,0,0,1,4,1,15,3,22311.2,1296.6,84.506443
0,1,1,0,0,0,0,0,1,1,2,15,3,59434,2104.4,26.052163
0,1,1,0,0,0,0,0,1,2,2,15,3,33703.8,1551.8,48.815294
0,1,1,0,0,0,0,0,1,3,2,15,3,25940,1343.4,66.964369
0,1,1,0,0,0,0,0,1,4,2,15,3,21959.8,1293.8,84.41
0,1,1,0,0,0,0,0,1,1,0,0,6,60704,2216.2,26.321361
0,1,1,0,0,0,0,0,1,2,0,0,6,34089,1513.2,48.452941
0,1,1,0,0,0,0,0,1,3,0,0,6,25785.8,1368.8,66.831723
0,1,1,0,0,0,0,0,1,4,0,0,6,21094.6,1235.4,83.793333
0,1,1,0,0,0,0,0,1,1,1,0,6,59617,2079,26.613119
0,1,1,0,0,0,0,0,1,2,1,0,6,33723,1592.6,48.358592
0,1,1,0,0,0,0,0,1,3,1,0,6,26069.6,1389.2,67.333077
0,1,1,0,0,0,0,0,1,4,1,0,6,21674.6,1247.6,84.249091
0,1,1,0,0,0,0,0,1,1,2,0,6,60295.2,2196.4,26.379667
0,1,1,0,0,0,0,0,1,2,2,0,6,33756.6,1520.8,48.588824
