twoPass,quality,bestQuality,goodQuality,rtQuality,constantBitrate,autoAltRef,noAltRef,allowResize,columnTiling,rowTiling,Threads,ArnrMaxFrames,ArnrStrength,Performance-,Cpu-
0,1,0,1,0,0,0,0,1,0,0,1,5,3,46093.4,4.505652
0,1,0,1,0,0,0,0,1,0,0,2,5,3,46068.2,4.508261
0,1,0,1,0,0,0,0,1,0,0,4,5,3,46081.4,4.393478
0,1,0,1,0,0,0,0,1,0,0,8,5,3,46102.6,4.518261
0,1,0,1,0,0,0,0,1,0,0,1,15,3,46145.6,4.473044
0,1,0,1,0,0,0,0,1,0,0,2,15,3,46203.8,4.535218
0,1,0,1,0,0,0,0,1,0,0,4,15,3,46145.2,4.542609
0,1,0,1,0,0,0,0,1,0,0,8,15,3,46186.6,4.562174
0,1,0,1,0,0,0,0,1,0,0,1,0,6,46017.6,4.380435
0,1,0,1,0,0,0,0,1,0,0,2,0,6,46308.4,4.600111
0,1,0,1,0,0,0,0,1,0,0,4,0,6,46139,4.283478
0,1,0,1,0,0,0,0,1,0,0,8,0,6,46230.8,4.423044
0,1,0,1,0,0,0,0,1,0,0,1,5,6,46213.2,4.50629
0,1,0,1,0,0,0,0,1,0,0,2,5,6,46058.8,4.583043
0,1,0,1,0,0,0,0,1,0,0,4,5,6,46106.6,4.537392
0,1,0,1,0,0,0,0,1,0,0,8,5,6,46072.4,4.582174
0,1,0,1,0,0,0,0,1,0,0,1,15,6,46164.8,4.498696
0,1,0,1,0,0,0,0,1,0,0,2,15,6,46221,4.582896
0,1,0,1,0,0,0,0,1,0,0,4,15,6,46222,4.582174
0,1,0,1,0,0,0,0,1,0,0,8,15,6,46356.2,4.435597
0,1,0,1,0,0,0,0,1,0,1,1,0,0,46137.8,4.904348
0,1,0,1,0,0,0,0,1,0,1,2,0,0,46230.2,4.802609
0,1,0,1,0,0,0,0,1,0,1,4,0,0,46002,4.447633
0,1,0,1,0,0,0,0,1,0,1,8,0,0,46309.4,4.504783
0,1,0,1,0,0,0,0,1,0,1,1,5,0,46066.2,4.533044
0,1,0,1,0,0,0,0,1,0,1,2,5,0,46300.8,4.545217
0,1,0,1,0,0,0,0,1,0,1,4,5,0,46183.6,4.529565
0,1,0,1,0,0,0,0,1,0,1,8,5,0,46247.4,4.502174
0,1,0,1,0,0,0,0,1,0,1,1,15,0,46143.6,4.492174
0,1,0,1,0,0,0,0,1,0,1,2,15,0,46134,4.50913
0,1,0,1,0,0,0,0,1,0,1,4,15,0,46151.2,4.557391
0,1,0,1,0,0,0,0,1,0,1,8,15,0,46128.6,4.524783
0,1,0,1,0,0,0,0,1,0,1,1,0,3,46386.6,4.436994
0,1,0,1,0,0,0,0,1,0,1,2,0,3,46122,4.594783
0,1,0,1,0,0,0,0,1,0,1,4,0,3,46235.8,4.557724
0,1,0,1,0,0,0,0,1,0,1,8,0,3,46028.4,4.513478
0,1,0,1,0,0,0,0,1,0,1,1,5,3,46218.4,4.530435
0,1,0,1,0,0,0,0,1,0,1,2,5,3,46275,4.558122
0,1,0,1,0,0,0,0,1,0,1,4,5,3,46083,4.356956
0,1,0,1,0,0,0,0,1,0,1,8,5,3,46196.6,4.426087
0,1,0,1,0,0,0,0,1,0,1,1,15,3,46139.4,4.448696
0,1,0,1,0,0,0,0,1,0,1,2,15,3,46223.8,4.577826
0,1,0,1,0,0,0,0,1,0,1,4,15,3,46175.4,4.522609
0,1,0,1,0,0,0,0,1,0,1,8,15,3,46303.2,4.429565
0,1,0,1,0,0,0,0,1,0,1,1,0,6,46138.4,4.516087
0,1,0,1,0,0,0,0,1,0,1,2,0,6,46069,4.544348
0,1,0,1,0,0,0,0,1,0,1,4,0,6,46203.4,4.428696
0,1,0,1,0,0,0,0,1,0,1,8,0,6,46194.6,4.522174
0,1,0,1,0,0,0,0,1,0,1,1,5,6,46103.8,4.544783
0,1,0,1,0,0,0,0,1,0,1,2,5,6,46050.4,4.563043
0,1,0,1,0,0,0,0,1,0,1,4,5,6,46126.4,4.508696
0,1,0,1,0,0,0,0,1,0,1,8,5,6,46010.8,4.454348
0,1,0,1,0,0,0,0,1,0,1,1,15,6,46114.2,4.562609
0,1,0,1,0,0,0,0,1,0,1,2,15,6,46097.8,4.491304
0,1,0,1,0,0,0,0,1,0,1,4,15,6,46108.4,4.568696
0,1,0,1,0,0,0,0,1,0,1,8,15,6,46105.2,4.503043
0,1,0,1,0,0,0,0,1,1,0,1,0,0,46138.6,4.826425
0,1,0,1,0,0,0,0,1,1,0,2,0,0,28691.2,7.667586
0,1,0,1,0,0,0,0,1,1,0,4,0,0,28629.4,7.411724
0,1,0,1,0,0,0,0,1,1,0,8,0,0,28753.2,6.904113
0,1,0,1,0,0,0,0,1,1,0,1,5,0,46067.2,4.472174
0,1,0,1,0,0,0,0,1,1,0,2,5,0,28684.2,7.576256
0,1,0,1,0,0,0,0,1,1,0,4,5,0,28643.4,7.364138
0,1,0,1,0,0,0,0,1,1,0,8,5,0,28512.8,7.415148
0,1,0,1,0,0,0,0,1,1,0,1,15,0,46271.6,4.528695
0,1,0,1,0,0,0,0,1,1,0,2,15,0,28630,7.351724
0,1,0,1,0,0,0,0,1,1,0,4,15,0,28605.4,7.259532
0,1,0,1,0,0,0,0,1,1,0,8,15,0,28700.2,7.406084
0,1,0,1,0,0,0,0,1,1,0,1,0,3,46171.2,4.526522
0,1,0,1,0,0,0,0,1,1,0,2,0,3,28803.4,7.283448
0,1,0,1,0,0,0,0,1,1,0,4,0,3,28770.8,7.333793
0,1,0,1,0,0,0,0,1,1,0,8,0,3,28470.8,7.510961
0,1,0,1,0,0,0,0,1,1,0,1,5,3,46226,4.503913
0,1,0,1,0,0,0,0,1,1,0,2,5,3,28755.8,7.358621
0,1,0,1,0,0,0,0,1,1,0,4,5,3,28699,7.333103
0,1,0,1,0,0,0,0,1,1,0,8,5,3,28615,7.337931
0,1,0,1,0,0,0,0,1,1,0,1,15,3,46083.4,4.504348
0,1,0,1,0,0,0,0,1,1,0,2,15,3,28773.4,7.43931
0,1,0,1,0,0,0,0,1,1,0,4,15,3,28673.6,7.444138
0,1,0,1,0,0,0,0,1,1,0,8,15,3,28657.8,7.435172
0,1,0,1,0,0,0,0,1,1,0,1,0,6,46268.8,4.484783
0,1,0,1,0,0,0,0,1,1,0,2,0,6,28722.6,7.317931
0,1,0,1,0,0,0,0,1,1,0,4,0,6,28621.8,7.311035
0,1,0,1,0,0,0,0,1,1,0,8,0,6,28788.4,7.315172
0,1,0,1,0,0,0,0,1,1,0,1,5,6,46163.6,4.534348
0,1,0,1,0,0,0,0,1,1,0,2,5,6,28653.8,6.994803
0,1,0,1,0,0,0,0,1,1,0,4,5,6,28587.6,7.204483
0,1,0,1,0,0,0,0,1,1,0,8,5,6,28699.8,7.322758
0,1,0,1,0,0,0,0,1,1,0,1,15,6,46270.6,4.486957
0,1,0,1,0,0,0,0,1,1,0,2,15,6,28607,7.343448
0,1,0,1,0,0,0,0,1,1,0,4,15,6,28615.2,7.204261
0,1,0,1,0,0,0,0,1,1,0,8,15,6,28764.2,7.391034
0,1,0,1,0,0,0,0,1,1,1,1,0,0,46065.4,4.531305
0,1,0,1,0,0,0,0,1,1,1,2,0,0,28636.2,7.428966
0,1,0,1,0,0,0,0,1,1,1,4,0,0,28815,7.363448
0,1,0,1,0,0,0,0,1,1,1,8,0,0,28622,7.29931
0,1,0,1,0,0,0,0,1,1,1,1,5,0,46045.6,4.541305
0,1,0,1,0,0,0,0,1,1,1,2,5,0,28676,7.40069
0,1,0,1,0,0,0,0,1,1,1,4,5,0,28642.2,7.370345
0,1,0,1,0,0,0,0,1,1,1,8,5,0,28682.2,7.273769
0,1,0,1,0,0,0,0,1,1,1,1,15,0,46175.8,4.55913
0,1,0,1,0,0,0,0,1,1,1,2,15,0,28693.4,7.431035
0,1,0,1,0,0,0,0,1,1,1,4,15,0,28675.8,7.134015
0,1,0,1,0,0,0,0,1,1,1,8,15,0,28612.4,7.447586
0,1,0,1,0,0,0,0,1,1,1,1,0,3,46001.8,4.485652
0,1,0,1,0,0,0,0,1,1,1,2,0,3,28657.8,7.417241
0,1,0,1,0,0,0,0,1,1,1,4,0,3,28702.4,7.403448
0,1,0,1,0,0,0,0,1,1,1,8,0,3,28719.4,7.30069
0,1,0,1,0,0,0,0,1,1,1,1,5,3,46009.2,4.561304
0,1,0,1,0,0,0,0,1,1,1,2,5,3,28859.2,7.251502
0,1,0,1,0,0,0,0,1,1,1,4,5,3,28628.6,7.273793
0,1,0,1,0,0,0,0,1,1,1,8,5,3,28711.8,7.377241
0,1,0,1,0,0,0,0,1,1,1,1,15,3,45988.4,4.500435
0,1,0,1,0,0,0,0,1,1,1,2,15,3,28750.6,7.344828
0,1,0,1,0,0,0,0,1,1,1,4,15,3,28721.4,7.366207
0,1,0,1,0,0,0,0,1,1,1,8,15,3,28729.4,7.51931
0,1,0,1,0,0,0,0,1,1,1,1,0,6,46032.8,4.543478
0,1,0,1,0,0,0,0,1,1,1,2,0,6,28661.8,7.366207
0,1,0,1,0,0,0,0,1,1,1,4,0,6,28773.6,7.302069
0,1,0,1,0,0,0,0,1,1,1,8,0,6,28681.4,7.229237
0,1,0,1,0,0,0,0,1,1,1,1,5,6,46048.8,4.542174
0,1,0,1,0,0,0,0,1,1,1,2,5,6,28647.2,7.394483
0,1,0,1,0,0,0,0,1,1,1,4,5,6,28578,7.372734
0,1,0,1,0,0,0,0,1,1,1,8,5,6,28698.4,7.173842
0,1,0,1,0,0,0,0,1,1,1,1,15,6,46069.4,4.616087
0,1,0,1,0,0,0,0,1,1,1,2,15,6,28757.4,6.971035
0,1,0,1,0,0,0,0,1,1,1,4,15,6,28612.4,7.200271
0,1,0,1,0,0,0,0,1,1,1,8,15,6,28708,7.309655
0,1,0,1,0,1,0,0,0,0,0,1,0,0,50756.6,4.253741
0,1,0,1,0,1,0,0,0,0,0,2,0,0,50758.8,4.407349
0,1,0,1,0,1,0,0,0,0,0,4,0,0,50779.8,4.405043
0,1,0,1,0,1,0,0,0,0,0,8,0,0,50872.6,4.367451
0,1,0,1,0,1,0,0,0,0,0,1,5,0,50704,4.405741
0,1,0,1,0,1,0,0,0,0,0,2,5,0,50788.4,4.382886
0,1,0,1,0,1,0,0,0,0,0,4,5,0,50988,4.390825
0,1,0,1,0,1,0,0,0,0,0,8,5,0,50869.6,4.434118
0,1,0,1,0,1,0,0,0,0,0,1,15,0,50881.8,4.3788
0,1,0,1,0,1,0,0,0,0,0,2,15,0,50803,4.460596
0,1,0,1,0,1,0,0,0,0,0,4,15,0,50923,4.287498
0,1,0,1,0,1,0,0,0,0,0,8,15,0,50798,4.423717
0,1,0,1,0,1,0,0,0,0,0,1,0,3,50777.2,4.65451
0,1,0,1,0,1,0,0,0,0,0,2,0,3,50842,4.36942
0,1,0,1,0,1,0,0,0,0,0,4,0,3,50780,4.406871
0,1,0,1,0,1,0,0,0,0,0,8,0,3,50683.6,4.378204
0,1,0,1,0,1,0,0,0,0,0,1,5,3,50789.4,4.44182
0,1,0,1,0,1,0,0,0,0,0,2,5,3,50773.4,4.410973
0,1,0,1,0,1,0,0,0,0,0,4,5,3,50915.8,4.333898
0,1,0,1,0,1,0,0,0,0,0,8,5,3,50696,4.408478
0,1,0,1,0,1,0,0,0,0,0,1,15,3,50733,4.410196
0,1,0,1,0,1,0,0,0,0,0,2,15,3,50737.8,4.393357
0,1,0,1,0,1,0,0,0,0,0,4,15,3,50703.8,4.322024
0,1,0,1,0,1,0,0,0,0,0,8,15,3,50972.8,4.468628
0,1,0,1,0,1,0,0,0,0,0,1,0,6,50735.2,4.369459
0,1,0,1,0,1,0,0,0,0,0,2,0,6,50832,4.451898
0,1,0,1,0,1,0,0,0,0,0,4,0,6,50914.4,4.412157
0,1,0,1,0,1,0,0,0,0,0,8,0,6,50854.8,4.403341
0,1,0,1,0,1,0,0,0,0,0,1,5,6,50723,3.915976
0,1,0,1,0,1,0,0,0,0,0,2,5,6,50831,4.356188
0,1,0,1,0,1,0,0,0,0,0,4,5,6,50740.6,4.432031
0,1,0,1,0,1,0,0,0,0,0,8,5,6,50784.4,4.430769
0,1,0,1,0,1,0,0,0,0,0,1,15,6,50711,4.333623
0,1,0,1,0,1,0,0,0,0,0,2,15,6,50815,4.375506
0,1,0,1,0,1,0,0,0,0,0,4,15,6,51012.6,4.432941
0,1,0,1,0,1,0,0,0,0,0,8,15,6,50753.8,4.428643
0,1,0,1,0,1,0,0,0,0,1,1,0,0,50389.2,4.410118
0,1,0,1,0,1,0,0,0,0,1,2,0,0,50440.2,4.4504
0,1,0,1,0,1,0,0,0,0,1,4,0,0,50584.4,4.441137
0,1,0,1,0,1,0,0,0,0,1,8,0,0,50508.2,3.840792
0,1,0,1,0,1,0,0,0,0,1,1,5,0,50330.4,4.4432
0,1,0,1,0,1,0,0,0,0,1,2,5,0,50487.8,4.427404
0,1,0,1,0,1,0,0,0,0,1,4,5,0,50468.8,4.412533
0,1,0,1,0,1,0,0,0,0,1,8,5,0,50575.2,4.341773
0,1,0,1,0,1,0,0,0,0,1,1,15,0,50455.4,4.4088
0,1,0,1,0,1,0,0,0,0,1,2,15,0,50418,4.4208
0,1,0,1,0,1,0,0,0,0,1,4,15,0,50373.4,4.462659
0,1,0,1,0,1,0,0,0,0,1,8,15,0,50488.6,4.13
0,1,0,1,0,1,0,0,0,0,1,1,0,3,50447.2,4.318384
0,1,0,1,0,1,0,0,0,0,1,2,0,3,50284.6,4.3956
0,1,0,1,0,1,0,0,0,0,1,4,0,3,50532.4,4.431749
0,1,0,1,0,1,0,0,0,0,1,8,0,3,50408.4,4.29709
0,1,0,1,0,1,0,0,0,0,1,1,5,3,50361.6,4.40509
0,1,0,1,0,1,0,0,0,0,1,2,5,3,50372.2,4.3964
0,1,0,1,0,1,0,0,0,0,1,4,5,3,50595.4,4.384533
0,1,0,1,0,1,0,0,0,0,1,8,5,3,50415.2,4.381733
0,1,0,1,0,1,0,0,0,0,1,1,15,3,50498,4.410518
0,1,0,1,0,1,0,0,0,0,1,2,15,3,50369.4,4.428549
0,1,0,1,0,1,0,0,0,0,1,4,15,3,50290,4.3208
0,1,0,1,0,1,0,0,0,0,1,8,15,3,50312,4.4064
0,1,0,1,0,1,0,0,0,0,1,1,0,6,50536.4,4.382063
0,1,0,1,0,1,0,0,0,0,1,2,0,6,50543,4.406659
0,1,0,1,0,1,0,0,0,0,1,4,0,6,50361.6,4.394
0,1,0,1,0,1,0,0,0,0,1,8,0,6,50513,4.467749
0,1,0,1,0,1,0,0,0,0,1,1,5,6,50406.8,4.36778
0,1,0,1,0,1,0,0,0,0,1,2,5,6,50490.6,4.396024
0,1,0,1,0,1,0,0,0,0,1,4,5,6,50501,4.394604
0,1,0,1,0,1,0,0,0,0,1,8,5,6,50397.8,4.4336
0,1,0,1,0,1,0,0,0,0,1,1,15,6,50499.4,4.176776
0,1,0,1,0,1,0,0,0,0,1,2,15,6,50423.2,4.2196
0,1,0,1,0,1,0,0,0,0,1,4,15,6,50323.6,4.3184
0,1,0,1,0,1,0,0,0,0,1,8,15,6,50427.6,4.4164
0,1,0,1,0,1,0,0,0,1,0,1,0,0,50509.4,4.446941
0,1,0,1,0,1,0,0,0,1,0,2,0,0,31168.6,6.995484
0,1,0,1,0,1,0,0,0,1,0,4,0,0,31202,7.213347
0,1,0,1,0,1,0,0,0,1,0,8,0,0,31102.4,7.214839
0,1,0,1,0,1,0,0,0,1,0,1,5,0,50536.4,4.402894
0,1,0,1,0,1,0,0,0,1,0,2,5,0,31209,7.225282
0,1,0,1,0,1,0,0,0,1,0,4,5,0,31272.6,7.166351
0,1,0,1,0,1,0,0,0,1,0,8,5,0,31165,7.286451
0,1,0,1,0,1,0,0,0,1,0,1,15,0,50376.4,4.4412
0,1,0,1,0,1,0,0,0,1,0,2,15,0,31272.8,7.271553
0,1,0,1,0,1,0,0,0,1,0,4,15,0,31206.8,7.14754
0,1,0,1,0,1,0,0,0,1,0,8,15,0,31087,7.287097
0,1,0,1,0,1,0,0,0,1,0,1,0,3,50446.8,4.291404
0,1,0,1,0,1,0,0,0,1,0,2,0,3,31394,7.203004
0,1,0,1,0,1,0,0,0,1,0,4,0,3,31247.4,7.209597
0,1,0,1,0,1,0,0,0,1,0,8,0,3,31214.8,7.307903
0,1,0,1,0,1,0,0,0,1,0,1,5,3,50502.8,4.328714
0,1,0,1,0,1,0,0,0,1,0,2,5,3,31231.6,7.213548
0,1,0,1,0,1,0,0,0,1,0,4,5,3,31207.6,7.358468
0,1,0,1,0,1,0,0,0,1,0,8,5,3,31093.8,7.239355
0,1,0,1,0,1,0,0,0,1,0,1,15,3,50468,4.4624
0,1,0,1,0,1,0,0,0,1,0,2,15,3,31116.8,7.09871
0,1,0,1,0,1,0,0,0,1,0,4,15,3,31227.6,6.879355
0,1,0,1,0,1,0,0,0,1,0,8,15,3,31203,6.830484
0,1,0,1,0,1,0,0,0,1,0,1,0,6,50490.8,4.382306
0,1,0,1,0,1,0,0,0,1,0,2,0,6,31175.6,7.046452
0,1,0,1,0,1,0,0,0,1,0,4,0,6,31118.8,7.192903
0,1,0,1,0,1,0,0,0,1,0,8,0,6,31195.4,7.223125
0,1,0,1,0,1,0,0,0,1,0,1,5,6,50586.6,4.438706
0,1,0,1,0,1,0,0,0,1,0,2,5,6,31105.6,7.24129
0,1,0,1,0,1,0,0,0,1,0,4,5,6,31129.6,7.210968
0,1,0,1,0,1,0,0,0,1,0,8,5,6,31180,7.247097
0,1,0,1,0,1,0,0,0,1,0,1,15,6,50318.8,4.4256
0,1,0,1,0,1,0,0,0,1,0,2,15,6,31099.4,7.692903
0,1,0,1,0,1,0,0,0,1,0,4,15,6,31215.4,7.02129
0,1,0,1,0,1,0,0,0,1,0,8,15,6,31260,7.185161
0,1,0,1,0,1,0,0,0,1,1,1,0,0,50340.8,4.2036
0,1,0,1,0,1,0,0,0,1,1,2,0,0,31144,7.224436
0,1,0,1,0,1,0,0,0,1,1,4,0,0,31155.2,7.301935
0,1,0,1,0,1,0,0,0,1,1,8,0,0,31147.4,7.163871
0,1,0,1,0,1,0,0,0,1,1,1,5,0,50415.2,4.380706
0,1,0,1,0,1,0,0,0,1,1,2,5,0,31161,7.280222
0,1,0,1,0,1,0,0,0,1,1,4,5,0,31085.2,7.232903
0,1,0,1,0,1,0,0,0,1,1,8,5,0,31134.2,7.225807
0,1,0,1,0,1,0,0,0,1,1,1,15,0,50319.4,4.4404
0,1,0,1,0,1,0,0,0,1,1,2,15,0,31241.6,7.272056
0,1,0,1,0,1,0,0,0,1,1,4,15,0,31112.8,7.347097
0,1,0,1,0,1,0,0,0,1,1,8,15,0,31114.8,7.234839
0,1,0,1,0,1,0,0,0,1,1,1,0,3,50370.4,4.2884
0,1,0,1,0,1,0,0,0,1,1,2,0,3,31183.8,7.156129
0,1,0,1,0,1,0,0,0,1,1,4,0,3,31205.2,7.234194
0,1,0,1,0,1,0,0,0,1,1,8,0,3,31148.8,7.245161
0,1,0,1,0,1,0,0,0,1,1,1,5,3,50401.6,4.406431
0,1,0,1,0,1,0,0,0,1,1,2,5,3,31086.2,7.083226
0,1,0,1,0,1,0,0,0,1,1,4,5,3,31172.4,7.244516
0,1,0,1,0,1,0,0,0,1,1,8,5,3,31200.2,7.209678
0,1,0,1,0,1,0,0,0,1,1,1,15,3,50422.6,4.428
0,1,0,1,0,1,0,0,0,1,1,2,15,3,31120.4,7.344516
0,1,0,1,0,1,0,0,0,1,1,4,15,3,31242,7.245807
0,1,0,1,0,1,0,0,0,1,1,8,15,3,31140,7.32258
0,1,0,1,0,1,0,0,0,1,1,1,0,6,50392,4.4716
0,1,0,1,0,1,0,0,0,1,1,2,0,6,31089.6,7.229032
0,1,0,1,0,1,0,0,0,1,1,4,0,6,31142.2,7.296129
0,1,0,1,0,1,0,0,0,1,1,8,0,6,31165.6,7.31871
0,1,0,1,0,1,0,0,0,1,1,1,5,6,50419.4,4.408055
0,1,0,1,0,1,0,0,0,1,1,2,5,6,31149.8,7.06
0,1,0,1,0,1,0,0,0,1,1,4,5,6,31338.6,7.258548
0,1,0,1,0,1,0,0,0,1,1,8,5,6,31274.2,7.206431
0,1,0,1,0,1,0,0,0,1,1,1,15,6,50408,4.312
0,1,0,1,0,1,0,0,0,1,1,2,15,6,31201.4,7.072782
0,1,0,1,0,1,0,0,0,1,1,4,15,6,31278.6,7.113851
0,1,0,1,0,1,0,0,0,1,1,8,15,6,31200,7.22
0,1,0,1,0,1,0,0,1,0,0,1,0,0,50746.4,4.443051
0,1,0,1,0,1,0,0,1,0,0,2,0,0,50832,4.397255
0,1,0,1,0,1,0,0,1,0,0,4,0,0,50713.6,4.397255
0,1,0,1,0,1,0,0,1,0,0,8,0,0,50643,4.360471
0,1,0,1,0,1,0,0,1,0,0,1,5,0,50803.2,4.506275
0,1,0,1,0,1,0,0,1,0,0,2,5,0,50874.4,4.369443
0,1,0,1,0,1,0,0,1,0,0,4,5,0,50760.6,4.248714
0,1,0,1,0,1,0,0,1,0,0,8,5,0,50809.4,4.396996
0,1,0,1,0,1,0,0,1,0,0,1,15,0,50714.6,4.379757
0,1,0,1,0,1,0,0,1,0,0,2,15,0,50695.8,4.429318
0,1,0,1,0,1,0,0,1,0,0,4,15,0,50872.8,4.283529
0,1,0,1,0,1,0,0,1,0,0,8,15,0,50997.6,4.382353
0,1,0,1,0,1,0,0,1,0,0,1,0,3,50586.8,4.428941
0,1,0,1,0,1,0,0,1,0,0,2,0,3,50753,4.378322
0,1,0,1,0,1,0,0,1,0,0,4,0,3,50792.6,4.351537
0,1,0,1,0,1,0,0,1,0,0,8,0,3,50807,4.419475
0,1,0,1,0,1,0,0,1,0,0,1,5,3,50770.2,4.394322
0,1,0,1,0,1,0,0,1,0,0,2,5,3,50802.4,4.417686
0,1,0,1,0,1,0,0,1,0,0,4,5,3,50827.2,4.399537
0,1,0,1,0,1,0,0,1,0,0,8,5,3,50966,4.350777
0,1,0,1,0,1,0,0,1,0,0,1,15,3,50783.6,4.417302
0,1,0,1,0,1,0,0,1,0,0,2,15,3,50748.8,4.398643
0,1,0,1,0,1,0,0,1,0,0,4,15,3,50877.8,3.984227
0,1,0,1,0,1,0,0,1,0,0,8,15,3,50931.4,4.403451
0,1,0,1,0,1,0,0,1,0,0,1,0,6,50707,4.413357
0,1,0,1,0,1,0,0,1,0,0,2,0,6,50686.4,4.307961
0,1,0,1,0,1,0,0,1,0,0,4,0,6,50944.4,4.350588
0,1,0,1,0,1,0,0,1,0,0,8,0,6,50874.6,4.441961
0,1,0,1,0,1,0,0,1,0,0,1,5,6,50826,4.392667
0,1,0,1,0,1,0,0,1,0,0,2,5,6,50910,4.425882
0,1,0,1,0,1,0,0,1,0,0,4,5,6,50762.6,4.396471
0,1,0,1,0,1,0,0,1,0,0,8,5,6,50781.2,4.448235
0,1,0,1,0,1,0,0,1,0,0,1,15,6,50721.2,4.385835
0,1,0,1,0,1,0,0,1,0,0,2,15,6,50826.6,4.405922
0,1,0,1,0,1,0,0,1,0,0,4,15,6,50706.6,4.433482
0,1,0,1,0,1,0,0,1,0,0,8,15,6,50758.2,4.448722
0,1,0,1,0,1,0,0,1,0,1,1,0,0,50437,4.416
0,1,0,1,0,1,0,0,1,0,1,2,0,0,50414.6,4.32822
0,1,0,1,0,1,0,0,1,0,1,4,0,0,50475.6,4.412925
0,1,0,1,0,1,0,0,1,0,1,8,0,0,50455.8,4.3964
0,1,0,1,0,1,0,0,1,0,1,1,5,0,50533.6,4.397882
0,1,0,1,0,1,0,0,1,0,1,2,5,0,50580.2,4.446204
0,1,0,1,0,1,0,0,1,0,1,4,5,0,50380.6,4.388
0,1,0,1,0,1,0,0,1,0,1,8,5,0,50418.4,4.2896
0,1,0,1,0,1,0,0,1,0,1,1,15,0,50325.6,4.442
0,1,0,1,0,1,0,0,1,0,1,2,15,0,50394.6,4.421702
0,1,0,1,0,1,0,0,1,0,1,4,15,0,50576.4,4.486776
0,1,0,1,0,1,0,0,1,0,1,8,15,0,50773.6,4.32222
0,1,0,1,0,1,0,0,1,0,1,1,0,3,50523.6,4.3128
0,1,0,1,0,1,0,0,1,0,1,2,0,3,50696,4.242518
0,1,0,1,0,1,0,0,1,0,1,4,0,3,50428.4,4.328039
0,1,0,1,0,1,0,0,1,0,1,8,0,3,50531.4,4.4492
0,1,0,1,0,1,0,0,1,0,1,1,5,3,50533.6,4.476463
0,1,0,1,0,1,0,0,1,0,1,2,5,3,50349.4,4.4524
0,1,0,1,0,1,0,0,1,0,1,4,5,3,50437.4,4.439733
0,1,0,1,0,1,0,0,1,0,1,8,5,3,50354.6,4.4836
0,1,0,1,0,1,0,0,1,0,1,1,15,3,50610.8,4.381192
0,1,0,1,0,1,0,0,1,0,1,2,15,3,50463,4.4484
0,1,0,1,0,1,0,0,1,0,1,4,15,3,50645,4.354235
0,1,0,1,0,1,0,0,1,0,1,8,15,3,50441.4,4.2892
0,1,0,1,0,1,0,0,1,0,1,1,0,6,50512.8,4.453365
0,1,0,1,0,1,0,0,1,0,1,2,0,6,50546.6,4.421412
0,1,0,1,0,1,0,0,1,0,1,4,0,6,50513,4.309969
0,1,0,1,0,1,0,0,1,0,1,8,0,6,50617.8,4.439443
0,1,0,1,0,1,0,0,1,0,1,1,5,6,50531,4.374824
0,1,0,1,0,1,0,0,1,0,1,2,5,6,50479.2,4.4032
0,1,0,1,0,1,0,0,1,0,1,4,5,6,50429.2,4.4236
0,1,0,1,0,1,0,0,1,0,1,8,5,6,50698.4,4.3436
0,1,0,1,0,1,0,0,1,0,1,1,15,6,50605.4,4.427616
0,1,0,1,0,1,0,0,1,0,1,2,15,6,50419,4.4648
0,1,0,1,0,1,0,0,1,0,1,4,15,6,50597.2,4.418408
0,1,0,1,0,1,0,0,1,0,1,8,15,6,50452.8,4.422
0,1,0,1,0,1,0,0,1,1,0,1,0,0,50613,4.406847
0,1,0,1,0,1,0,0,1,1,0,2,0,0,31157,7.210968
0,1,0,1,0,1,0,0,1,1,0,4,0,0,31272.8,7.348851
0,1,0,1,0,1,0,0,1,1,0,8,0,0,31153.2,6.949677
0,1,0,1,0,1,0,0,1,1,0,1,5,0,50403.8,4.2464
0,1,0,1,0,1,0,0,1,1,0,2,5,0,31195,7.263226
0,1,0,1,0,1,0,0,1,1,0,4,5,0,31201,7.246935
0,1,0,1,0,1,0,0,1,1,0,8,5,0,31308.6,7.046734
0,1,0,1,0,1,0,0,1,1,0,1,15,0,50403.2,4.4728
0,1,0,1,0,1,0,0,1,1,0,2,15,0,31291.2,7.109032
0,1,0,1,0,1,0,0,1,1,0,4,15,0,31239.2,7.315666
0,1,0,1,0,1,0,0,1,1,0,8,15,0,31274.4,7.340282
0,1,0,1,0,1,0,0,1,1,0,1,0,3,50427.4,4.4092
0,1,0,1,0,1,0,0,1,1,0,2,0,3,31290.8,7.268992
0,1,0,1,0,1,0,0,1,1,0,4,0,3,31076.8,7.163226
0,1,0,1,0,1,0,0,1,1,0,8,0,3,31358.6,7.292581
0,1,0,1,0,1,0,0,1,1,0,1,5,3,50400,4.3544
0,1,0,1,0,1,0,0,1,1,0,2,5,3,31337,7.293407
0,1,0,1,0,1,0,0,1,1,0,4,5,3,31111.8,7.033548
0,1,0,1,0,1,0,0,1,1,0,8,5,3,31410.6,7.300625
0,1,0,1,0,1,0,0,1,1,0,1,15,3,50597,4.48142
0,1,0,1,0,1,0,0,1,1,0,2,15,3,31164.4,7.301936
0,1,0,1,0,1,0,0,1,1,0,4,15,3,31079.4,7.091613
0,1,0,1,0,1,0,0,1,1,0,8,15,3,31237.4,7.302681
0,1,0,1,0,1,0,0,1,1,0,1,0,6,50500.6,4.444737
0,1,0,1,0,1,0,0,1,1,0,2,0,6,31189.4,7.249577
