no_asm,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,rc_lookahead_20,rc_lookahead_40,rc_lookahead_60,ref,ref_1,ref_5,ref_9,core,core1,core2,core3,core4,Benchmark-iperf-,Benchmark-cpu-
1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,43.952,89.610707
1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,158.034,25.513073
1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,84.054,47.685327
1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,58.88,68.321198
1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,22.312,87.679328
1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,80.742,25.613849
1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,42.96,47.356542
1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,29.396,68.271908
1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,31.748,90.095105
1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,115.818,25.330972
1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,61.57,47.044706
1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,43.18,67.960275
1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,42.776,91.752935
1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,157.302,25.382732
1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,83.468,47.720261
1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,57.95,68.295566
1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,22.874,85.874269
1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,81.224,25.520679
1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,43.466,46.07556
1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,30.1,67.106925
1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,32.322,88.42415
1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,116.494,25.600551
1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,62.318,47.190025
1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,43.586,66.802907
1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,43.528,90.434449
1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158.004,25.562578
1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,83.894,48.195298
1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,58.88,67.914565
1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,23.864,83.0965
1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,81.656,25.635944
1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,44.676,48.064992
1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,30.808,66.227968
1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,33.148,86.642923
1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,117.062,25.539557
1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,62.928,47.576068
1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,44.022,66.814186
1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,44.528,88.996503
1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,158.636,25.60785
1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,84.506,47.836992
1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,59.162,67.926706
1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,25.064,91.838972
1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,94.018,25.717463
1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,49.768,48.417674
1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,33.55,68.425205
1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,33.41,91.560428
1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,124.814,25.366613
1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,65.968,47.958788
1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,45.816,67.786338
1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,44.68,92.115111
1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,164.684,25.548723
1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,87.586,48.207429
1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,61.482,68.691333
1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,25.258,90.928215
1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,93.946,25.680094
1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,49.876,48.244
1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,33.706,68.910214
1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,33.676,90.708824
1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,124.784,25.077156
1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,66.324,48.051805
1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,45.87,67.804783
1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,44.586,92.291455
1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,164.852,25.536209
1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,87.728,47.72779
1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,61.584,68.601782
1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,25.256,91.3292
1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,94.08,25.704312
1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,49.77,47.667796
1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,33.568,69.191283
1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,33.618,91.520214
1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,124.922,25.510397
1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,66.036,47.363984
1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,45.66,68.266628
1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,44.618,92.039525
1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,164.926,25.464204
1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,87.736,47.632574
1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,61.4,68.690628
1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,24.974,91.552
1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,93.768,25.679193
1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,49.424,47.88689
1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,33.448,69.045045
1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,33.372,92.225663
1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,124.16,25.348594
1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,66.038,47.708685
1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,45.818,67.793459
1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,44.446,92.630121
1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,164.088,25.27869
1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,87.574,47.54361
1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,61.282,67.854366
1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,24.838,92.034933
1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,93.486,25.446982
1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,49.316,47.40809
1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,33.48,69.381693
1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,33.394,91.757237
1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,124.088,25.215003
1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,66.98,48.826312
1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,45.652,68.33027
1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,44.53,91.398869
1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,163.91,25.478221
1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,87.52,47.639698
1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,61.424,68.065235
1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,24.834,92.685567
1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,93.538,25.600297
1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,49.524,47.742049
1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,33.502,69.086702
1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,33.11,92.469091
1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,124.208,25.516035
1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,65.806,47.481049
1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,45.686,67.495208
1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,44.486,92.168263
1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,164.092,25.428302
1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,87.552,47.653415
1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,61.528,68.005114
1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,25.088,92.1259
1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,94.132,25.615208
1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,49.694,48.312886
1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,33.744,69.394046
1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,38.124,91.351754
1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,141.05,25.499911
1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,74.9,47.313258
1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,53.28,66.063536
1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,52.84,92.227865
1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,193.722,25.427047
1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,103.722,47.306512
1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,74.976,65.853748
1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,25.184,91.5168
1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,93.892,25.371249
1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,49.666,48.340531
1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,33.59,69.935348
1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,38.242,91.406066
1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,141.066,25.38972
1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,74.972,47.276276
1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,53.392,65.871782
1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,53.078,91.396709
1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,193.77,25.466786
1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,103.88,47.386966
1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,74.728,65.980025
1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,25.296,90.430185
1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,93.932,25.739054
1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,49.93,47.593
1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,33.614,69.221123
1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,38.302,91.370187
1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,141.166,25.556491
1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,75.18,47.964458
1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,53.66,66.312229
1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,52.754,92.035537
1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,193.792,25.511768
1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,104.038,47.508576
1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,74.856,66.035132
1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,25.03,90.5952
1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,93.582,25.792235
1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,49.426,47.957584
1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,33.462,69.868467
1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,38.178,91.440057
1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,140.368,25.574598
1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,74.62,47.246515
1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,53.388,65.734305
1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,52.318,92.107494
1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,192.712,25.534917
1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,103.514,47.05263
1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,74.722,65.779001
1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,24.902,91.5112
1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,93.5,25.758649
1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,49.428,47.866343
1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,33.396,69.420428
1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,38.044,91.421053
1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,140.008,25.320937
1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,74.744,47.132713
1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,53.456,65.719259
1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,52.758,91.840076
1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,192.562,25.42915
1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,103.458,47.092213
1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,74.578,65.39746
1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,24.868,91.790833
1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,93.496,25.478984
1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,49.312,47.424469
1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,33.554,70.032117
1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,37.944,91.225182
1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,140.09,25.19143
1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,74.582,47.346879
1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,53.436,66.157519
1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,52.51,91.612266
1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,192.686,25.406756
1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,103.716,46.945739
1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,74.742,65.431139
1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,23.536,87.000145
1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,84.902,25.109692
1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,45.48,47.418676
1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,31.018,68.610686
1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,31.604,90.039093
1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,116.314,25.291501
1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,62.006,47.642506
1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,43.258,67.834884
1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,42.38,91.223621
1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,155.318,25.160351
1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,83.014,47.997418
1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,58.162,68.553103
1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,24.016,87.403333
1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,85.54,25.016063
1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,45.902,46.936767
1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,31.57,68.393173
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,32.302,89.935706
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,116.76,25.429783
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,63.004,48.310928
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,43.554,67.351121
1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,42.996,90.765046
1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,155.896,25.124035
1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,83.536,47.471827
1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,58.718,67.718253
1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,24.608,84.953867
1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,86.186,25.515949
1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,46.284,47.274831
1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,32,66.991875
1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,32.942,88.234924
1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,117.306,25.498462
1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,62.69,47.247014
1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,44.108,67.500877
1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,43.494,90.956534
1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,156.336,25.07255
1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,83.902,47.358296
1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,59.158,67.402373
1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,23.242,87.775181
1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,85.196,25.553815
1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,45.212,47.778859
1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,31.1,68.138065
1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,31.596,90.448669
1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,115.71,25.139694
1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,61.722,47.428662
1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,43.108,67.997674
1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,42.338,91.078826
1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,154.916,25.211345
1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,83.208,47.940607
1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,58.194,67.98166
1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,24.09,86.809809
1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,85.608,25.326487
1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,46.02,47.488696
1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,31.782,67.860083
1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,32.554,89.287638
1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,116.47,25.253369
1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,62.37,47.274383
1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,43.85,66.568717
1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,42.996,90.951063
1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,155.414,25.237598
1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,83.398,47.589014
1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,58.736,67.287364
1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,24.628,84.2299
1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,85.998,25.219932
1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,46.434,46.725976
1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,32.298,66.332045
1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,32.75,87.862197
1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,116.954,25.391101
1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,62.83,47.762058
1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,44.134,66.837939
1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,43.364,89.466522
1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,155.944,25.226209
1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,84.118,47.31293
1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,59.306,66.86526
1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,23.206,89.070277
1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,85.23,25.722282
1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,45.34,47.502764
1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,31.062,68.685161
1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,35.43,89.264921
1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,129.562,25.31079
1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,69.046,47.486683
1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,49.204,66.421854
1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,49.026,91.338776
1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,178.708,25.34619
1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,95.76,47.51293
1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,69.176,65.64208
1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,24.218,86.034275
1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,85.752,25.789917
1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,45.82,47.287814
