journal,nojournal,journalCompression,journalCompressionSnappy,journalCompressionZlib,ssl,networkCompression,networkCompressionSnappy,networkCompressionZlib,wireObjectCheck,dataCompression,dataCompressionSnappy,dataCompressionZlib,indexPrefixCompression,journalCommitInterval,CacheSize,Performance-,Cpu-
1,0,1,0,1,1,0,0,0,0,1,0,1,1,50,4.096,331336.6,38.124425
1,0,1,0,1,1,0,0,0,0,1,0,1,1,100,4.096,328776,36.221224
1,0,1,0,1,1,0,0,0,0,1,0,1,1,200,4.096,333273,36.775028
1,0,1,0,1,1,0,0,0,0,1,0,1,1,500,4.096,330685.6,36.866789
1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0.256,336137.2,48.242646
1,0,1,0,1,1,0,0,0,1,1,0,1,1,10,0.256,336124.2,43.215549
1,0,1,0,1,1,0,0,0,1,1,0,1,1,50,0.256,332906.6,38.365022
1,0,1,0,1,1,0,0,0,1,1,0,1,1,100,0.256,333972,37.474213
1,0,1,0,1,1,0,0,0,1,1,0,1,1,200,0.256,335312.2,37.071553
1,0,1,0,1,1,0,0,0,1,1,0,1,1,500,0.256,337586,37.425335
1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0.512,335566.4,47.926661
1,0,1,0,1,1,0,0,0,1,1,0,1,1,10,0.512,335010.2,43.580472
1,0,1,0,1,1,0,0,0,1,1,0,1,1,50,0.512,335776.2,38.458476
1,0,1,0,1,1,0,0,0,1,1,0,1,1,100,0.512,332918,37.715563
1,0,1,0,1,1,0,0,0,1,1,0,1,1,200,0.512,331297.2,36.028349
1,0,1,0,1,1,0,0,0,1,1,0,1,1,500,0.512,332422.2,37.129171
1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1.024,336054,48.653981
1,0,1,0,1,1,0,0,0,1,1,0,1,1,10,1.024,333004.2,43.082671
1,0,1,0,1,1,0,0,0,1,1,0,1,1,50,1.024,333039.4,38.61938
1,0,1,0,1,1,0,0,0,1,1,0,1,1,100,1.024,334730.6,37.503115
1,0,1,0,1,1,0,0,0,1,1,0,1,1,200,1.024,336287.6,37.578285
1,0,1,0,1,1,0,0,0,1,1,0,1,1,500,1.024,334093.2,37.092926
1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,2.048,333041.2,48.449157
1,0,1,0,1,1,0,0,0,1,1,0,1,1,10,2.048,334966.4,43.264117
1,0,1,0,1,1,0,0,0,1,1,0,1,1,50,2.048,334431.2,38.510825
1,0,1,0,1,1,0,0,0,1,1,0,1,1,100,2.048,335654.8,37.813558
1,0,1,0,1,1,0,0,0,1,1,0,1,1,200,2.048,338695.2,37.780334
1,0,1,0,1,1,0,0,0,1,1,0,1,1,500,2.048,336739.4,37.079502
1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,4.096,334618,48.256764
1,0,1,0,1,1,0,0,0,1,1,0,1,1,10,4.096,333318.2,43.506545
1,0,1,0,1,1,0,0,0,1,1,0,1,1,50,4.096,336491.2,38.550662
1,0,1,0,1,1,0,0,0,1,1,0,1,1,100,4.096,335508.6,37.51937
1,0,1,0,1,1,0,0,0,1,1,0,1,1,200,4.096,333665.8,37.019522
1,0,1,0,1,1,0,0,0,1,1,0,1,1,500,4.096,335631.2,37.286756
1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0.256,259639.6,43.086724
1,0,1,0,1,0,0,0,0,0,1,1,0,0,10,0.256,257546.2,39.133509
1,0,1,0,1,0,0,0,0,0,1,1,0,0,50,0.256,257175.8,35.261715
1,0,1,0,1,0,0,0,0,0,1,1,0,0,100,0.256,265038.4,34.024843
1,0,1,0,1,0,0,0,0,0,1,1,0,0,200,0.256,254234.2,34.393802
1,0,1,0,1,0,0,0,0,0,1,1,0,0,500,0.256,257290.6,34.416688
1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0.512,257968.6,43.252741
1,0,1,0,1,0,0,0,0,0,1,1,0,0,10,0.512,261087.6,38.751397
1,0,1,0,1,0,0,0,0,0,1,1,0,0,50,0.512,256342.4,35.017352
1,0,1,0,1,0,0,0,0,0,1,1,0,0,100,0.512,260124.4,34.550289
1,0,1,0,1,0,0,0,0,0,1,1,0,0,200,0.512,262766.6,34.445917
1,0,1,0,1,0,0,0,0,0,1,1,0,0,500,0.512,263268.2,33.644253
1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1.024,256774.4,42.769355
1,0,1,0,1,0,0,0,0,0,1,1,0,0,10,1.024,259876.8,39.054275
1,0,1,0,1,0,0,0,0,0,1,1,0,0,50,1.024,255530.4,35.06441
1,0,1,0,1,0,0,0,0,0,1,1,0,0,100,1.024,260389,34.548257
1,0,1,0,1,0,0,0,0,0,1,1,0,0,200,1.024,258911.8,34.588202
1,0,1,0,1,0,0,0,0,0,1,1,0,0,500,1.024,258895,34.525637
1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,2.048,260722.6,43.540038
1,0,1,0,1,0,0,0,0,0,1,1,0,0,10,2.048,261493.8,39.297464
1,0,1,0,1,0,0,0,0,0,1,1,0,0,50,2.048,261369.8,35.229936
1,0,1,0,1,0,0,0,0,0,1,1,0,0,100,2.048,259397.4,34.885432
1,0,1,0,1,0,0,0,0,0,1,1,0,0,200,2.048,259084.2,34.679618
1,0,1,0,1,0,0,0,0,0,1,1,0,0,500,2.048,261104.8,34.484374
1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,4.096,264762.6,43.25374
1,0,1,0,1,0,0,0,0,0,1,1,0,0,10,4.096,261841.8,39.251309
1,0,1,0,1,0,0,0,0,0,1,1,0,0,50,4.096,256331.8,33.725934
1,0,1,0,1,0,0,0,0,0,1,1,0,0,100,4.096,260033.8,34.512079
1,0,1,0,1,0,0,0,0,0,1,1,0,0,200,4.096,263464.4,33.717765
1,0,1,0,1,0,0,0,0,0,1,1,0,0,500,4.096,260374.6,32.932276
1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0.256,259762.8,43.003166
1,0,1,0,1,0,0,0,0,0,1,1,0,1,10,0.256,260204.4,39.013952
1,0,1,0,1,0,0,0,0,0,1,1,0,1,50,0.256,259851.4,35.020556
1,0,1,0,1,0,0,0,0,0,1,1,0,1,100,0.256,259267,34.353419
1,0,1,0,1,0,0,0,0,0,1,1,0,1,200,0.256,259412.6,34.352453
1,0,1,0,1,0,0,0,0,0,1,1,0,1,500,0.256,261817.8,33.884875
1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0.512,260649.2,43.440733
1,0,1,0,1,0,0,0,0,0,1,1,0,1,10,0.512,260459.8,39.166041
1,0,1,0,1,0,0,0,0,0,1,1,0,1,50,0.512,262559.2,34.572018
1,0,1,0,1,0,0,0,0,0,1,1,0,1,100,0.512,257071.6,32.966144
1,0,1,0,1,0,0,0,0,0,1,1,0,1,200,0.512,262655,34.404796
1,0,1,0,1,0,0,0,0,0,1,1,0,1,500,0.512,258941.6,34.288682
1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1.024,261150.4,42.728041
1,0,1,0,1,0,0,0,0,0,1,1,0,1,10,1.024,258810.2,38.613204
1,0,1,0,1,0,0,0,0,0,1,1,0,1,50,1.024,258091.4,34.590244
1,0,1,0,1,0,0,0,0,0,1,1,0,1,100,1.024,257940.6,34.481494
1,0,1,0,1,0,0,0,0,0,1,1,0,1,200,1.024,254635.8,32.342755
1,0,1,0,1,0,0,0,0,0,1,1,0,1,500,1.024,257362.6,33.88485
1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,2.048,258924.4,43.245649
1,0,1,0,1,0,0,0,0,0,1,1,0,1,10,2.048,257529.6,39.042999
1,0,1,0,1,0,0,0,0,0,1,1,0,1,50,2.048,255288.8,33.450127
1,0,1,0,1,0,0,0,0,0,1,1,0,1,100,2.048,260528.8,34.430259
1,0,1,0,1,0,0,0,0,0,1,1,0,1,200,2.048,260223,33.523108
1,0,1,0,1,0,0,0,0,0,1,1,0,1,500,2.048,257608.4,34.239274
1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,4.096,261057.2,43.135568
1,0,1,0,1,0,0,0,0,0,1,1,0,1,10,4.096,260652.4,38.7563
1,0,1,0,1,0,0,0,0,0,1,1,0,1,50,4.096,259716,34.280509
1,0,1,0,1,0,0,0,0,0,1,1,0,1,100,4.096,258753,34.186786
1,0,1,0,1,0,0,0,0,0,1,1,0,1,200,4.096,260223.2,34.031094
1,0,1,0,1,0,0,0,0,0,1,1,0,1,500,4.096,256585.4,34.18528
1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0.256,334669.8,48.24723
1,0,1,0,1,1,0,0,0,0,1,1,0,0,10,0.256,333323.4,43.49551
1,0,1,0,1,1,0,0,0,0,1,1,0,0,50,0.256,335073.2,38.705722
1,0,1,0,1,1,0,0,0,0,1,1,0,0,100,0.256,333286.2,37.480243
1,0,1,0,1,1,0,0,0,0,1,1,0,0,200,0.256,335064,37.185943
1,0,1,0,1,1,0,0,0,0,1,1,0,0,500,0.256,334200,36.836283
1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0.512,333371.4,48.103031
1,0,1,0,1,1,0,0,0,0,1,1,0,0,10,0.512,332987.2,43.663781
1,0,1,0,1,1,0,0,0,0,1,1,0,0,50,0.512,331271,38.920805
1,0,1,0,1,1,0,0,0,0,1,1,0,0,100,0.512,335027.2,37.950483
1,0,1,0,1,1,0,0,0,0,1,1,0,0,200,0.512,332683,37.226675
1,0,1,0,1,1,0,0,0,0,1,1,0,0,500,0.512,338541.8,37.498111
1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1.024,335599.8,48.789216
1,0,1,0,1,1,0,0,0,0,1,1,0,0,10,1.024,337140,43.589652
1,0,1,0,1,1,0,0,0,0,1,1,0,0,50,1.024,334067.8,38.409899
1,0,1,0,1,1,0,0,0,0,1,1,0,0,100,1.024,334148.2,37.832767
1,0,1,0,1,1,0,0,0,0,1,1,0,0,200,1.024,330944,37.661438
1,0,1,0,1,1,0,0,0,0,1,1,0,0,500,1.024,327842.6,35.663595
1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,2.048,333622.6,48.13418
1,0,1,0,1,1,0,0,0,0,1,1,0,0,10,2.048,330117.4,41.47489
1,0,1,0,1,1,0,0,0,0,1,1,0,0,50,2.048,335274.6,38.90722
1,0,1,0,1,1,0,0,0,0,1,1,0,0,100,2.048,335044.6,37.68655
1,0,1,0,1,1,0,0,0,0,1,1,0,0,200,2.048,333744.2,37.704438
1,0,1,0,1,1,0,0,0,0,1,1,0,0,500,2.048,329833.2,35.975276
1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,4.096,334440.8,48.152098
1,0,1,0,1,1,0,0,0,0,1,1,0,0,10,4.096,334964.8,43.611673
1,0,1,0,1,1,0,0,0,0,1,1,0,0,50,4.096,327232.4,37.041194
1,0,1,0,1,1,0,0,0,0,1,1,0,0,100,4.096,333337.4,37.459926
1,0,1,0,1,1,0,0,0,0,1,1,0,0,200,4.096,332498,35.763669
1,0,1,0,1,1,0,0,0,0,1,1,0,0,500,4.096,337237.8,37.55587
1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0.256,333519.8,48.114028
1,0,1,0,1,1,0,0,0,0,1,1,0,1,10,0.256,334869,43.33285
1,0,1,0,1,1,0,0,0,0,1,1,0,1,50,0.256,333340,38.233237
1,0,1,0,1,1,0,0,0,0,1,1,0,1,100,0.256,328610.4,36.381595
1,0,1,0,1,1,0,0,0,0,1,1,0,1,200,0.256,333839.6,37.267682
1,0,1,0,1,1,0,0,0,0,1,1,0,1,500,0.256,326113.2,35.550782
1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0.512,334093.2,48.171434
1,0,1,0,1,1,0,0,0,0,1,1,0,1,10,0.512,329070.8,41.721348
1,0,1,0,1,1,0,0,0,0,1,1,0,1,50,0.512,327249,36.78898
1,0,1,0,1,1,0,0,0,0,1,1,0,1,100,0.512,331738.6,36.079402
1,0,1,0,1,1,0,0,0,0,1,1,0,1,200,0.512,331052.8,36.918695
1,0,1,0,1,1,0,0,0,0,1,1,0,1,500,0.512,333425,37.259225
1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1.024,328212.8,47.326822
1,0,1,0,1,1,0,0,0,0,1,1,0,1,10,1.024,331881.6,43.549262
1,0,1,0,1,1,0,0,0,0,1,1,0,1,50,1.024,331059.4,37.337934
1,0,1,0,1,1,0,0,0,0,1,1,0,1,100,1.024,329242.8,35.855188
1,0,1,0,1,1,0,0,0,0,1,1,0,1,200,1.024,333063,37.282904
1,0,1,0,1,1,0,0,0,0,1,1,0,1,500,1.024,330214.8,37.19742
1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,2.048,336592.6,48.186849
1,0,1,0,1,1,0,0,0,0,1,1,0,1,10,2.048,334279.6,43.728289
1,0,1,0,1,1,0,0,0,0,1,1,0,1,50,2.048,338620.8,38.466686
1,0,1,0,1,1,0,0,0,0,1,1,0,1,100,2.048,329167,37.488203
1,0,1,0,1,1,0,0,0,0,1,1,0,1,200,2.048,331960.2,37.39815
1,0,1,0,1,1,0,0,0,0,1,1,0,1,500,2.048,332588.8,37.289264
1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,4.096,334261.6,48.054421
1,0,1,0,1,1,0,0,0,0,1,1,0,1,10,4.096,335804.4,43.296056
1,0,1,0,1,1,0,0,0,0,1,1,0,1,50,4.096,331099.8,38.326837
1,0,1,0,1,1,0,0,0,0,1,1,0,1,100,4.096,337822.8,37.553062
1,0,1,0,1,1,0,0,0,0,1,1,0,1,200,4.096,334065.8,37.052053
1,0,1,0,1,1,0,0,0,0,1,1,0,1,500,4.096,331849.2,35.818543
1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0.256,267543.2,43.435121
1,0,1,0,1,0,0,0,0,1,1,1,0,0,10,0.256,263105.8,39.893535
1,0,1,0,1,0,0,0,0,1,1,1,0,0,50,0.256,264794.2,35.425118
1,0,1,0,1,0,0,0,0,1,1,1,0,0,100,0.256,263520,35.063831
1,0,1,0,1,0,0,0,0,1,1,1,0,0,200,0.256,256833.8,32.938771
1,0,1,0,1,0,0,0,0,1,1,1,0,0,500,0.256,261925.4,34.71648
1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0.512,262702.8,43.888261
1,0,1,0,1,0,0,0,0,1,1,1,0,0,10,0.512,259487.2,39.88217
1,0,1,0,1,0,0,0,0,1,1,1,0,0,50,0.512,264461.8,35.483077
1,0,1,0,1,0,0,0,0,1,1,1,0,0,100,0.512,260282.8,35.074324
1,0,1,0,1,0,0,0,0,1,1,1,0,0,200,0.512,263600.2,34.712658
1,0,1,0,1,0,0,0,0,1,1,1,0,0,500,0.512,260762.6,34.560461
1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1.024,262185.2,43.299841
1,0,1,0,1,0,0,0,0,1,1,1,0,0,10,1.024,262750.6,39.642837
1,0,1,0,1,0,0,0,0,1,1,1,0,0,50,1.024,263760.8,35.401282
1,0,1,0,1,0,0,0,0,1,1,1,0,0,100,1.024,261382,34.881913
1,0,1,0,1,0,0,0,0,1,1,1,0,0,200,1.024,260484.4,34.648054
1,0,1,0,1,0,0,0,0,1,1,1,0,0,500,1.024,262264.6,34.754173
1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,2.048,261768.8,42.921863
1,0,1,0,1,0,0,0,0,1,1,1,0,0,10,2.048,260490.6,39.709122
1,0,1,0,1,0,0,0,0,1,1,1,0,0,50,2.048,262574.8,35.339463
1,0,1,0,1,0,0,0,0,1,1,1,0,0,100,2.048,262280.6,34.924122
1,0,1,0,1,0,0,0,0,1,1,1,0,0,200,2.048,262412.2,34.769386
1,0,1,0,1,0,0,0,0,1,1,1,0,0,500,2.048,265081.8,34.395417
1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,4.096,262631.2,43.591849
1,0,1,0,1,0,0,0,0,1,1,1,0,0,10,4.096,264630,39.792508
1,0,1,0,1,0,0,0,0,1,1,1,0,0,50,4.096,260923.8,35.289577
1,0,1,0,1,0,0,0,0,1,1,1,0,0,100,4.096,262985,34.802185
1,0,1,0,1,0,0,0,0,1,1,1,0,0,200,4.096,265835.4,34.291973
1,0,1,0,1,0,0,0,0,1,1,1,0,0,500,4.096,256072.8,32.640909
1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0.256,331994.4,47.502601
1,0,1,0,1,1,0,0,0,1,1,1,0,0,10,0.256,324622.8,41.447092
1,0,1,0,1,1,0,0,0,1,1,1,0,0,50,0.256,335973.2,38.716635
1,0,1,0,1,1,0,0,0,1,1,1,0,0,100,0.256,341438.8,37.892759
1,0,1,0,1,1,0,0,0,1,1,1,0,0,200,0.256,335957.2,37.506417
1,0,1,0,1,1,0,0,0,1,1,1,0,0,500,0.256,339687.2,37.531489
1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0.512,332783.8,48.32082
1,0,1,0,1,1,0,0,0,1,1,1,0,0,10,0.512,340311.4,43.619682
1,0,1,0,1,1,0,0,0,1,1,1,0,0,50,0.512,332864.2,37.958502
1,0,1,0,1,1,0,0,0,1,1,1,0,0,100,0.512,335903.2,37.928719
1,0,1,0,1,1,0,0,0,1,1,1,0,0,200,0.512,334185.2,37.407443
1,0,1,0,1,1,0,0,0,1,1,1,0,0,500,0.512,327298,37.033559
1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1.024,330966.8,47.89714
1,0,1,0,1,1,0,0,0,1,1,1,0,0,10,1.024,332091.8,43.336489
1,0,1,0,1,1,0,0,0,1,1,1,0,0,50,1.024,337118,38.978068
1,0,1,0,1,1,0,0,0,1,1,1,0,0,100,1.024,335175.2,37.843252
1,0,1,0,1,1,0,0,0,1,1,1,0,0,200,1.024,332694.2,37.312109
1,0,1,0,1,1,0,0,0,1,1,1,0,0,500,1.024,330062.6,37.321722
1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,2.048,336975.8,48.602685
1,0,1,0,1,1,0,0,0,1,1,1,0,0,10,2.048,336855.6,44.072653
1,0,1,0,1,1,0,0,0,1,1,1,0,0,50,2.048,336400.4,38.800544
1,0,1,0,1,1,0,0,0,1,1,1,0,0,100,2.048,336667.2,37.970402
1,0,1,0,1,1,0,0,0,1,1,1,0,0,200,2.048,332545.2,37.698623
1,0,1,0,1,1,0,0,0,1,1,1,0,0,500,2.048,338235.8,37.788209
1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,4.096,338328.2,48.40718
1,0,1,0,1,1,0,0,0,1,1,1,0,0,10,4.096,335680.2,43.848397
1,0,1,0,1,1,0,0,0,1,1,1,0,0,50,4.096,336422.2,38.994307
1,0,1,0,1,1,0,0,0,1,1,1,0,0,100,4.096,336290.8,37.498532
1,0,1,0,1,1,0,0,0,1,1,1,0,0,200,4.096,336444.2,37.436824
1,0,1,0,1,1,0,0,0,1,1,1,0,0,500,4.096,337996.6,37.522347
1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.256,260254.4,42.975793
1,0,1,0,1,0,0,0,0,1,1,1,0,1,10,0.256,266551.6,39.622368
1,0,1,0,1,0,0,0,0,1,1,1,0,1,50,0.256,262280.4,34.010462
1,0,1,0,1,0,0,0,0,1,1,1,0,1,100,0.256,267551.4,34.607126
1,0,1,0,1,0,0,0,0,1,1,1,0,1,200,0.256,257981.4,32.198844
1,0,1,0,1,0,0,0,0,1,1,1,0,1,500,0.256,262102.6,34.251788
1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.512,261419,43.222349
1,0,1,0,1,0,0,0,0,1,1,1,0,1,10,0.512,262869.2,39.275773
1,0,1,0,1,0,0,0,0,1,1,1,0,1,50,0.512,257553.2,33.759801
1,0,1,0,1,0,0,0,0,1,1,1,0,1,100,0.512,262175.4,34.534811
1,0,1,0,1,0,0,0,0,1,1,1,0,1,200,0.512,267089.4,34.352796
1,0,1,0,1,0,0,0,0,1,1,1,0,1,500,0.512,263962,33.885146
1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1.024,263272.2,43.338299
1,0,1,0,1,0,0,0,0,1,1,1,0,1,10,1.024,262216.8,39.356887
1,0,1,0,1,0,0,0,0,1,1,1,0,1,50,1.024,264499.6,35.071253
1,0,1,0,1,0,0,0,0,1,1,1,0,1,100,1.024,253880.4,33.242921
1,0,1,0,1,0,0,0,0,1,1,1,0,1,200,1.024,261531.8,33.903982
1,0,1,0,1,0,0,0,0,1,1,1,0,1,500,1.024,257726.8,32.343192
1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,2.048,262467.4,43.074375
1,0,1,0,1,0,0,0,0,1,1,1,0,1,10,2.048,261126.6,39.376411
1,0,1,0,1,0,0,0,0,1,1,1,0,1,50,2.048,253347.6,33.201997
1,0,1,0,1,0,0,0,0,1,1,1,0,1,100,2.048,263717.2,34.551949
1,0,1,0,1,0,0,0,0,1,1,1,0,1,200,2.048,262199.2,34.589858
1,0,1,0,1,0,0,0,0,1,1,1,0,1,500,2.048,260089.4,34.091089
1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,4.096,260481.4,43.638366
1,0,1,0,1,0,0,0,0,1,1,1,0,1,10,4.096,256104.2,37.83735
1,0,1,0,1,0,0,0,0,1,1,1,0,1,50,4.096,258096.2,34.7485
1,0,1,0,1,0,0,0,0,1,1,1,0,1,100,4.096,260970.6,34.456319
1,0,1,0,1,0,0,0,0,1,1,1,0,1,200,4.096,263484.2,33.815764
1,0,1,0,1,0,0,0,0,1,1,1,0,1,500,4.096,259746.6,34.256734
1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0.256,339026.6,48.486652
1,0,1,0,1,1,0,0,0,1,1,1,0,1,10,0.256,338558.8,43.754099
1,0,1,0,1,1,0,0,0,1,1,1,0,1,50,0.256,339983.2,38.726127
1,0,1,0,1,1,0,0,0,1,1,1,0,1,100,0.256,334510.8,37.847306
1,0,1,0,1,1,0,0,0,1,1,1,0,1,200,0.256,332644.4,36.993972
1,0,1,0,1,1,0,0,0,1,1,1,0,1,500,0.256,337171.4,37.461902
1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0.512,337550.6,48.43848
1,0,1,0,1,1,0,0,0,1,1,1,0,1,10,0.512,339908,43.68146
1,0,1,0,1,1,0,0,0,1,1,1,0,1,50,0.512,337945.8,38.342277
1,0,1,0,1,1,0,0,0,1,1,1,0,1,100,0.512,333310,37.569457
1,0,1,0,1,1,0,0,0,1,1,1,0,1,200,0.512,334571,37.124476
1,0,1,0,1,1,0,0,0,1,1,1,0,1,500,0.512,335476.2,37.209795
1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1.024,334958.8,48.322219
1,0,1,0,1,1,0,0,0,1,1,1,0,1,10,1.024,337264.8,43.34041
1,0,1,0,1,1,0,0,0,1,1,1,0,1,50,1.024,335732.6,38.792126
1,0,1,0,1,1,0,0,0,1,1,1,0,1,100,1.024,332507.2,37.580262
1,0,1,0,1,1,0,0,0,1,1,1,0,1,200,1.024,333678.4,36.321277
1,0,1,0,1,1,0,0,0,1,1,1,0,1,500,1.024,333456.6,37.096033
1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,2.048,333789.2,48.635923
1,0,1,0,1,1,0,0,0,1,1,1,0,1,10,2.048,338267.4,43.464725
1,0,1,0,1,1,0,0,0,1,1,1,0,1,50,2.048,327676.8,37.154907
1,0,1,0,1,1,0,0,0,1,1,1,0,1,100,2.048,332506.4,37.738922
1,0,1,0,1,1,0,0,0,1,1,1,0,1,200,2.048,329616.2,35.878298
1,0,1,0,1,1,0,0,0,1,1,1,0,1,500,2.048,336482.4,36.833059
1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,4.096,333568.8,48.239459
1,0,1,0,1,1,0,0,0,1,1,1,0,1,10,4.096,338342.8,43.537271
1,0,1,0,1,1,0,0,0,1,1,1,0,1,50,4.096,333934,38.526531
1,0,1,0,1,1,0,0,0,1,1,1,0,1,100,4.096,341073.6,35.952438
1,0,1,0,1,1,0,0,0,1,1,1,0,1,200,4.096,335375.6,37.065444
1,0,1,0,1,1,0,0,0,1,1,1,0,1,500,4.096,335215.6,37.232694
0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0.256,215662.8,26.702289
0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0.512,214035.4,25.222914
0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1.024,216768.2,25.519997
0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,2.048,212309.4,26.452838
0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,4.096,216703.4,26.001243
0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0.256,217162.2,26.639288
0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0.512,215034,26.198749
0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1.024,214176.6,26.587952
0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,2.048,209442,25.762667
0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,4.096,218196,25.981299
0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0.256,218172.2,26.805608
0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0.512,211798,26.153868
0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1.024,213746.6,26.703821
0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,2.048,214061.8,26.863427
0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,4.096,218143.8,26.821119
0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0.256,220585,26.644606
0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0.512,216391.6,26.680392
0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1.024,216335,26.356246
0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,2.048,218739.4,26.91851
0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,4.096,216002,26.565713
0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0.256,287641.8,32.069343
0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0.512,287369.8,31.705226
0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1.024,289695.2,31.794414
0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,2.048,287216.8,31.586457
0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,4.096,289092.4,31.641636
0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0.256,288571.8,32.010687
0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0.512,291568.8,31.938683
0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1.024,285141.2,31.79672
0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,2.048,289205.4,31.55818
0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,4.096,292834.6,31.748157
0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0.256,288666.6,31.413464
0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0.512,287752.2,31.797128
0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1.024,292799.4,31.532746
0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,2.048,285378.2,31.355195
0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,4.096,287565.4,31.630549
0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0.256,288391.6,31.796721
0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0.512,291087.6,32.063722
0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1.024,289836.8,31.56124
0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,2.048,291838.4,32.132583
0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,4.096,291634.2,32.206891
0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0.256,215603.8,26.304206
0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0.512,213173,26.366726
0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1.024,214276.2,26.234084
