opt_useAddressPrecalc,opt_vectorize,simd_avoidUnaligned,data_alignFieldPointers,opt_unroll_interleave,opt_unroll,no_explorationId,explorationId,poly_tileSize_x,poly_tileSize_y,poly_tileSize_z,Compile-performance-,Fixed-compile-cpu-
1,1,0,0,0,4,0,3,64,20,16,6141,8.763448
1,1,0,0,0,1,0,4,64,20,16,5227,8.075882
1,1,0,0,0,2,0,4,64,20,16,5446.6,7.560739
1,1,0,0,0,3,0,4,64,20,16,5779,8.365484
1,1,0,0,0,4,0,4,64,20,16,5939.4,8.870267
1,1,0,0,0,1,0,1,128,20,16,5452,8.23295
1,1,0,0,0,2,0,1,128,20,16,5710,8.319032
1,1,0,0,0,3,0,1,128,20,16,5974.8,8.609839
1,1,0,0,0,4,0,1,128,20,16,6199.4,8.550658
1,1,0,0,0,1,0,2,128,20,16,5228.8,8.152857
1,1,0,0,0,2,0,2,128,20,16,5475.2,7.606534
1,1,0,0,0,3,0,2,128,20,16,5740,8.627618
1,1,0,0,0,4,0,2,128,20,16,5989.4,8.68977
1,1,0,0,0,1,0,3,128,20,16,5419.6,8.116633
1,1,0,0,0,2,0,3,128,20,16,5640.4,8.886923
1,1,0,0,0,3,0,3,128,20,16,5940.6,8.657333
1,1,0,0,0,4,0,3,128,20,16,6172.8,8.410804
1,1,0,0,0,1,0,4,128,20,16,5199.2,8.077438
1,1,0,0,0,2,0,4,128,20,16,5448.4,7.948426
1,1,0,0,0,3,0,4,128,20,16,5753.6,8.756945
1,1,0,0,0,4,0,4,128,20,16,5928.2,8.258667
1,1,0,0,0,1,0,1,0,32,16,4714.8,7.334219
1,1,0,0,0,2,0,1,0,32,16,4976,7.966667
1,1,0,0,0,3,0,1,0,32,16,5246.8,7.636849
1,1,0,0,0,4,0,1,0,32,16,5458.8,8.698518
1,1,0,0,0,1,0,2,0,32,16,4661.8,8.153836
1,1,0,0,0,2,0,2,0,32,16,4900.6,7.839414
1,1,0,0,0,3,0,2,0,32,16,5234.8,8.116429
1,1,0,0,0,4,0,2,0,32,16,5436,7.960471
1,1,0,0,0,1,0,3,0,32,16,4652,7.06315
1,1,0,0,0,2,0,3,0,32,16,4893,7.624667
1,1,0,0,0,3,0,3,0,32,16,5235.4,8.019286
1,1,0,0,0,4,0,3,0,32,16,5403.8,8.13883
1,1,0,0,0,1,0,4,0,32,16,4668.4,6.873508
1,1,0,0,0,2,0,4,0,32,16,4891.4,7.606
1,1,0,0,0,3,0,4,0,32,16,5236.2,8.352857
1,1,0,0,0,4,0,4,0,32,16,5415.4,8.098855
1,1,0,0,0,1,0,1,8,32,16,5330.2,7.488095
1,1,0,0,0,2,0,1,8,32,16,5570.6,8.979516
1,1,0,0,0,3,0,1,8,32,16,5876.2,8.529333
1,1,0,0,0,4,0,1,8,32,16,6056.4,8.62069
1,1,0,0,0,1,0,2,8,32,16,5150.2,8.224286
1,1,0,0,0,2,0,2,8,32,16,5382,8.447407
1,1,0,0,0,3,0,2,8,32,16,5694.8,8.169256
1,1,0,0,0,4,0,2,8,32,16,5897.8,8.518
1,1,0,0,0,1,0,3,8,32,16,5251.6,7.696933
1,1,0,0,0,2,0,3,8,32,16,5505.8,8.110532
1,1,0,0,0,3,0,3,8,32,16,5815.4,8.691643
1,1,0,0,0,4,0,3,8,32,16,5996.4,8.550942
1,1,0,0,0,1,0,4,8,32,16,5114.6,7.991724
1,1,0,0,0,2,0,4,8,32,16,5361,8.118675
1,1,0,0,0,3,0,4,8,32,16,5629.6,7.959746
1,1,0,0,0,4,0,4,8,32,16,5872.2,9.236133
1,1,0,0,0,1,0,1,10,32,16,5439.4,8.564722
1,1,0,0,0,2,0,1,10,32,16,5674.2,8.038851
1,1,0,0,0,3,0,1,10,32,16,6009.8,8.400069
1,1,0,0,0,4,0,1,10,32,16,6189,8.863595
1,1,0,0,0,1,0,2,10,32,16,5283.2,7.741202
1,1,0,0,0,2,0,2,10,32,16,5534.4,7.684375
1,1,0,0,0,3,0,2,10,32,16,5860.4,8.984667
1,1,0,0,0,4,0,2,10,32,16,6036.6,8.762735
1,1,0,0,0,1,0,3,10,32,16,5379.8,7.614478
1,1,0,0,0,2,0,3,10,32,16,5634,8.472109
1,1,0,0,0,3,0,3,10,32,16,5942,8.356667
1,1,0,0,0,4,0,3,10,32,16,6138,8.330836
1,1,0,0,0,1,0,4,10,32,16,5242.6,8.022586
1,1,0,0,0,2,0,4,10,32,16,5498,7.68125
1,1,0,0,0,3,0,4,10,32,16,5811.6,8.333127
1,1,0,0,0,4,0,4,10,32,16,6000.2,8.807196
1,1,0,0,0,1,0,1,16,32,16,5316.6,7.75316
1,1,0,0,0,2,0,1,16,32,16,5529,7.987338
1,1,0,0,0,3,0,1,16,32,16,5833.2,8.271484
1,1,0,0,0,4,0,1,16,32,16,6026,8.547586
1,1,0,0,0,1,0,2,16,32,16,5112,7.861379
1,1,0,0,0,2,0,2,16,32,16,5370.4,8.63463
1,1,0,0,0,3,0,2,16,32,16,5696.8,8.765583
1,1,0,0,0,4,0,2,16,32,16,5882.6,8.251333
1,1,0,0,0,1,0,3,16,32,16,5199.6,7.903992
1,1,0,0,0,2,0,3,16,32,16,5461.8,8.522222
1,1,0,0,0,3,0,3,16,32,16,5750.8,8.55732
1,1,0,0,0,4,0,3,16,32,16,5949.6,8.486
1,1,0,0,0,1,0,4,16,32,16,5102.6,7.84936
1,1,0,0,0,2,0,4,16,32,16,5331.6,8.215714
1,1,0,0,0,3,0,4,16,32,16,5635.2,7.90621
1,1,0,0,0,4,0,4,16,32,16,5855,9.262533
1,1,0,0,0,1,0,1,20,32,16,5356.2,7.94803
1,1,0,0,0,2,0,1,20,32,16,5609.6,8.423294
1,1,0,0,0,3,0,1,20,32,16,5944.2,8.370667
1,1,0,0,0,4,0,1,20,32,16,6087.6,8.577241
1,1,0,0,0,1,0,2,20,32,16,5266.6,8.222857
1,1,0,0,0,2,0,2,20,32,16,5498.2,7.740625
1,1,0,0,0,3,0,2,20,32,16,5787.6,8.927496
1,1,0,0,0,4,0,2,20,32,16,5998,8.872772
1,1,0,0,0,1,0,3,20,32,16,5327,7.972684
1,1,0,0,0,2,0,3,20,32,16,5556.8,8.48646
1,1,0,0,0,3,0,3,20,32,16,5907.2,8.43
1,1,0,0,0,4,0,3,20,32,16,6092.6,8.796552
1,1,0,0,0,1,0,4,20,32,16,5247.6,8.037479
1,1,0,0,0,2,0,4,20,32,16,5483.6,8.492778
1,1,0,0,0,3,0,4,20,32,16,5787.2,8.141204
1,1,0,0,0,4,0,4,20,32,16,5991.2,8.378161
1,1,0,0,0,1,0,1,32,32,16,5322.2,7.871169
1,1,0,0,0,2,0,1,32,32,16,5512,8.264282
1,1,0,0,0,3,0,1,32,32,16,5836,8.626
1,1,0,0,0,4,0,1,32,32,16,6035.8,8.64
1,1,0,0,0,1,0,2,32,32,16,5093.8,7.755862
1,1,0,0,0,2,0,2,32,32,16,5370.6,7.890923
1,1,0,0,0,3,0,2,32,32,16,5662.8,8.441588
1,1,0,0,0,4,0,2,32,32,16,5811.2,8.474585
1,1,0,0,0,1,0,3,32,32,16,5234.2,8.073571
1,1,0,0,0,2,0,3,32,32,16,5493,8.002593
1,1,0,0,0,3,0,3,32,32,16,5795.4,8.211441
1,1,0,0,0,4,0,3,32,32,16,5978.6,8.495448
1,1,0,0,0,1,0,4,32,32,16,5050,8.011724
1,1,0,0,0,2,0,4,32,32,16,5269.2,8.193571
1,1,0,0,0,3,0,4,32,32,16,5620.2,8.045625
1,1,0,0,0,4,0,4,32,32,16,5803.4,8.661811
1,1,0,0,0,1,0,1,64,32,16,5296.8,7.267629
1,1,0,0,0,2,0,1,64,32,16,5530.8,8.741482
1,1,0,0,0,3,0,1,64,32,16,5865.2,8.498
1,1,0,0,0,4,0,1,64,32,16,6029.6,8.648276
1,1,0,0,0,1,0,2,64,32,16,5117.6,7.428386
1,1,0,0,0,2,0,2,64,32,16,5378.2,7.855892
1,1,0,0,0,3,0,2,64,32,16,5636.8,8.538114
1,1,0,0,0,4,0,2,64,32,16,5838,8.9332
1,1,0,0,0,1,0,3,64,32,16,5265.6,8.131429
1,1,0,0,0,2,0,3,64,32,16,5508.6,8.054537
1,1,0,0,0,3,0,3,64,32,16,5817.6,8.382774
1,1,0,0,0,4,0,3,64,32,16,6023,8.576552
1,1,0,0,0,1,0,4,64,32,16,5023.2,7.926575
1,1,0,0,0,2,0,4,64,32,16,5294.4,8.048182
1,1,0,0,0,3,0,4,64,32,16,5620.8,7.941487
1,1,0,0,0,4,0,4,64,32,16,5802.2,8.717544
1,1,0,0,0,1,0,1,128,32,16,5312.6,8.261429
1,1,0,0,0,2,0,1,128,32,16,5518.6,8.692593
1,1,0,0,0,3,0,1,128,32,16,5856.2,8.452667
1,1,0,0,0,4,0,1,128,32,16,6034,8.401379
1,1,0,0,0,1,0,2,128,32,16,5126.4,7.844985
1,1,0,0,0,2,0,2,128,32,16,5347.6,7.450303
1,1,0,0,0,3,0,2,128,32,16,5642.8,8.856055
1,1,0,0,0,4,0,2,128,32,16,5865,8.504
1,1,0,0,0,1,0,3,128,32,16,5283.6,8.007395
1,1,0,0,0,2,0,3,128,32,16,5498,8.066551
1,1,0,0,0,3,0,3,128,32,16,5804,8.314989
1,1,0,0,0,4,0,3,128,32,16,5986.2,8.462
1,1,0,0,0,1,0,4,128,32,16,5049.6,7.957931
1,1,0,0,0,2,0,4,128,32,16,5297,7.934848
1,1,0,0,0,3,0,4,128,32,16,5617.2,8.676328
1,1,0,0,0,4,0,4,128,32,16,5799.2,9.090533
1,1,0,0,0,1,0,1,0,64,16,4730.8,8.184826
1,1,0,0,0,2,0,1,0,64,16,4945.2,7.399333
1,1,0,0,0,3,0,1,0,64,16,5275,8.113235
1,1,0,0,0,4,0,1,0,64,16,5473.4,8.051399
1,1,0,0,0,1,0,2,0,64,16,4693.4,8.1333
1,1,0,0,0,2,0,2,0,64,16,4942.6,7.6695
1,1,0,0,0,3,0,2,0,64,16,5247,8.328571
1,1,0,0,0,4,0,2,0,64,16,5427.8,8.568201
1,1,0,0,0,1,0,3,0,64,16,4642.8,7.831425
1,1,0,0,0,2,0,3,0,64,16,4910,7.66
1,1,0,0,0,3,0,3,0,64,16,5249.6,7.505252
1,1,0,0,0,4,0,3,0,64,16,5398.4,7.701698
1,1,0,0,0,1,0,4,0,64,16,4626.6,8.334062
1,1,0,0,0,2,0,4,0,64,16,4914.8,7.698667
1,1,0,0,0,3,0,4,0,64,16,5227.2,8.022143
1,1,0,0,0,4,0,4,0,64,16,5383,8.499709
1,1,0,0,0,1,0,1,8,64,16,5352.4,7.706602
1,1,0,0,0,2,0,1,8,64,16,5567.8,8.020865
1,1,0,0,0,3,0,1,8,64,16,5870.8,8.444
1,1,0,0,0,4,0,1,8,64,16,6110.6,8.528661
1,1,0,0,0,1,0,2,8,64,16,5164,8.007931
1,1,0,0,0,2,0,2,8,64,16,5387.6,7.392727
1,1,0,0,0,3,0,2,8,64,16,5703,8.641662
1,1,0,0,0,4,0,2,8,64,16,5868.8,8.749067
1,1,0,0,0,1,0,3,8,64,16,5261.8,8.112941
1,1,0,0,0,2,0,3,8,64,16,5503.4,8.475139
1,1,0,0,0,3,0,3,8,64,16,5797.2,8.348065
1,1,0,0,0,4,0,3,8,64,16,6028.2,8.604138
1,1,0,0,0,1,0,4,8,64,16,5100.4,8.157241
1,1,0,0,0,2,0,4,8,64,16,5377.2,8.373598
1,1,0,0,0,3,0,4,8,64,16,5645.4,7.929678
1,1,0,0,0,4,0,4,8,64,16,5880.4,9.030667
1,1,0,0,0,1,0,1,10,64,16,5431.2,8.578519
1,1,0,0,0,2,0,1,10,64,16,5690,8.038064
1,1,0,0,0,3,0,1,10,64,16,6015.8,8.529655
1,1,0,0,0,4,0,1,10,64,16,6185.6,9.008966
1,1,0,0,0,1,0,2,10,64,16,5289.4,7.941039
1,1,0,0,0,2,0,2,10,64,16,5496.4,8.229143
1,1,0,0,0,3,0,2,10,64,16,5807.6,8.124194
1,1,0,0,0,4,0,2,10,64,16,6017.6,8.641057
1,1,0,0,0,1,0,3,10,64,16,5395.8,8.614815
1,1,0,0,0,2,0,3,10,64,16,5624.4,8.108221
1,1,0,0,0,3,0,3,10,64,16,5922.4,8.459067
1,1,0,0,0,4,0,3,10,64,16,6151,9.068965
1,1,0,0,0,1,0,4,10,64,16,5251.6,8.063571
1,1,0,0,0,2,0,4,10,64,16,5491.4,8.195833
1,1,0,0,0,3,0,4,10,64,16,5831.2,9.118267
1,1,0,0,0,4,0,4,10,64,16,5989.8,8.517333
1,1,0,0,0,1,0,1,16,64,16,5312.6,7.744134
1,1,0,0,0,2,0,1,16,64,16,5532.2,8.403287
1,1,0,0,0,3,0,1,16,64,16,5819.8,8.179398
1,1,0,0,0,4,0,1,16,64,16,6027.6,8.406966
1,1,0,0,0,1,0,2,16,64,16,5121.4,8.018621
1,1,0,0,0,2,0,2,16,64,16,5355.2,8.179656
1,1,0,0,0,3,0,2,16,64,16,5693.8,7.923226
1,1,0,0,0,4,0,2,16,64,16,5863.6,8.678133
1,1,0,0,0,1,0,3,16,64,16,5211.6,7.729284
1,1,0,0,0,2,0,3,16,64,16,5495.6,7.74125
1,1,0,0,0,3,0,3,16,64,16,5783,9.04064
1,1,0,0,0,4,0,3,16,64,16,6000.4,8.880322
1,1,0,0,0,1,0,4,16,64,16,5104.6,7.986207
1,1,0,0,0,2,0,4,16,64,16,5316.2,8.049805
1,1,0,0,0,3,0,4,16,64,16,5655.6,8.057196
1,1,0,0,0,4,0,4,16,64,16,5837,8.383733
1,1,0,0,0,1,0,1,20,64,16,5383.6,8.712222
1,1,0,0,0,2,0,1,20,64,16,5607.6,7.925222
1,1,0,0,0,3,0,1,20,64,16,5932.2,8.289333
1,1,0,0,0,4,0,1,20,64,16,6110.4,8.805051
1,1,0,0,0,1,0,2,20,64,16,5270.6,8.18
1,1,0,0,0,2,0,2,20,64,16,5506.8,7.623125
1,1,0,0,0,3,0,2,20,64,16,5800.6,8.966297
1,1,0,0,0,4,0,2,20,64,16,6012.4,8.730184
1,1,0,0,0,1,0,3,20,64,16,5308,8.042143
1,1,0,0,0,2,0,3,20,64,16,5569.4,8.215235
1,1,0,0,0,3,0,3,20,64,16,5874.6,8.558004
1,1,0,0,0,4,0,3,20,64,16,6090.8,8.553631
1,1,0,0,0,1,0,4,20,64,16,5259.2,8.124286
1,1,0,0,0,2,0,4,20,64,16,5481.4,8.017294
1,1,0,0,0,3,0,4,20,64,16,5785,9.220913
1,1,0,0,0,4,0,4,20,64,16,5986.8,8.74731
1,1,0,0,0,1,0,1,32,64,16,5269.8,7.562698
1,1,0,0,0,2,0,1,32,64,16,5555.6,8.925071
1,1,0,0,0,3,0,1,32,64,16,5818.2,8.197742
1,1,0,0,0,4,0,1,32,64,16,6027,8.416552
1,1,0,0,0,1,0,2,32,64,16,5105.6,7.915862
1,1,0,0,0,2,0,2,32,64,16,5320.4,7.804488
1,1,0,0,0,3,0,2,32,64,16,5648.4,8.15504
1,1,0,0,0,4,0,2,32,64,16,5832.6,8.491032
1,1,0,0,0,1,0,3,32,64,16,5248.6,7.884286
1,1,0,0,0,2,0,3,32,64,16,5486.4,8.277153
1,1,0,0,0,3,0,3,32,64,16,5805.8,8.374881
1,1,0,0,0,4,0,3,32,64,16,5982,8.569526
1,1,0,0,0,1,0,4,32,64,16,5058,7.877931
1,1,0,0,0,2,0,4,32,64,16,5299.6,7.875195
1,1,0,0,0,3,0,4,32,64,16,5597.8,8.316088
1,1,0,0,0,4,0,4,32,64,16,5768,8.676538
1,1,0,0,0,1,0,1,64,64,16,5284.6,8.023572
1,1,0,0,0,2,0,1,64,64,16,5552.4,8.188702
1,1,0,0,0,3,0,1,64,64,16,5848.8,9.031467
1,1,0,0,0,4,0,1,64,64,16,6018.2,8.480069
1,1,0,0,0,1,0,2,64,64,16,5101.2,7.720749
1,1,0,0,0,2,0,2,64,64,16,5355,8.097761
1,1,0,0,0,3,0,2,64,64,16,5655.6,8.095583
1,1,0,0,0,4,0,2,64,64,16,5829.4,8.275161
1,1,0,0,0,1,0,3,64,64,16,5247.6,7.915798
1,1,0,0,0,2,0,3,64,64,16,5482,7.69125
1,1,0,0,0,3,0,3,64,64,16,5794.6,8.302065
1,1,0,0,0,4,0,3,64,64,16,6013.6,8.517218
1,1,0,0,0,1,0,4,64,64,16,5054,8.022759
1,1,0,0,0,2,0,4,64,64,16,5297.8,7.923139
1,1,0,0,0,3,0,4,64,64,16,5595.4,8.452067
1,1,0,0,0,4,0,4,64,64,16,5810.8,8.639187
1,1,0,0,0,1,0,1,128,64,16,5323.2,7.464113
1,1,0,0,0,2,0,1,128,64,16,5537,8.428773
1,1,0,0,0,3,0,1,128,64,16,5844,8.572308
1,1,0,0,0,4,0,1,128,64,16,6039.4,8.631034
1,1,0,0,0,1,0,2,128,64,16,5099.8,7.88069
1,1,0,0,0,2,0,2,128,64,16,5362.4,8.493174
1,1,0,0,0,3,0,2,128,64,16,5649.6,8.378139
1,1,0,0,0,4,0,2,128,64,16,5836.8,8.748835
1,1,0,0,0,1,0,3,128,64,16,5234.8,7.468057
1,1,0,0,0,2,0,3,128,64,16,5504.6,7.6775
1,1,0,0,0,3,0,3,128,64,16,5799.8,8.325204
1,1,0,0,0,4,0,3,128,64,16,6005.6,8.692942
1,1,0,0,0,1,0,4,128,64,16,5052.6,7.956552
1,1,0,0,0,2,0,4,128,64,16,5300.8,8.050606
1,1,0,0,0,3,0,4,128,64,16,5620.8,7.693266
1,1,0,0,0,4,0,4,128,64,16,5785.6,9.212258
1,1,0,0,0,1,0,1,0,128,16,4710.6,7.578998
1,1,0,0,0,2,0,1,0,128,16,4975.4,7.661448
1,1,0,0,0,3,0,1,0,128,16,5250.6,7.526555
1,1,0,0,0,4,0,1,0,128,16,5451.2,8.495533
1,1,0,0,0,1,0,2,0,128,16,4671.6,7.795899
1,1,0,0,0,2,0,2,0,128,16,4934.8,7.484667
1,1,0,0,0,3,0,2,0,128,16,5234.2,7.906807
1,1,0,0,0,4,0,2,0,128,16,5413.2,8.275298
1,1,0,0,0,1,0,3,0,128,16,4660.8,8.4144
1,1,0,0,0,2,0,3,0,128,16,4903.2,7.7485
1,1,0,0,0,3,0,3,0,128,16,5216.8,7.519797
1,1,0,0,0,4,0,3,0,128,16,5403.8,7.944242
1,1,0,0,0,1,0,4,0,128,16,4634.8,7.995577
1,1,0,0,0,2,0,4,0,128,16,4897,7.552
1,1,0,0,0,3,0,4,0,128,16,5248.6,7.336176
1,1,0,0,0,4,0,4,0,128,16,5426.4,8.831852
1,1,0,0,0,1,0,1,8,128,16,5348.6,7.543771
1,1,0,0,0,2,0,1,8,128,16,5573.2,8.940057
1,1,0,0,0,3,0,1,8,128,16,5862.4,8.36
1,1,0,0,0,4,0,1,8,128,16,6085.8,8.302211
1,1,0,0,0,1,0,2,8,128,16,5153.8,7.336187
1,1,0,0,0,2,0,2,8,128,16,5407.2,8.089293
1,1,0,0,0,3,0,2,8,128,16,5692.4,8.354467
1,1,0,0,0,4,0,2,8,128,16,5902,8.8736
1,1,0,0,0,1,0,3,8,128,16,5268,7.882899
1,1,0,0,0,2,0,3,8,128,16,5491.6,7.742351
1,1,0,0,0,3,0,3,8,128,16,5810.4,9.389733
1,1,0,0,0,4,0,3,8,128,16,6005.2,8.53308
1,1,0,0,0,1,0,4,8,128,16,5119.6,7.973793
1,1,0,0,0,2,0,4,8,128,16,5383.4,8.223899
1,1,0,0,0,3,0,4,8,128,16,5633.6,7.806673
1,1,0,0,0,4,0,4,8,128,16,5864,9.2172
1,1,0,0,0,1,0,1,10,128,16,5457.4,8.22488
1,1,0,0,0,2,0,1,10,128,16,5654.2,8.61908
1,1,0,0,0,3,0,1,10,128,16,6040.6,8.419066
1,1,0,0,0,4,0,1,10,128,16,6164.6,8.711826
1,1,0,0,0,1,0,2,10,128,16,5253.8,8.087857
1,1,0,0,0,2,0,2,10,128,16,5495.8,8.599514
1,1,0,0,0,3,0,2,10,128,16,5811.4,8.749811
1,1,0,0,0,4,0,2,10,128,16,6031.6,8.546437
1,1,0,0,0,1,0,3,10,128,16,5378.8,8.113312
1,1,0,0,0,2,0,3,10,128,16,5644.6,8.318606
1,1,0,0,0,3,0,3,10,128,16,5933.4,8.498133
1,1,0,0,0,4,0,3,10,128,16,6148.8,8.777722
1,1,0,0,0,1,0,4,10,128,16,5241.8,8.287857
1,1,0,0,0,2,0,4,10,128,16,5486.6,7.554697
1,1,0,0,0,3,0,4,10,128,16,5806.4,8.45243
1,1,0,0,0,4,0,4,10,128,16,6000.2,8.781517
1,1,0,0,0,1,0,1,16,128,16,5315.6,7.728874
1,1,0,0,0,2,0,1,16,128,16,5509,8.773334
1,1,0,0,0,3,0,1,16,128,16,5846,8.223333
1,1,0,0,0,4,0,1,16,128,16,6002.6,8.404897
1,1,0,0,0,1,0,2,16,128,16,5147.4,7.983683
1,1,0,0,0,2,0,2,16,128,16,5376.2,7.590931
1,1,0,0,0,3,0,2,16,128,16,5664.4,8.49196
1,1,0,0,0,4,0,2,16,128,16,5857,8.778667
1,1,0,0,0,1,0,3,16,128,16,5229.8,8.207857
1,1,0,0,0,2,0,3,16,128,16,5457.6,8.073843
1,1,0,0,0,3,0,3,16,128,16,5789.2,9.0496
1,1,0,0,0,4,0,3,16,128,16,5966.2,8.455333
1,1,0,0,0,1,0,4,16,128,16,5087.2,8.035172
1,1,0,0,0,2,0,4,16,128,16,5323.8,8.178571
1,1,0,0,0,3,0,4,16,128,16,5647,7.985161
1,1,0,0,0,4,0,4,16,128,16,5844.8,8.348667
1,1,0,0,0,1,0,1,20,128,16,5372.4,7.715885
1,1,0,0,0,2,0,1,20,128,16,5618,7.784919
1,1,0,0,0,3,0,1,20,128,16,5956.6,8.316666
1,1,0,0,0,4,0,1,20,128,16,6104.8,8.868966
1,1,0,0,0,1,0,2,20,128,16,5257.4,8.057143
1,1,0,0,0,2,0,2,20,128,16,5505.4,8.106968
1,1,0,0,0,3,0,2,20,128,16,5808.8,8.164172
1,1,0,0,0,4,0,2,20,128,16,6013,8.567609
1,1,0,0,0,1,0,3,20,128,16,5321.6,8.42455
1,1,0,0,0,2,0,3,20,128,16,5574.2,8.2875
1,1,0,0,0,3,0,3,20,128,16,5907.4,8.314667
1,1,0,0,0,4,0,3,20,128,16,6080.6,8.49789
1,1,0,0,0,1,0,4,20,128,16,5247.2,7.882731
1,1,0,0,0,2,0,4,20,128,16,5483.6,7.810457
1,1,0,0,0,3,0,4,20,128,16,5798.8,8.258753
1,1,0,0,0,4,0,4,20,128,16,5993.6,8.928159
1,1,0,0,0,1,0,1,32,128,16,5287.6,7.689733
1,1,0,0,0,2,0,1,32,128,16,5546.2,8.684151
1,1,0,0,0,3,0,1,32,128,16,5845.2,8.456
1,1,0,0,0,4,0,1,32,128,16,6041.8,8.611035
1,1,0,0,0,1,0,2,32,128,16,5110.4,7.747586
1,1,0,0,0,2,0,2,32,128,16,5330,7.920606
1,1,0,0,0,3,0,2,32,128,16,5639,8.902531
1,1,0,0,0,4,0,2,32,128,16,5837.8,8.54
1,1,0,0,0,1,0,3,32,128,16,5230.2,8.115
1,1,0,0,0,2,0,3,32,128,16,5495.6,7.72375
1,1,0,0,0,3,0,3,32,128,16,5791.4,9.175802
1,1,0,0,0,4,0,3,32,128,16,5978.4,8.600828
1,1,0,0,0,1,0,4,32,128,16,5039,8.126896
1,1,0,0,0,2,0,4,32,128,16,5307.6,8.112857
1,1,0,0,0,3,0,4,32,128,16,5617,8.848238
1,1,0,0,0,4,0,4,32,128,16,5821,8.938
1,1,0,0,0,1,0,1,64,128,16,5278.8,7.635265
1,1,0,0,0,2,0,1,64,128,16,5501,8.725185
1,1,0,0,0,3,0,1,64,128,16,5858.2,8.526
1,1,0,0,0,4,0,1,64,128,16,6010,8.897977
1,1,0,0,0,1,0,2,64,128,16,5106.8,7.873793
1,1,0,0,0,2,0,2,64,128,16,5313.6,7.459432
1,1,0,0,0,3,0,2,64,128,16,5646.2,8.761662
1,1,0,0,0,4,0,2,64,128,16,5818.6,8.14314
1,1,0,0,0,1,0,3,64,128,16,5262.6,7.669538
1,1,0,0,0,2,0,3,64,128,16,5503.8,8.505417
1,1,0,0,0,3,0,3,64,128,16,5787.2,8.213054
1,1,0,0,0,4,0,3,64,128,16,5993,8.340253
1,1,0,0,0,1,0,4,64,128,16,5072.2,7.686227
1,1,0,0,0,2,0,4,64,128,16,5306,8.054848
1,1,0,0,0,3,0,4,64,128,16,5603.4,8.777644
1,1,0,0,0,4,0,4,64,128,16,5814.8,8.762267
1,1,0,0,0,1,0,1,128,128,16,5266.4,7.654805
1,1,0,0,0,2,0,1,128,128,16,5507.8,8.308796
1,1,0,0,0,3,0,1,128,128,16,5835.2,8.319441
1,1,0,0,0,4,0,1,128,128,16,6022,8.584506
1,1,0,0,0,1,0,2,128,128,16,5113,7.96069
1,1,0,0,0,2,0,2,128,128,16,5325,7.869351
1,1,0,0,0,3,0,2,128,128,16,5631.8,8.028688
1,1,0,0,0,4,0,2,128,128,16,5842.4,8.371936
1,1,0,0,0,1,0,3,128,128,16,5249.8,7.92374
1,1,0,0,0,2,0,3,128,128,16,5505.8,7.560625
1,1,0,0,0,3,0,3,128,128,16,5799.2,8.421621
1,1,0,0,0,4,0,3,128,128,16,6025.8,8.739632
1,1,0,0,0,1,0,4,128,128,16,5038.4,7.833793
1,1,0,0,0,2,0,4,128,128,16,5296.2,7.910254
1,1,0,0,0,3,0,4,128,128,16,5616.6,7.809758
1,1,0,0,0,4,0,4,128,128,16,5778.6,8.243303
1,1,0,0,0,1,0,1,0,0,20,4528,7.307896
1,1,0,0,0,2,0,1,0,0,20,4798.6,7.359278
1,1,0,0,0,3,0,1,0,0,20,5064.2,7.886897
1,1,0,0,0,4,0,1,0,0,20,5245.4,8.124926
1,1,0,0,0,1,0,2,0,0,20,4529.2,7.46606
1,1,0,0,0,2,0,2,0,0,20,4759.4,7.077419
1,1,0,0,0,3,0,2,0,0,20,5057.2,8.069747
1,1,0,0,0,4,0,2,0,0,20,5293.8,8.492857
1,1,0,0,0,1,0,3,0,0,20,4487.2,7.584918
1,1,0,0,0,2,0,3,0,0,20,4746.2,7.078064
1,1,0,0,0,3,0,3,0,0,20,5024.2,7.838621
1,1,0,0,0,4,0,3,0,0,20,5248.8,7.930798
1,1,0,0,0,1,0,4,0,0,20,4477,7.68049
1,1,0,0,0,2,0,4,0,0,20,4718.6,7.738476
1,1,0,0,0,3,0,4,0,0,20,5007.4,7.901425
1,1,0,0,0,4,0,4,0,0,20,5205.2,8.100591
1,1,0,0,0,1,0,1,8,0,20,5199.4,7.990042
1,1,0,0,0,2,0,1,8,0,20,5447.4,8.649629
1,1,0,0,0,3,0,1,8,0,20,5747.6,8.582287
1,1,0,0,0,4,0,1,8,0,20,5941.8,8.488
1,1,0,0,0,1,0,2,8,0,20,4909.6,7.782667
1,1,0,0,0,2,0,2,8,0,20,5121.2,7.708073
1,1,0,0,0,3,0,2,8,0,20,5439.6,8.747408
1,1,0,0,0,4,0,2,8,0,20,5616,8.137115
1,1,0,0,0,1,0,3,8,0,20,5145.4,7.833694
1,1,0,0,0,2,0,3,8,0,20,5384,8.255989
1,1,0,0,0,3,0,3,8,0,20,5683.8,8.480521
1,1,0,0,0,4,0,3,8,0,20,5902.2,8.453333
1,1,0,0,0,1,0,4,8,0,20,4723.8,8.123277
1,1,0,0,0,2,0,4,8,0,20,4961.2,7.48
1,1,0,0,0,3,0,4,8,0,20,5299,7.846401
1,1,0,0,0,4,0,4,8,0,20,5500.4,7.958148
1,1,0,0,0,1,0,1,10,0,20,5212.4,8.294286
1,1,0,0,0,2,0,1,10,0,20,5444.6,7.997172
